hostname,state,software,user_count,note_count,peer_count,discovered_at
urbanists.social,up,mastodon,5385,76180,15875,1667260279
writefreely.pifferi.info,up,writefreely,1,2,,1671880778
blog.rac.me.uk,up,wordpress,1,1105,,1667997872
monz.photos,up,writefreely,1,116,,1612578345
social.bitsammelwanne.de,up,mastodon,2,105,1205,1668283624
circumstances.run,up,mastodon,16,11339,9572,1667839861
pierce.xyz,up,mastodon,2,37,110030,1668427145
soapbox.smbi.community,up,pleroma,4,12,411,1669291606
iceorchid.net,up,mastodon,1,3,162,1672616530
pleroma.miguelcr.me,up,pleroma,1,438,5746,1612578266
social.ritter.noho.st,up,ecko,4,0,2980,1667174773
fedi.andieadorable.gay,up,akkoma,1,4,3160,1672333900
analogdreams.blog,up,writefreely,1,7,,1668385869
meet.centonze.noho.st,up,mastodon,1,0,219,1670526261
lxs.social,up,mastodon,3,646,5255,1668276946
mastodon.jcgurango.com,up,mastodon,3,7,368,1668623599
m.heine.xyz,up,mastodon,4,43993,5191,1612578268
pztrn.online,up,friendica,2,49,17738,1612578270
tube.oraclefilms.com,up,peertube,2,7,,1643667941
social.otepoti.dev,up,mastodon,7,108,1642,1670210420
mastodon.michaeldvinci.com,up,mastodon,2,0,3,1671206441
peertube.atsuchan.page,up,peertube,2,1428,,1625482962
mt.shc.kanagawa.jp,up,mastodon,11,23,6241,1630250072
uncensoredvoice.org,up,mastodon,3,12,577,1671570784
verse.r73.info,up,gotosocial,3,2,92,1668998895
entraide-francophone.org,up,wordpress,2,11,,1672924404
social.wittemeier.de,up,friendica,0,0,0,1650021354
digitalmarketer.social,up,mastodon,14,262,3048,1669008015
boltcutter.network,up,mastodon,9,751,4520,1612578387
www.lauraritchie.com,up,wordpress,2,375,,1612578441
mastodon.esmevane.com,up,mastodon,11,7619,5801,1612578266
mastodon.jonathanlittlemore.synology.me,up,mastodon,1,0,244,1671424417
mastodon.dkl.jp,up,mastodon,1,1163,1853,1672538984
peertube.frontmediatique.fr,up,peertube,3,1259,,1639649497
social.btoebe.de,up,mastodon,1,3,2450,1668442995
zelifcam.social,up,mastodon,1,34,46407,1669245845
www.landileshembebook.com,up,friendica,0,0,0,1655347190
mastodon.atikoro.net,up,mastodon,320,1581,3920,1612578266
social.nice.kiwi,up,mastodon,1,289,3072,1671711141
mstdn.rosaceae.net,up,mastodon,1,341,1259,1612578270
rtk.social,up,mastodon,4,367,4404,1668463518
mastodon.notglossy.com,up,mastodon,2,4,860,1671756070
kandr3s.co,up,goblog,1,1112,,1640840319
social.easya.solutions,up,mastodon,7,80,2071,1669985672
cultiv.social,up,mastodon,1,123,2625,1669147546
home.casually.cat,up,mastodon,5,2526,8249,1612585941
gts.goat.rocks,up,gotosocial,1,336,66,1651291430
social.raeffs.dev,up,mastodon,1,73,4026,1668266931
macaw.social,up,mastodon,1008,23718,77685,1667445521
www.jennisspace.com,up,wordpress,242,68,,1669520788
nc.social,up,mastodon,28,314,3414,1668743403
mstdn.wtf,up,mastodon,4,20,2566,1668295304
our.devchatter.com,up,mastodon,9,1799,7751,1667615321
moe.maware.cc,up,mastodon,2,160,1394,1671215800
live.irth.tv,up,,1,2,0,1671662523
social.jsteuernagel.de,up,mastodon,1,83,1650,1672081736
lafriks.id.lv,up,mastodon,1,12,603,1667092187
social.chinwag.org,up,mastodon,1323,84668,20353,1612578266
social.vegan.im.it,up,mastodon,1,6,2301,1651211743
tippetarius.ru,up,friendica,4,63,3678,1653309778
hermitmountain.top,up,akkoma,1,2267,6514,1668556248
byteme.social,up,mastodon,4,59,17129,1671657654
bolha.social,up,lemmy,27,14,,1671810063
music.convivialist-computer.club,up,funkwhale,1,,,1656862402
mastodon.ottertax.com,up,mastodon,2,6,3601,1669442608
poast.lol,up,mastodon,4,6,4,1668999905
sdmtube.fr,up,peertube,7,13,,1616901552
