hostname,state,software,user_count,note_count,peer_count,discovered_at
mastodon.ltratcliff.com,up,mastodon,7,24,30,1670614835
gymnastics.town,up,mastodon,147,219,1963,1668263928
social.gamesartliveperformance.com,up,mastodon,1,13,2023,1651068551
mastodon.motcha.tech,up,mastodon,80,233091,10069,1612578266
test2.iu0.win,up,mastodon,603,21818,1969,1656268122
tifosi.social,up,mastodon,4,1261,6814,1669083363
aukje.leermakers.net,up,wordpress,1,100,,1667997872
stories.ahlroos.me,up,pixelfed,1,10,9,1670375209
wiwi.video,up,peertube,3505,766,,1612824866
bygg.land,up,mastodon,1,104,4550,1667492363
social.dssr.ch,up,friendica,0,0,0,1612578270
gosocial.au,up,mastodon,5,161,4007,1668381956
www.didiermary.fr,up,wordpress,2,703,,1612578270
yukisou.xyz,up,gotosocial,1,30,107,1669028731
mstdn.eule.wtf,up,mastodon,1,7,1739,1667718237
pleroma.carbonnotes.zone,up,pleroma,2,8,1111,1668160582
toot.ring0.space,up,mastodon,6,40,2971,1668189821
mastodon.emmetcoughlan.com,up,mastodon,1,52,1932,1668936651
mastodon.inrange.tv,up,mastodon,48,158,7,1612578348
another.cymru,up,mastodon,3,21,3362,1670090677
soc.eli173.com,up,mastodon,5,2256,914,1667722454
relay.ani.work,up,activity-relay,1,,,1671058482
trailblazer.social,up,mastodon,5,861,9119,1612578266
echolib.in,up,writefreely,1,21,,1612578345
67.cx.cx,up,mastodon,208,23507,84817,1653574717
bauphysik.social,up,mastodon,6,81,2449,1668189821
relay.ratingen.social,up,activity-relay,11,,,1669491192
shocktohp.xyz,up,pleroma,2,114,947,1667422621
p.testitfor.me,up,pleroma,7,46,2107,1612578443
endhill.masto.host,up,mastodon,19,936,2292,1612578270
social.ionazun.net,up,gotosocial,1,22,44,1672397416
mastodon.reputatio.us,up,mastodon,1,4,350,1673230850
ck.treasuredgem.xyz,up,foundkey,4,310,3086,1663110970
mstdn.syui.cf,up,mastodon,2,3132,254,1612578344
federatedfandom.net,up,mastodon,421,15351,5812,1668478124
asorrybowl.blog,up,writefreely,3,13,,1649642066
social.achterstrasse.net,up,mastodon,2,2,785,1670096956
toot-lab.reclaim.technology,up,mastodon,3,303998,16979,1612578267
pixel.fedisphere.net,up,pixelfed,1,4,10,1620271507
masto.al2.in,up,mastodon,2,207,4171,1668551594
social.pulpie.xyz,up,pleroma,1,3,286,1669333685
blog.nigini.me,up,microblogpub,1,3,,1670648837
gamelan.social,up,mastodon,1,0,26,1671064494
cnsc.social,up,mastodon,1,0,834,1670901296
toot.darkcooger.net,up,mastodon,1,44,984,1672078729
unfinished.bike,up,writefreely,1,7,,1672719780
afcocktail.quest,up,wordpress,1,2,,1669742701
slattyslatt.life,up,mastodon,1,10,508,1668519599
mastodon.staropa.net,up,mastodon,5,95,1129,1669260634
md.peg.osaka,up,mastodon,1,14,16,1669989743
mastodon.vanlife.is,up,mastodon,14,123,2019,1668707692
the.resize.club,up,,759,16302,4130,1612578268
sozial.roter-kreis.de,up,mastodon,3,67,560,1659067438
martinm.64-b.it,up,pleroma,1,1,23,1673294719
forsaken.technology,up,mastodon,4,374,4110,1669536782
raggedfeathers.com,up,mastodon,17,20467,17448,1612578271
oran.ski,up,misskey,1315,41335,5312,1628503501
talk.mls20.de,up,mastodon,2,115,5476,1667609299
digitalcourage.photo,up,pixelfed,14,73,102,1669086167
seven-don.com,up,,337,3605,147,1640150482
gerritniezen.com,up,writefreely,1,252,,1612578267
littleturnip.net,up,akkoma,1,269,6038,1667997828
honk.farm,up,mastodon,1,141,1667,1667777524
framatube.org,up,peertube,5,16117,,1612578270
pixelfed.pl,up,pixelfed,29,34,129,1653119281
social.wakemu.fr,up,mastodon,2,133,3146,1669253960
apple2.org.za,up,mastodon,4,1,1390,1655930219
social.finsec.systems,up,mastodon,10,0,98,1643466238
barkoczy.social,up,mastodon,3,1,13,1661929843
feed.casa,up,mastodon,5,355,313,1612578345
linuxhotel.social,up,mastodon,35,96,3606,1616726993
kiritan.work,up,mastodon,271,1656197,9004,1612578268
billys.mom,up,mastodon,7,107,123669,1669328857
mastodon.truongan.name.vn,up,mastodon,1,79,3355,1612578268
tube.others.social,up,peertube,4,1966,,1612578347
ssp-gt.de,up,friendica,0,0,13471,1668075253
crunchy.social,up,mastodon,26,123,1446,1671498001
oxygen.pub,up,mastodon,6,22,164,1669306798
mastodon.migennes.net,up,mastodon,15,2865,229,1612578344
social.gtw.lt,up,pleroma,1,3,847,1669470669
sharlayan.in,up,mastodon,10,1656,542,1668837483
log.choomba.org,up,wordpress,2,71,,1669383179
pix.weanimatethings.com,up,pixelfed,1,35,29,1667675868
lsbt.me,up,mastodon,43,1840,113875,1667558061
social.net.ua,up,pleroma,137,15992,11954,1612578269
deg.social,up,mastodon,1,0,386,1672225719
social.b10m.net,up,pleroma,1,713,3898,1613117358
