hostname,state,software,user_count,note_count,peer_count,discovered_at
cb.janusworx.com,up,akkoma,2,365,4922,1612578270
soothing.cloud,up,pleroma,1,0,586,1667837640
bbs.keinpfusch.net,up,pleroma,7,876,5726,1643120453
webperf.social,up,mastodon,115,1218,5808,1667923125
magicalgirl.party,up,mastodon,7,13590,13156,1612578271
mastodon.denibol.com,up,pleroma,1,12,846,1669323272
akko.simple-gear.com,up,akkoma,1,80,2600,1671848910
ciberlandia.pt,up,mastodon,90,4663,7161,1667282580
paranoiakids.net,up,akkoma,1,256,3612,1669068534
social.lichfieldlive.co.uk,up,mastodon,3,211,914,1669253960
weeaboo.space,up,pleroma,412,120241,17179,1612578270
kodcast.com,up,peertube,149,33536,,1612578348
posts.jondoes.com,up,mastodon,1,111,2,1662609695
social.8n.lt,up,pleroma,1,5,891,1641094712
thepostearthdestination.com,up,mastodon,5,195,2023,1612578266
owncast.privateger.me,up,,1,11,0,1662408220
darmstadt.social,up,mastodon,845,21542,13706,1612578269
u-tokyo.social,up,mastodon,25,4618,1672,1667745346
mastodon.concordia.social,up,mastodon,1,1293,3042,1662404922
masto.amosamos.net,up,pleroma,3,264,4154,1616274824
pixelfed.nicolastissot.fr,up,pixelfed,1,82,98,1631644986
thechairman.info,up,mastodon,1,972,6554,1613515119
innocent.yukimochi.io,up,mastodon,12,571,1271,1612578268
video.rubdos.be,up,peertube,2,16452,,1612578347
mastodon.someotherguy.xyz,up,mastodon,2,946,8916,1623163419
unipar.online,up,mastodon,204,470,2946,1612578267
toots.nu,up,mastodon,9,214,4774,1669423725
mastodon.chrispelli.fun,up,mastodon,3,513,8203,1666884469
social.ixda.org,up,mastodon,6,23,315,1670104459
social.mikutter.hachune.net,up,mastodon,430,1384340,13225,1612578266
heidel.berg.social,up,mastodon,2,1954,8239,1619053939
video.nogafam.es,up,peertube,240,482,,1612578270
keystroke.social,up,mastodon,2,11,3260,1613421486
hifish.social,up,mastodon,3,10,541,1666602604
vmh.rest,up,mastodon,3,76,1700,1668934401
ruiter.social,up,mastodon,2,1,1130,1667842407
synthesizers.social,up,mastodon,20,23,515,1669849223
leam.ml,up,pleroma,1,7,1,1671780157
mstdn.social,up,mastodon,173413,7624257,42105,1612578271
oregon33.org,up,mastodon,5,6,459,1671274541
m.lingren.io,up,mastodon,3,29,3415,1671317518
6502.social,up,mastodon,1,3,655,1671780190
frenfiverse.net,up,mastodon,136,1710,3892,1669134870
social.phenomenon.cloud,up,mastodon,2,1,822,1668698180
namelesscitizen.space,up,mastodon,3,3133,846,1654870910
dytube.com,up,peertube,2,1440,,1655572404
justabit.social,up,mastodon,4,158,6565,1650206971
social.cyber.harvard.edu,up,mastodon,2,2,0,1671604681
mastodon.li7g.com,up,mastodon,1,1,498,1668198400
shitposting.on.incorrigible.moe,up,pleroma,2,10,134,1669869473
refi64.social,up,mastodon,1,948,3083,1651124001
www.lustaufleben.at,up,wordpress,2,4,,1633115023
uggs.io,up,mastodon,2,617,8854,1668094775
toot.lt,up,mastodon,3,185,1241,1668137581
woyala.com,up,mastodon,4,8,1189,1669055430
microblog.shivering-isles.com,up,mastodon,1,6660,13101,1612578271
trau.kainehm.de,up,wordpress,1,378,,1653088609
noventech.social,up,mastodon,1,4,939,1670094298
vizibol.social,up,mastodon,6,398,2688,1668904962
mastdev.cirrusseven.com,up,mastodon,5,38,84,1669253960
social.mrjeda.de,up,pleroma,4,190,3251,1651506773
about.to.be.nota.live,up,mastodon,3,16,361,1612578269
checked.social,up,mastodon,1,0,93,1670724604
raptol.net,up,mastodon,1,45078,5795,1612578267
reco.shrieker.net,up,meisskey,60,4316,3425,1612578348
social.epicempower.com,up,mastodon,3,3,1952,1619580859
noam.social,up,mastodon,1,254,4664,1668480252
social.doma.dev,up,mastodon,14,3705,6686,1612578267
fem.social,up,mastodon,71,54686,12691,1612578270
toot.rainbow-100.com,up,pleroma,1,94,3413,1612578266
pixelfed.mrpetovan.com,up,pixelfed,10,108,407,1612578266
nerdtreff.it,up,mastodon,2,158,4348,1622903022
despair.life,up,takahe,5,11,19,1671783051
cwirek.e-orzeszki.pl,up,mastodon,2,0,2,1671772310
friendica.myportal.social,up,friendica,20,6546,21178,1642365906
opalstack.social,up,mastodon,290,2841,6957,1668064184
social.vyvojari.dev,up,mastodon,9,15,451,1669058408
social.syndae.de,up,friendica,0,0,0,1667588329
quitter.pl,up,friendica,43,15839,20895,1612578266
toot.party,up,mastodon,68,36504,16963,1612578266
bigthinking.social,up,mastodon,3,79,3707,1667666995
bangdream.space,up,mastodon,411,99182,11093,1612578267
status.p1ng0ut.social,up,mastodon,1,1196,6012,1612578348
friendica.ironbug.org,up,friendica,2,3548,21590,1612578269
social.funnylookinhat.com,up,pleroma,1,4,101,1636920494
slonik.0chan.ru,up,mastodon,52,315,289,1669199437
mastodon.gallifrey.es,up,mastodon,2,5,1856,1668904962
mast.market,up,mastodon,14,9,549,1612578267
duesseldorf.social,up,mastodon,2,12,923,1670025214
openmic.day,up,mastodon,4,52,5563,1668307765
charade.social,up,pleroma,1,1414,6890,1631019907
mastodon.uno,up,mastodon,63352,777428,22922,1612578267
dair-community.social,up,mastodon,393,12459,13962,1667500029
goatfan.club,up,mastodon,33,84,3411,1671476941
arbitrarymusings.com,up,mastodon,1,1,2886,1669001062
social.wake.st,up,mastodon,1,23613,20563,1612578265
xn--baw-joa.social,up,mastodon,113,10108,10475,1612578266
philately.social,up,mastodon,35,250,1514,1671230183
imker.social,up,mastodon,3,3,175,1671263274
social.mtrichardson.com,up,mastodon,1,102,2615,1667458558
social.bckr.me,up,friendica,1,2,21247,1612578346
asaps-sm.lafayettegroup.com,up,friendica,0,0,0,1612578346
mastodon.r-flash.eu,up,mastodon,1,19,1519,1667097705
benis8bits.stream,up,,1,0,0,1659356885
imastodon.org,up,mastodon,463,33116,9459,1612578265
m.pigeonburger.xyz,up,mastodon,2,28,2413,1668320125
fenetre.dev,up,mastodon,5,1952,8392,1667697811
cloud.zannoni.eu,up,mastodon,1,13,221,1669540190
hlad.org,up,friendica,4,196,1968,1612578267
social.dssr.ch,up,friendica,0,0,0,1612578270
follow.ethanmarcotte.com,up,mastodon,2,502,3705,1667870595
educhat.social,up,mastodon,3,4,226,1669272168
big.trash.haus,up,mastodon,1,116,2758,1612578271
extropian.net,up,pleroma,24,959,564,1612578268
snowdin.town,up,akkoma,85,55138,12761,1659619538
mastodon.timotheejulien.fr,up,mastodon,1,49,1763,1671264032
social.shadowkat.net,up,pleroma,2,30492,12432,1612578265
hacky.town,up,mastodon,5,400,5372,1667615367
max.town,up,mastodon,1,31,1276,1669830948
mastodon.computer,up,mastodon,2,5,864,1612578269
fluffyshelter.day,up,akkoma,10,4130,3387,1668005587
pl.hyperboreal.zone,up,akkoma,17,1523,9749,1668652234
mastodon.nordsee.social,up,mastodon,3,246,4024,1668202784
mastodon.pingo-computer.de,up,mastodon,2,2,2394,1667998442
social.prospeech.space,up,mastodon,9,337,1373,1668733943
mountains.social,up,mastodon,39,404,6668,1668904961
social.tylerjfisher.com,up,mastodon,1,94,1940,1669009745
m.american-football.social,up,mastodon,1,0,6,1671865182
fediverso.club,up,pleroma,1,63,1063,1668282376
vss365mast.org,up,mastodon,8,337,2028,1668904971
northeast.one,up,mastodon,14,484,4323,1663259229
handmade.social,up,mastodon,70,1725,9308,1667050460
dulc.es,up,mastodon,3,64,4499,1671051166
rektorset.geekspawn.xyz,up,,1,2,0,1671341201
paulhibbitts.masto.host,up,mastodon,1,0,447,1671240382
social.admannz.com,up,mastodon,1,3,1626,1671667266
ibite.lol,up,mastodon,79,393,2014,1668802262
f.tkte.ch,up,takahe,2,28,583,1669648892
ajtaci.club,up,mastodon,9,74,1444,1612578268
social.xqz.ca,up,pleroma,2,229,6163,1612578268
moosetodon.com,up,mastodon,1,263,5619,1667496099
snowmew.gay,up,mastodon,3,11,1951,1668142748
troet.yavin3.de,up,mastodon,2,537,4816,1669897757
insightful.systems,up,takahe,2,10,61,1671586005
fediverse.repc.co,up,mastodon,3,8,2137,1667847015
pencilchecker.space,up,mastodon,3,3,344,1667913751
kish.social,up,mastodon,5,83,4266,1660255611
schwerin.social,up,mastodon,7,3,507,1667962530
mindly.social,up,mastodon,33455,387107,15219,1649557318
jtlm.masto.host,up,mastodon,2,6,1937,1671030797
posts.banu.com,up,mastodon,1,10,683,1668425771
ceejayoz.io,up,mastodon,1,62,2952,1667166557
vakaruge.com,up,mastodon,23,98,1462,1669877433
social.middleearth.fr,up,pleroma,1,1209,5102,1643042620
bruder.space,up,mastodon,1,1980,8207,1612578266
wollig.social,up,mastodon,3,6,492,1669510934
social.obsolete29.com,up,mastodon,3,270,6244,1669054294
rustywinks.net,up,mastodon,2,91,3022,1670149332
lausitz.social,up,akkoma,1,0,2222,1672085676
loerzweiler.social,up,mastodon,6,13,4136,1668589805
toot.snipesearch.co.uk,up,mastodon,9,650,5633,1669335401
existentialcrisis.link,up,mastodon,2,61,5625,1668594334
mspsocial.net,up,hometown,356,262381,20868,1612578268
jonleibowitz.social,up,mastodon,1,662,11344,1612578270
ja.social,up,mastodon,1,0,6320,1669586264
sneed.social,up,pleroma,53,1560,5276,1625710338
xn--mta-bma.hu,up,wordpress,2,6,,1656736611
social.zigzak.net,up,mastodon,4,88,1024,1668609610
blazingopen.space,up,akkoma,1,454,4705,1629559400
mstdn.haku-kazamaru.club,up,mastodon,2,6,2689,1666561136
pageofwords.com,up,mastodon,1,79,2102,1668176110
furpark.kr,up,mastodon,10,189,506,1666892790
node.isonomia.net,up,gotosocial,1,1683,382,1667195240
blieb.net,up,mastodon,1,27,1052,1668972759
masr.social,up,mastodon,53,1076,115,1650514970
mastodon.yupgup.com,up,mastodon,4,164,2640,1667359776
wiedenhoeft.net,up,gotosocial,1,0,29,1671813452
social.bitwig.community,up,mastodon,137,4913,11868,1651008397
pettingzoo.co,up,mastodon,3235,49351,16069,1612578270
moc.d-x-b.com,up,akkoma,1,798,10042,1612578266
status.2metz.fr,up,pleroma,1,9,455,1667762769
lawtalk.social,up,mastodon,1,107,3805,1667707767
sunshine.town,up,mastodon,1,19,2300,1652168812
social.world-congress.org,up,mastodon,1,0,5,1667913751
friendica.massimog.homepc.it,up,,0,0,0,1668575587
pleroma.tevps.net,up,pleroma,1,6,524,1669166886
mastodon.defiantjc.synology.me,up,mastodon,1,33,1395,1670006625
opsone.social,up,mastodon,5,12,1231,1669051424
gayhorse.club,up,mastodon,7,2368,4704,1612578269
feed.charlie.software,up,mastodon,1,1,224,1671412429
social.phlox.me,up,mastodon,3,5,461,1669927745
m.alanjames.org,up,pleroma,1,2,3174,1667876198
mamut.lt,up,mastodon,5,6,725,1669062887
feed.mccormick.cx,up,mastodon,1,15,296,1669734862
social.scottfr.ee,up,mastodon,9,8852,69,1668904985
don.rorea.moe,up,mastodon,2,2,26,1668968022
librenet.co.za,up,friendica,0,0,0,1612578266
gottistgut.org,up,wordpress,8,60,,1612585465
novaloop.social,up,mastodon,3,105,4976,1652360710
social.multiverset.net,up,mastodon,5,203,5299,1668038286
fedi.zvr.gr,up,gotosocial,2,2,54,1671179888
perkin.org.uk,up,writefreely,1,1,,1668042321
social.floofyplasma.com,up,mastodon,24,246,1726,1667786229
nerd.garden,up,mastodon,4,147,3825,1669009745
crypt.lol,up,pleroma,52,1435,8060,1612578270
moodoo.org,up,mastodon,1,344,4249,1666412663
hear-me.social,up,mastodon,7,107,3196,1671465358
raynor.haus,up,mastodon,4,825,10053,1669400340
miau.le-chat-a-velo.at,up,mastodon,3,1055,5736,1669580591
mastodon.peatral.xyz,up,mastodon,1,1,1056,1667177006
fox.masto.host,up,mastodon,9,6,3621,1612578270
social.polymerwitch.com,up,mastodon,1,330,14400,1612578268
m.ansd.xyz,up,mastodon,2,11,2354,1668230086
mastodon.cogindo.net,up,mastodon,1,34,6226,1667111172
friendsocial.inet.place,up,friendica,0,0,0,1668992689
goto.vsta.org,up,gotosocial,2,265,220,1669599061
mastofant.de,up,hometown,5,765,6615,1612578266
tootz.org,up,mastodon,4,8,502,1671142271
666.glitchwit.ch,up,mastodon,11,2822,8608,1650919144
mastodon.hors.zone,up,mastodon,2,18,784,1670215159
is.verweg.com,up,gotosocial,1,2,64,1668707562
floe.earth,up,,122,4171,11085,1667426993
gts.shatteredpalisa.de,up,gotosocial,1,2530,457,1669078482
metalverse.social,up,mastodon,587,1563,5420,1668107689
mas.todo.town,up,mastodon,7,60,1813,1668802304
literooni.masto.host,up,mastodon,3,3,484,1657012993
infernal.design,up,mastodon,2,8,490,1670217731
social.jackhumphrey.me,up,mastodon,1,74,3466,1668555659
pix.yapbreak.fr,up,pixelfed,72,229,98,1612578268
masto.nyc,up,mastodon,727,1043,5774,1668062736
idw-online.social,up,mastodon,12,3526,3045,1655736450
social.bretzel.ovh,up,mastodon,2,94,4890,1668606075
www.ceramicadelpez.edu.uy,up,wordpress,1,93,,1612585828
social.sociopathic.ca,up,mastodon,14,187150,2411,1612578347
wobbly.ninja,up,mastodon,1,1,299,1671765732
vixen.zone,up,mastodon,6,116,2449,1671527141
mi.monado.ren,up,misskey,,,514,1628803004
jabberwocky.moe,up,mastodon,30,131777,6382,1612578270
mstdn.pervology.ca,up,mastodon,2,1,8,1669232221
gts.djs.to,up,gotosocial,1,21,187,1670573030
frndc.saschaschroeder.eu,up,friendica,0,0,0,1612578270
masto.emergenzehack.info,up,mastodon,2,407,1013,1649492502
moo.pub,up,mastodon,4,14,1250,1668353777
social.lovingexpressions.net,up,pleroma,7,14984,6857,1612578267
social.juke.fr,up,pleroma,1,206,2585,1667198674
archaeology.social,up,mastodon,157,316,3684,1669735522
k-on.kr,up,mastodon,1,7,112,1651157701
fedi.yaf.ai,up,mastodon,1,61,2087,1669787685
posting.is-super.moe,up,mastodon,2,238,1105,1668427145
cuiguan.com,up,mastodon,11,115,3672,1669185909
antisocial.science,up,mastodon,223,23836,7151,1614257956
