hostname,state,software,user_count,note_count,peer_count,discovered_at
konfigurationsmanufaktur.de,up,mastodon,3,571,7149,1669006114
social.aqring.com,up,pleroma,2,7,2036,1667865405
occitania.social,up,mastodon,506,8121,6815,1668165893
mastodon.raddemo.host,up,mastodon,1,5,79,1673336228
domenico.lancianoblog.it,up,wordpress,2,1,,1673887590
fed.tomd.org,up,mastodon,1,15,1551,1668089685
misskey.aplulu.me,up,misskey,14,22,42,1677839623
coyote.fm,up,mastodon,1,0,2,1680937059
robot.rodeo,up,mastodon,17,2375,14649,1650914244
dataprotection.social,up,mastodon,5,1626,9312,1668859230
whitespashe.uk,up,mastodon,8,3886,13419,1612578268
mastodon.bofhers.es,up,mastodon,78,4413,12938,1653600387
insightful.systems,up,takahe,4,30,1829,1671586005
social.cat-enby.club,up,mastodon,1,1,67,1680920834
toot.cryolog.in,up,mastodon,2,3,750,1680246652
pixelfed.veen.world,up,pixelfed,1,79,5,1668968018
social.rhamzeh.com,up,mastodon,1,31,5577,1656877935
strangeobject.space,up,mastodon,279,48571,14479,1669764151
friendica.se1.eu,up,friendica,0,0,0,1639647840
publicsquare.global,up,mastodon,15,2464,14961,1671798145
haxnpen.com,up,mastodon,4,176,1712,1668981453
mastodon.vofr.net,up,mastodon,1,37,1765,1669598192
rebased.io,up,pleroma,3,1239,6949,1667362327
hkc.social,up,mastodon,5,749,3936,1667684575
photos.heath.social,up,pixelfed,1,58,71,1671425922
social.ericandamanda.net,up,,0,0,0,1668469297
mastodon.chedski.net,up,mastodon,4,5,570,1669352393
kleins.io,up,mastodon,3,13,2452,1671582423
america.social,up,mastodon,3,152,8787,1668144572
social.dilavni.com,up,pleroma,8,30,344,1651102138
techtodon.com,up,mastodon,4,462,10414,1678740734
mofmof.coffee,up,mastodon,32,44445,5010,1625491357
futen.work,up,mastodon,70,82959,5790,1612578268
social.guckt.info,up,gotosocial,2,4384,403,1667292822
toot.metasyntactical.com,up,mastodon,3,50,3215,1669043177
fedi.aniskov.com,up,mastodon,1,51,191,1668716273
mastodon.mim-libre.fr,up,mastodon,743,29740,9972,1629756087
heijmans.social,up,mastodon,1,17,3259,1668026334
xtaldave.net,up,mastodon,1,1154,13611,1667496112
founding.space,up,mastodon,4,2,201,1673844583
social.namaraii.com,up,mastodon,2,914,1125,1668975071
social.city-of-glass.net,up,mastodon,1,194,4832,1612578268
mastodon.whitakernet.com,up,mastodon,1,80,5019,1667932503
mastodon.nekoconeko.nl,up,mastodon,2,27,1763,1668425012
greyarea.one,up,mastodon,1,3,1073,1674621102
elephant.ugrash.org,up,mastodon,2,11,1844,1668904971
digitalmarketer.social,up,mastodon,17,341,3900,1669008015
gioia.photos,up,pixelfed,3,31,1,1627393763
verumsocial.com,up,mastodon,7,250,5085,1661788035
nexusofnerd.org,up,mastodon,16,264,4257,1671563840
mastodon.schnuffle.de,up,mastodon,1,153,3071,1667093328
ijug.social,up,mastodon,26,246,2563,1671250946
pix.tedomum.net,up,pixelfed,229,1263,710,1612578267
brands.chat,up,mastodon,1,0,55,1668149243
hyperpla.net,up,mastodon,6,301,5471,1666795661
mp-tube.de,up,peertube,3,7400,,1632420143
pixelfed.vpx.moe,up,pixelfed,7,120,68,1674759427
m.cmx.im,up,mastodon,38212,3871931,49812,1612578265
mastodon.land,up,mastodon,30,326,7209,1612579013
toot.kingj.net,up,mastodon,1,88,5935,1612578347
vss365mast.org,up,mastodon,8,665,3380,1668904971
cro.social,up,mastodon,6,5936,4901,1674284100
stage.pixelfed.de,up,pixelfed,9,8,1,1612578346
owncast.owo.solutions,up,,1,1,0,1679793914
friendica.caffeinated.social,up,friendica,0,0,0,1674781662
donotsta.re,up,akkoma,45,3922,14882,1612578270
soir.wtf,up,gotosocial,1,3,66,1669436832
aschaffenburg.social,up,mastodon,3,1,35,1681336034
ikelos.monster,up,pleroma,1,22,724,1671760659
books.v.st,up,bookwyrm,2,31,185,1670085882
thedreaming.city,up,hometown,2,25162,10293,1641432163
toot.ale.gd,up,mastodon,7,764,3299,1675374457
aeronavis.felesitas.cloud,up,mastodon,1,210,1244,1612578265
homoo.social,up,mastodon,164,525340,8313,1612578266
prost.staendsche.de,up,mastodon,14,1846,1005,1612578346
tty.icu,up,mastodon,8,28,3164,1671290660
mastodon.janke.biz,up,mastodon,1,55,5308,1612578266
hyvienpuoli.fi,up,mastodon,5,60,2206,1671267285
davidwolfpaw.com,up,wordpress,3,206,,1612578346
troet.karlvalentin.de,up,mastodon,1,32,1641,1678980787
geekyonion.social,up,mastodon,1,276,5699,1669761599
stream.fossdle.org,up,,1,0,0,1669668700
txs.es,up,mastodon,43,751,4576,1612579380
demo.gancio.org,up,gancio,18,1573,,1612578345
democracymas.to,up,mastodon,2,0,2214,1669064516
det.social,up,mastodon,16693,421606,18196,1651496694
imastodon.net,up,mastodon,5541,14509516,12315,1612578266
sn.rongyi.io,up,mastodon,2,23,326,1681216025
mstdn.gamercast.net,up,mastodon,20,537,10584,1668945764
society.oftrolls.com,up,mastodon,49,34983,20129,1612578268
porkchop.express,up,mastodon,2,11,2141,1669126075
surf.cyberspace.club,up,mastodon,5,4026,10602,1651090836
p.kretschmann.social,up,pixelfed,1,28,3,1612578345
mastodon.geekery.org,up,mastodon,5,513,8484,1667453655
queer.garden,up,mastodon,65,96244,23059,1612578271
saxony.social,up,mastodon,2,0,4375,1671641203
social.van.buu.re,up,mastodon,3,978,3659,1676117192
mastodon.livingonlinenow.com,up,mastodon,2,37,6889,1669492123
friendica.ru,up,friendica,0,0,0,1646683947
glaros.xyz,up,pleroma,2,1884,237,1612578267
mastodon.mobile-bot.de,up,mastodon,4,42,2179,1673734860
ostatus.yoh2.ddo.jp,up,,2,183,556,1612578270
social.cu2d.com,up,mastodon,7,16488,4274,1669969719
write.outer.tf,up,writefreely,5,17,,1679429066
bruder.space,up,mastodon,1,2014,9625,1612578266
is.a.qute.dog,up,mastodon,1,4880,3654,1612578267
social.jliu.xyz,up,pleroma,1,6,77,1680000154
talk.flatline.online,up,pleroma,1,24,3193,1662784377
pleroma.kalterwinter.info,up,pleroma,3,397,5636,1642707000
ykzts.technology,up,mastodon,1,1369,8766,1612578269
itabashi.0j0.jp,up,mastodon,115,141901,10752,1612578270
mastodon.bucchere.com,up,mastodon,1,3,1150,1672956368
my.privacymatters.pro,up,friendica,0,0,0,1613117304
gts.luca.run,up,gotosocial,2,10,159,1671441601
mastodon.arul.io,up,mastodon,1,3,2635,1667842407
gts.okaris.de,up,gotosocial,2,37,88,1652820844
monsieurzik.vivaldi.net,up,wordpress,1,21,,1675119404
ayyildiz.social,up,mastodon,2,3,5,1679976997
canal.facil.services,up,peertube,5,745,,1632600568
vidz.dou.bet,up,peertube,3,31809,,1612578345
catdon.life,up,,1079,90553,11285,1612578268
social.witchfinder.org,up,mastodon,3,4,91683,1672461122
pixelfed.jannis-goeing.de,up,pixelfed,3,7,45,1652546922
river.group.lt,up,mastodon,41,2930,14166,1633817878
mastodon.elte.hu,up,mastodon,2978,9713,9651,1612578266
nsfw.wnymathguy.com,up,friendica,242,337,18508,1612578269
doll.social,up,mastodon,105,19461,2170,1612578270
danonidon.azarakko.net,up,mastodon,6,171,868,1612578345
nextstl.com,up,wordpress,156,2912,,1678925387
stream.fillmorephx.com,up,,1,37,0,1676115826
super-gay.co,up,mastodon,90,8501,6946,1671398112
congressionaldishsocial.com,up,mastodon,1,1,2,1681264712
mastodon.zarrplays.com,up,mastodon,1,28,811,1671747521
calders.us,up,pleroma,1,3,2885,1612578268
culturaeinnovacion.social,up,mastodon,28,897,4491,1644931340
roots.entangledothers.studio,up,mastodon,2,24,2507,1669438215
hamilton.social,up,mastodon,2,13,3578,1674413037
mastodon.geekcorner.eu.org,up,mastodon,1,11,56320,1672271381
trotlot.online,up,mastodon,9,268,5092,1674141024
toot.flagrama.net,up,mastodon,1,31,99856,1667881549
pixelfed.glenparva.com,up,mastodon,1,3,3736,1670347849
social.rwb.io,up,mastodon,1,32,3120,1669064515
mastodon.biribiri.de,up,mastodon,2,0,857,1671505626
social.zigzak.net,up,mastodon,4,160,2555,1668609610
artalley.masto.host,up,mastodon,1,128,1182,1676197288
misskey.kamikaze.moe,up,misskey,5,43,42,1676086948
toot.coupou.fr,up,mastodon,2,329,11083,1612578266
hobbymetzgerei.de,up,mastodon,73,105,1597,1669138933
mastodon.stbv.tax,up,mastodon,7,20,10,1674058505
social.bytten-studio.com,up,mastodon,3,38,2116,1669339459
onionfarms.org,up,mastodon,7,40,73,1679320231
eostagram.com,up,misskey,1218,47560,1061,1677820115
pleroma.ctk.ddnss.org,up,pleroma,2,1,594,1669512472
upinblue.social,up,mastodon,2,3,2299,1671234518
masto.amsterdam,up,mastodon,2,0,6444,1672355789
yaong.org,up,mastodon,3,79,160,1668173299
stadtmg.social,up,mastodon,2,697,2507,1668550055
uwu.yip.fm,up,mastodon,5,811,2892,1678043185
hollablog.at,up,mastodon,2,57,3126,1651077574
m.roboco.dev,up,mastodon,1,1,252,1680338634
friendica.jenovarain.com,up,friendica,0,0,0,1671638450
legal.social,up,mastodon,352,29971,15763,1612578268
social.wesk.tech,up,pleroma,1,58,2285,1668847584
cosmos.social,up,mastodon,11,287,5421,1612578347
toot.ring0.space,up,mastodon,7,65,4749,1668189821
nixos.paris,up,mastodon,4,1206,9540,1667100085
fireplace.cafe,up,mastodon,29,2074,8071,1668780436
artigot.dev,up,mastodon,1,2,148,1671041165
social.scriptjunkie.us,up,mastodon,1,2783,9561,1612578269
monotropism.org,up,wordpress,8,28,,1672944179
kemoner-don.tokyo,up,mastodon,1,46,1869,1612578265
pho.social,up,mastodon,18,25,1216,1671107612
m.sakuradancer.zone,up,mastodon,2,1858,3105,1678135339
nrsk.no,up,friendica,0,0,0,1659646081
social.lkw.tf,up,friendica,2,59,3842,1612578270
misfittoys.social,up,mastodon,4,21878,9230,1669193459
appellate.social,up,mastodon,85,1407,10069,1667629108
snaps.gallery,up,pixelfed,100,166,0,1612579014
vecinos.fi,up,mastodon,5,240,1537,1668543284
brainport.social,up,pleroma,9,3,183,1674228970
junebug.masto.host,up,mastodon,8,397,5691,1612578266
pixel.azadehafzar.ir,up,pixelfed,1,0,13,1672166754
haskovec.social,up,mastodon,2,140,2204,1645207829
mashby.social,up,mastodon,1,2,8,1676560285
eza.link,up,mastodon,1,723,8066,1668820422
social.gl-como.it,up,friendica,16,1243,28603,1612578267
kompost.cz,up,mastodon,33,10687,13561,1612578270
conarro.com,up,writefreely,1,17,,1671533571
async.social,up,mastodon,18,170,8740,1671783343
social.nasutek.com,up,mastodon,1,1,2035,1668519599
lea.lgbt,up,mastodon,2,1223,4128,1677960631
pixelfed.f4n.de,up,pixelfed,1,0,70,1641806325
mastodon.kmruddy.com,up,mastodon,1,10,7904,1671301679
hapyyr.com,up,mastodon,2,524,7813,1667479990
pixelfed.home.monsiteinternet.org,up,pixelfed,1,47,156,1612578345
meld.de,up,friendica,14,2329,23634,1612578266
bbbdn.jp,up,mastodon,30,213723,5536,1612578265
mastodon.dehopre.dev,up,mastodon,1,102,988,1669241538
naggel.com,up,pleroma,5,4,548,1640697291
uwu.social,up,mastodon,1173,287262,26455,1612578269
occult.institute,up,mastodon,5,14211,12790,1612578270
social.schweter.org,up,mastodon,3,21,1323,1668109326
social.benjaminturner.me,up,mastodon,1,0,1142,1676667349
m.webtoo.ls,up,mastodon,54,3306,14975,1670342390
ourdoma.in,up,mastodon,4,22,1938,1669276784
social.jcm.re,up,gotosocial,1,2,43,1668403878
mastodon.furrycon.social,up,mastodon,36,612,4346,1669525074
vectemis.social,up,mastodon,4,927,6999,1668548734
reseau.innooo.fr,up,mastodon,371,294,676,1612578347
recurse.social,up,hometown,236,12067,11849,1612578269
social.sfconservancy.org,up,pleroma,1,54,9836,1669162050
scottishlad.me.uk,up,friendica,0,0,0,1671604681
social.bry.bar,up,mastodon,1,1,1444,1676845586
palmsy.club,up,mastodon,6,95,3084,1669083640
chswx.social,up,mastodon,2,757,1213,1675212183
oubliette.city,up,mastodon,1,90,3,1672646122
audio-video.tech,up,mastodon,7,238,4097,1670356884
kpop.social,up,mastodon,531,70838,10457,1612578265
social.tzi.fr,up,mastodon,3,836,5281,1612578267
hijacked.denv.org,up,mastodon,22,182,5147,1668167529
safejust.space,up,mastodon,8,139,3507,1667566393
mastodon.fun,up,mastodon,7944,927050,15013,1612578387
