hostname,state,software,user_count,note_count,peer_count,discovered_at
social.cloud.benesh.family,up,mastodon,1,1,459,1671241972
vtuber.house,up,mastodon,26,1359,5829,1667289377
richardhall.online,up,wordpress,2,64,,1669746185
social.avn.org,up,mastodon,1,10,2469,1668205072
toot.quest,up,mastodon,3,9,14,1668923141
social.simonjon.es,up,mastodon,1,1,135,1671308535
birdsite.slashdev.space,up,birdsitelive,8580,0,,1612578348
neondemons.net,up,pleroma,1,0,405,1662659347
raspidon.mamemo.online,up,mastodon,51,135958,6155,1612578266
howd.ee,up,pleroma,3,32,966,1668616106
scots.network,up,mastodon,3,136,597,1669495867
karlsruhe.social,up,mastodon,36,172,4998,1667082012
ap.ser1.net,up,gotosocial,2,563,187,1665166133
social.ziez.eu,up,mastodon,1,8,7432,1667042649
bscabl.ddns.net,up,mastodon,1,140,4599,1668386766
mastodon.smither.org,up,mastodon,1,0,270,1671206919
mlhangout.social,up,mastodon,19,89,3870,1668904961
430022.xyz,up,mastodon,5,7,686,1650525048
tebukuro.xyz,up,mastodon,40,88647,3475,1612578268
nitech.online,up,mastodon,58,1260,7108,1612578345
alpaka.garden,up,mastodon,3,92,1278,1669837264
politehumans.com,up,mastodon,2,13,507,1671173886
yiff.life,up,mastodon,3298,790267,21021,1612578267
grafton.me,up,mastodon,1,96,3408,1668511113
peertube.histoirescrepues.fr,up,peertube,2,1,,1653229901
s.javisantana.com,up,mastodon,1,7,567,1667669438
tinfoil.social,up,mastodon,1,2,163,1670307430
ibbtown.com,up,mastodon,8,119,1511,1612578344
lediva.masto.host,up,mastodon,15,1474,8580,1658583201
comment.ianbgibson.com,up,writefreely,1,4,,1612578345
notsocial.demon.tech,up,mastodon,2,0,153,1644383884
notvery.social,up,hometown,5,468,4598,1612578266
mastodon.stancik.cz,up,gotosocial,1,26,136,1669426868
goodpixels.eu,up,pixelfed,1,0,168,1669495416
fedi.arun.blog,up,pleroma,1,0,2,1671539307
social.cu2d.com,up,mastodon,6,105,1501,1669969719
ots.social,up,mastodon,2,9,1561,1668972759
bankmann.name,up,mastodon,1,0,1831,1652301898
funkwhale.e4b4.eu,up,funkwhale,1,,,1671771045
p.girlc.at,up,akkoma,2,22,2945,1671407147
nifty-moose.com,up,mastodon,1,112,23,1668904971
broadcast.looplab.net,up,mastodon,2,1,5067,1612578266
pleroma.p4g.club,up,pleroma,5,2580,5652,1612578269
merry.eu.org,up,writefreely,1,4,,1650991911
foxsay.southfox.me,up,mastodon,14,3084,8068,1640887035
social.lank.es,up,gotosocial,3,8,183,1668959087
albanytrans.gay,up,mastodon,7,529,4182,1651162828
mastodon.qoddi.com,up,mastodon,2,22,989,1671452320
tunahan.social,up,mastodon,1,53,3452,1668839235
nicoban.one,up,friendica,0,0,0,1612578346
dannythe.site,up,mastodon,10,578,3134,1612578348
obkkszd.club,up,mastodon,116,3276,2196,1612578266
t2.fennet.rentals,up,pleroma,1,1,248,1668313287
fedica.de,up,,0,0,0,1669932908
hub.funkturm7.de,up,friendica,0,0,0,1657681122
social.zachcapalbo.com,up,mastodon,2,26,3473,1669082069
mastodon-test2.smop.org,up,mastodon,1,4,307,1669139730
micro.shitpost.blog,up,akkoma,2,192,4828,1669211178
glammr.us,up,mastodon,808,72192,18245,1612578267
pleroma.rucknium.me,up,pleroma,1,8,568,1668972759
say.berk.es,up,gotosocial,1,137,168,1668122272
raxx.la,up,pleroma,2,376,3184,1612578269
