hostname,state,software,user_count,note_count,peer_count,discovered_at
wikis.world,up,mastodon,85,5146,12038,1665559609
urinal.pissboys.net,up,pleroma,2,1,426,1670231425
thts.gg,up,mastodon,4,42,30,1668623599
berlin.social,up,mastodon,2524,97737,32142,1612578347
social.researchanddestroy.technology,up,mastodon,2,210,7777,1665830060
bunny.blue,up,mastodon,1,3460,6344,1612578268
gts.fsociety.social,up,gotosocial,1,530,523,1665048177
hyvienpuoli.fi,up,mastodon,4,43,1119,1671267285
voloshyn.xyz,up,mastodon,2,26,2566,1668828354
gts-test.oniricorpe.eu,up,gotosocial,3,3,32,1647659194
frederiksberg.social,up,mastodon,1,360,7619,1670356535
dresden.network,up,mastodon,3587,117906,19614,1612578267
pleroma.oleg.kim,up,pleroma,6,41,1144,1612578348
fedi.inzeiten.de,up,friendica,0,0,0,1666829397
civilians.social,up,mastodon,4,99,6706,1668684195
social.wittberger.net,up,mastodon,1,9,2726,1672143708
hci.social,up,mastodon,2192,40339,14543,1651593490
ginatic.social,up,mastodon,1,6,263,1670796348
fediverse.elbehnon.de,up,pleroma,3,10,239,1671059586
m.teela.jp,up,mastodon,6,291,1194,1668004852
bilb.info,up,pleroma,1,14,3028,1637690772
bombshelterradioblog.azurewebsites.net,up,wordpress,2,19,,1669193459
500.social,up,mastodon,5,293,3670,1669849925
twit.undercurrents.io,up,pleroma,1,7,17,1668266931
social.bisby.xyz,up,mastodon,1,84,3019,1612578270
social.greyserv.net,up,mastodon,6,3793,156,1612578265
peertube.cuatrolibertades.org,up,peertube,4,34,,1621693619
samaschke.social,up,mastodon,2,17,318,1674449288
social.ducnn.com,up,mastodon,1,0,497,1664860632
dindon.one,up,mastodon,28,11138,8414,1626787854
zzuli.closed.social,up,mastodon,3,1,10,1673401974
toot.dabesoft.at,up,mastodon,1,1,4035,1670349674
mozilla.fun,up,mastodon,5,17,398,1670442999
soc.jrconlin.com,up,mastodon,2,548,4828,1668986421
mastodon.nekusoul.de,up,mastodon,1,1,2575,1671202929
mastodon.haojia-wu.com,up,mastodon,1,46,1694,1669684589
friendica.schmidham.net,up,friendica,0,0,0,1612578346
basel.social,up,mastodon,10,23,724,1668450715
ki4xatrgrpzcccczrjvtj3ucaytoaxi3wrnwnqrlyzckzqhc7uqvxiad.onion,up,mastodon,0,9,25,1644914515
tut.amanda.systems,up,akkoma,5,545,7891,1668281854
kastelo.dev,up,mastodon,3,207,2957,1667142350
espressoapps.social,up,mastodon,1,1,7,1674289265
friendi.ca,up,wordpress,9,90,,1612578781
mastodon.esparrec.ml,up,mastodon,2,2,5,1673685512
mastodon.randompherret.com,up,mastodon,1,26,2519,1668212335
books.sebastix.social,up,bookwyrm,1,11,9,1674253001
netzentzug.xyz,up,mastodon,1,57,1396,1674249942
mastodon.keegee40.xyz,up,mastodon,1,22,1211,1668359252
mastodon.brittg.com,up,mastodon,4,888,3248,1669124525
m.astest.org,up,mastodon,1,0,1350,1670169903
christian.faubel.derstrudel.org,up,wordpress,1,63,,1667341866
social.nerdcrisis.de,up,mastodon,3,82,2853,1652215406
levant.social,up,mastodon,11,42,2480,1668233385
denshi.live,up,peertube,2,247,,1674633460
pings.adrift.social,up,mastodon,2,2,5,1669642168
myvideos.facb69.com.br,up,peertube,2,2695,,1671607019
8030a0.social,up,gotosocial,3,242,84,1671833834
socialcats.de,up,mastodon,4,4,642,1651175998
silent.stream,up,mastodon,2,255,204,1669104378
mastodon.hideout.dk,up,mastodon,10,24,1386,1668105368
blog.writefreely.org,up,writefreely,1,22,,1612578266
pleroma.yu10g.com,up,pleroma,1,67,162,1670973449
fr.nixre.net,up,friendica,0,0,0,1672346599
figureskating.online,up,mastodon,3,61,2225,1668981454
aucubin.eu,up,mastodon,1,1,1274,1671655973
mastodon.bits-und-baeume.org,up,mastodon,52,1460,9162,1612578270
social.mildlyfunctional.gay,up,mastodon,2,171,6337,1661549311
social.obrien.ws,up,friendica,0,0,0,1612578269
khiar.net,up,mastodon,194,37199,9473,1612578267
toet.dnzm.nl,up,gotosocial,1,1028,508,1664549457
emancipe.es,up,pleroma,4,9,375,1665881954
activitypub.venev.name,up,pleroma,1,0,11,1612578347
convade.com,up,mastodon,1,18,1977,1667858235
floof.org,up,friendica,0,0,0,1669353585
social.jjude.com,up,gotosocial,4,1339,320,1668672727
mastodon.breiteberg.de,up,mastodon,3,34,3215,1671042638
funkwhale.wfr.moe,up,funkwhale,4,,,1621649803
masto-be.studio,up,mastodon,2,7,2637,1674336992
carhenge.club,up,mastodon,32,3017,8148,1668042229
blog.josh.tel,up,wordpress,1,5,,1672653115
finalgear.social,up,mastodon,13,63,1728,1668981453
peertube.scyldings.com,up,peertube,14,16,,1632432386
social.hostifi.com,up,pleroma,5,87,2636,1672026448
renkontu.com,up,mastodon,509,3915,2510,1669588314
gnu.gl,up,mastodon,2,20,1209,1673582051
mastodon.xarondigital.com,up,mastodon,2,12,2665,1612578267
mstn.apps4net.eu,up,mastodon,3,6114,4852,1668359252
mremondbackup.wpengine.com,up,wordpress,4,245,,1670140573
dltq.org,up,mastodon,2,1462,134046,1667907435
neo.gyara.moe,up,mastodon,7,454,2416,1628578461
social.caa-ins.org,up,mastodon,613,5091,6669,1612578269
toot.xdncs.com,up,mastodon,2,4,62,1668511113
argentum.social,up,mastodon,1,1010,10735,1652057170
social.jakob.space,up,pleroma,2,91,3929,1647445035
101010.pl,up,mastodon,7730,196122,23829,1612578269
lem.ph3j.com,up,lemmy,1,3,,1639680796
stream.tommi.space,up,gotosocial,1,14,339,1636802659
masto.gundan.es,up,mastodon,1,531,2183,1664755068
flipping.rocks,up,hometown,58,10997,11619,1666986999
www.mancavgeek.co.uk,up,wordpress,1,98,,1612578346
phillips.fun,up,mastodon,3,10,2745,1668487543
peertube.ctrl-c.liu.se,up,peertube,3,0,,1658089708
blog.freecumextremist.com,up,writefreely,9,18,,1665346426
quiet.town,up,mastodon,2,58,3007,1671364489
goettingen.social,up,mastodon,1,1,2257,1670337074
forum-lucifer.com,up,mastodon,87,254,195,1657988911
m.powerweb.io,up,mastodon,1,96,2636,1668994297
altelectron.org.uk,up,pleroma,12,1959,10183,1612578271
praxis.su,up,peertube,30,92,,1643012534
pyxel.crynet.one,up,pixelfed,1,9,198,1667942448
hellyandthemountains.fr,up,wordpress,2,150,,1633205939
hub.phanisvara.com,up,hubzilla,4,21,,1612586618
terapeldigitaal.nl,up,mastodon,6,25,12,1674449288
sliek.social,up,pleroma,1,12,1790,1669532465
eggy.app,up,mastodon,3,13,5932,1669005302
kiasworld.co.uk,up,writefreely,1,1,,1668445861
