hostname,state,software,user_count,note_count,peer_count,discovered_at
mastodon.1337.blue,up,mastodon,4,69,9508,1669180327
pablos.cloud,up,writefreely,1,11,,1681765341
liberal.win,up,mastodon,6,227,2133,1667986275
mastodon.aguiarvieira.pt,up,mastodon,7,16430,2633,1667564061
welovepoetto.com,up,mastodon,13,942,2523,1669255756
soc.haj.gay,up,akkoma,2,45,4215,1681127952
raza.social,up,mastodon,1,4,540,1673800049
husky.xyz,up,mastodon,2,3,40,1671396204
mastodon.mauve.moe,up,mastodon,12,1359,7520,1650929189
meinungsschubla.de,up,mastodon,25,1331,10182,1612578270
m.rse43.com,up,mastodon,1,363,109604,1628337253
hardtoast.social,up,mastodon,2,1,5,1667666995
fedi.tetrarch.co,up,akkoma,3,29,5372,1668717290
blop.social,up,mastodon,23,3495,13455,1667918998
karkatdyinginagluetrap.com,up,mastodon,5,324,1247,1680939774
troetet.de,up,mastodon,1,1,767,1675204312
mastodon.maximbaz.com,up,mastodon,1,0,1102,1669761703
nonzero.social,up,mastodon,4,15,1799,1672988910
cc.bi,up,mastodon,1,27,115,1660530705
social.mastodon.my,up,mastodon,24,96,5758,1669104977
stream.fossdle.org,up,,1,0,0,1669668700
videos.thinkerview.com,up,peertube,2,316,,1639649498
eighthstreetorchestra.com,up,wordpress,3,3,8,1664943691
fairpoints.social,up,mastodon,14,323,3012,1668808455
social.huslage.com,up,hometown,1,1170,81934,1670094629
mastodon.koehlercode.dev,up,mastodon,2,3185,6574,1668633696
stoat.org.uk,up,pleroma,1,1,820,1669062427
ap.ser1.net,up,gotosocial,2,230,271,1665166133
dumbmeme.wtf,up,mastodon,4,70,366,1668032624
zord.works,up,mastodon,2,1045,9870,1674089774
thoughts.wuebbsy.com,up,writefreely,1,,,1674782010
mastodon.ibr.cs.tu-bs.de,up,mastodon,7,1,1675,1669126639
straw.social,up,mastodon,1,18,3810,1674449028
social.spline.de,up,pleroma,12,5,1722,1612578347
mastodon.circle.lt,up,mastodon,3,7,501,1675750819
no-pony.farm,up,mastodon,175,596,6591,1678883982
pixel.yellowmustard.club,up,pixelfed,3,15,0,1667803342
goatdaddy.net,up,friendica,0,0,0,1612578265
