hostname,state,software,user_count,note_count,peer_count,discovered_at
social.nico-bayati.de,up,mastodon,1,5,2405,1612578270
atomicpoet.org,up,pleroma,2,851,13251,1667283635
fabi.lgbt,up,mastodon,5,239,4163,1668160582
independent-media.co.uk,up,mastodon,135,4507,7213,1668632264
secuwing.social,up,mastodon,3,1990,2019,1668199188
social.sdf.org,up,mastodon,182,16346,13130,1669334407
frequency.app,up,mastodon,25,95,1333,1642668375
birds.garden,up,pleroma,104,26148,11871,1612578268
www.gagerandall.page,up,wordpress,1,28,,1676514481
mastodon.duong.social,up,mastodon,3,194,643,1676947177
social.mazingars.fr,up,pleroma,2,0,338,1669198634
railcarenthusiast.org,up,friendica,0,0,0,1676598199
calc.nca10.net,up,calckey,4,141,440,1678461519
git.tubul.net,up,forgejo,2,17,,1658758379
faithcollapsing.com,up,mastodon,6,8102,10232,1612578265
equestria.social,up,mastodon,2310,153929,24065,1612578266
pals.chat,up,pleroma,2,10,2447,1679082274
stream.braindudecreations.com,up,,1,5,0,1659743660
eineweltnetz.org,up,wordpress,3,3037,,1670373081
theinternet.social,up,mastodon,14,2770,9894,1667842472
viajes.social,up,mastodon,56,134,2753,1668588069
mas.n0t.net,up,mastodon,1,0,948,1668554730
myopic.one,up,mastodon,1,271,8164,1666914302
xzbqv.masto.host,up,mastodon,2,29,112,1657883289
mstdn.nielniel.net,up,mastodon,1,64455,3415,1612578267
noparticular.place,up,mastodon,18,625,2275,1674484631
gts.dustinrue.com,up,gotosocial,1,3,20,1677204669
honeytree.social,up,mastodon,1,2,53,1667206438
social.zteo.com,up,mastodon,2,7,5255,1612578269
bigisland.social,up,mastodon,132,977,6694,1670162424
social.asjk.xyz,up,gotosocial,2,18,340,1668821462
live.rtrace.io,up,,1,49,0,1656232516
lovesick.social,up,pleroma,5,978,4624,1668044744
mastofant.de,up,hometown,7,805,6650,1612578266
mastodns.net,up,mastodon,34,120,2967,1671578281
dexnext.social,up,mastodon,1,21,2184,1669103276
mstdn.es,up,mastodon,638,64636,12530,1612578270
overland.social,up,mastodon,4,40,1406,1670345216
mastodon-test-1.cameko.org,up,mastodon,2,4,560,1668707758
is.nota.live,up,mastodon,1551,325403,30234,1612578267
med-mammoth.com,up,mastodon,1289,73,5777,1668904962
sigmoid.social,up,mastodon,9775,99307,19382,1667484307
social.handholding.io,up,pleroma,150,87587,16177,1612578268
akm.longyap.name.my,up,akkoma,2,2148,8361,1663665725
mastodon.unjust.synology.me,up,mastodon,3,6,72872,1671941833
mastodon.volun.tech,up,mastodon,2,0,187,1669222449
social.netdc.ca,up,mastodon,3,34,9807,1612578270
blackshuck.net,up,mastodon,3,788,7711,1667439563
mastodon.zlatiah-no.one,up,mastodon,1,148,6131,1668826894
sect.social,up,mastodon,1,9,1654,1674855045
shimanchu.social,up,mastodon,2,98,1854,1676628888
social.kennyqin.com,up,pleroma,1,443,2811,1620674681
pangu.hengsha.host,up,mastodon,2,12726,6167,1612578270
mastodon-dus.de,up,mastodon,22,566,3654,1667325554
mastodon.twocanoes.com,up,mastodon,4,608,6890,1667013032
bas.tn,up,mastodon,7,14,5680,1671676431
overenginerd.org,up,mastodon,1,43,2309,1672289878
jichi.blog,up,writefreely,1,1,,1677564560
fed.hacktastic.org,up,gotosocial,12,32771,128,1669052931
ostfrie.se,up,akkoma,3,311,9681,1651923591
team-prism.rocks,up,mastodon,4,38,768,1673668713
social.nodered.org,up,mastodon,3,1031,974,1667722118
social.starholder.us,up,mastodon,4,132,5010,1673970703
toot.drownthewitch.com,up,mastodon,1,10,1695,1670024754
paw.photo,up,pixelfed,9,328,69,1676538631
ryonagujouss6tp6tpuxdjonaetk24b4ksekvkktnwxutq2m3mhhu5qd.onion,up,pleroma,56,23462,10776,1655261781
pf.nobl.ink,up,pixelfed,20,13,187,1661942983
social.kerat.net,up,mastodon,4,8,497,1672768547
prodromou.pub,up,mastodon,1,4744,14027,1668220955
therock.social,up,mastodon,37,1259,2035,1668427145
mastodon.hevertonfreitas.com.br,up,mastodon,1,1,976,1651004484
masto.krashboyz.org,up,mastodon,7,1338,3734,1622482362
social.tempest.dev,up,gotosocial,1,29,27,1678336284
toot.gru.social,up,mastodon,2,435,8871,1667665337
social.manulanglois.fr,up,mastodon,3,1,181,1612578345
icosaverse.social,up,mastodon,3,9,480,1671772310
cornerbooth.chat,up,mastodon,5,206,6196,1668297440
mastodon.ethibox.fr,up,mastodon,41,1128,6088,1612578270
fedi.marty.tf,up,gotosocial,3,19,60,1679362958
the.ait.place,up,gotosocial,1,23,171,1669615222
mastdn.social,up,mastodon,151,14636,109653,1669595891
milehigh.community,up,pleroma,2,117,2083,1669985687
oddte.ch,up,akkoma,2,16,7727,1671945376
fedi.tilde.green,up,akkoma,7,20,8945,1670139451
niklas.social,up,mastodon,2,4171,7091,1612578267
politicalscience.social,up,mastodon,4,857,4513,1668296126
friendica.a-zwenkau.de,up,friendica,70,5327,27204,1612578265
live.loveyourdemons.games,up,,1,24,0,1657417988
thepit.social,up,mastodon,192,19573,15546,1667238267
endtimebelievers.com,up,mastodon,3,119,1195,1672122085
mastodon.mdmck10.xyz,up,mastodon,1,2,34,1669253959
mastodon.matrix.org,up,mastodon,186,6672,19472,1612578267
shitposter.club,up,pleroma,3379,2386482,27575,1612578269
