hostname,state,software,user_count,note_count,peer_count,discovered_at
tootz.org,up,mastodon,5,17,716,1671142271
social.danux.uk,up,mastodon,1,0,2,1668440078
mastodon.nycmesh.net,up,mastodon,29,310,5582,1669113859
mastodon.slvtv.fr,up,mastodon,2,5,11,1668221512
mastodon.so.football,up,mastodon,4,398,1774,1671180606
social.darc.de,up,mastodon,59,751,3888,1669295005
mastodon.louisematic.site,up,mastodon,48,181,1068,1614099543
mog.blue,up,mastodon,8,375,4008,1671722244
social.schumacher.im,up,pleroma,1,82,2582,1621513843
troet.yavin3.de,up,mastodon,2,695,5542,1669897757
stop.voring.me,up,calckey,731,60355,74710,1642741665
vtor.me,up,mastodon,1,8,820,1672808457
lagemeet.duckdns.org,up,misskey,66,1119,4297,1662424614
judaism.social,up,mastodon,2,1,1,1668450715
mastodon.jacobwhite.us,up,mastodon,1,147,3363,1669735522
mastodon.peterjanes.ca,up,mastodon,1,518,4393,1612578712
m.monika.im,up,mastodon,7,30,388,1672216463
mastodon-japan.net,up,mastodon,965,332916,7089,1667983507
real-escape.jp,up,mastodon,31,9569,8042,1612578267
altmax.com.au,up,wordpress,4,68,,1672741301
mastodon.goto.bi,up,mastodon,3,741,2540,1668123575
liuli.lol,up,misskey,2,4,9,1673789588
social.apcn.nz,up,mastodon,2,381,6723,1651066843
abend.social,up,mastodon,6,910,2746,1667144646
religious.social,up,mastodon,20,506,3691,1671452671
tbh.co-shaoghal.net,up,peertube,2,51,,1664621932
dbad.masto.host,up,mastodon,25,295,240,1612578348
mastodon.jonak.org,up,mastodon,1,1,1535,1671322144
expression.social,up,misskey,2,26,1281,1666943779
mstdn.kodein.be,up,mastodon,3,2,865,1670093683
social.massalabs.com,up,mastodon,1,74,2715,1668773027
mastodon.dvdt.dev,up,mastodon,1,50,3629,1663722936
team.herd.works,up,mastodon,1,186,3828,1668160995
maakr.social,up,mastodon,8,101,4553,1667872600
planet.moe,up,mastodon,12553,505505,11933,1612578269
sakuyo.net,up,mastodon,1,22,141674,1668338115
disobey.net,up,mastodon,8,940,8611,1612578270
det.social,up,mastodon,15769,306201,15023,1651496694
social.sfconservancy.org,up,pleroma,1,35,7040,1669162050
toot.tom-eric.info,up,mastodon,1,4,3658,1667646838
social.baradoz.cloud,up,pleroma,5,617,2767,1667894313
m.adju.st,up,mastodon,18,893,6801,1667733686
s.poweredbydev.com,up,mastodon,1,425,3677,1668414108
comics.town,up,mastodon,89,3033,11187,1612578266
bcom.moe,up,mastodon,36,418,11996,1615907088
toots.hwl.li,up,mastodon,21,24618,10087,1652478393
comment.ianbgibson.com,up,writefreely,1,4,,1612578345
paulhibbitts.masto.host,up,mastodon,1,0,654,1671240382
kalaclista.com,up,gotosocial,1,191,32,1669330492
npe.social,up,mastodon,4,2,1567,1670625357
m.twi.wtf,up,mastodon,4,11,1988,1670090742
tube.ebin.club,up,peertube,12,402,,1622545200
hex.st,up,mastodon,4,126,2789,1668802304
llun.dev,up,actovitiesnext,1,150,1,1668981454
direkten.vegafjord.me,up,,1,17,0,1667375960
pixel.winklerfamilie.eu,up,pixelfed,3,21,17,1612578345
m1-temp.ikeweb.net,up,gotosocial,1,7,1,1670606671
shitposting.on.incorrigible.moe,up,pleroma,3,16,324,1669869473
axiomeval.social,up,mastodon,1,23,777,1672262633
msh.al,up,mastodon,1,100,3235,1669915288
congresspark.space,up,pleroma,1,1,5,1669735522
social.plerodatech.fr,up,pleroma,39,2344,3,1668393494
social.schutte.me,up,mastodon,1,8,171,1667662738
mastodon.party,up,mastodon,65,22,45,1669038380
utopie.peacefrogs.net,up,pleroma,2,34,1756,1618432740
video.fabiomanganiello.com,up,peertube,2,2,,1668442995
witchhat.house,up,mastodon,1,521,5269,1668988000
1210.nl,up,mastodon,12,3335,12291,1667519676
sc.sigmaris.info,up,mastodon,2,156,5732,1612578268
mastodon.floss-marketing-school.com,up,mastodon,1,167,2549,1612578267
follow.brunopedro.com,up,mastodon,2,201,4415,1667330388
books.regenpfeifer.net,up,bookwyrm,4,7,3,1671607097
mstdn.soysoftware.net,up,,2,6559,3285,1612578266
fedi.tilde.green,up,akkoma,6,11,7319,1670139451
gamerr.cyou,up,mastodon,110,11002,5130,1612578267
social.sunflowerdojo.com,up,,,,103,1612578346
social.rhamzeh.com,up,mastodon,1,21,4428,1656877935
dreamers-guild.net,up,hometown,6,1342,8959,1651022062
cyvr.org,up,mastodon,3,2,64,1668780775
m.andrewcantino.com,up,mastodon,1,10,1553,1669423880
roadhouse.libreserver.org,up,,2,77,2168,1629412593
gluck.cc,up,mastodon,5,156,2911,1672953928
mastodon.juglugs.com,up,mastodon,4,256,7205,1669556655
blog.neurodiversity-in.au,up,writefreely,12,28,,1671815302
h1v3.de,up,mastodon,4,4862,5084,1651048002
