hostname,state,software,user_count,note_count,peer_count,discovered_at
gts1.zatnosk.dk,up,gotosocial,1,118,238,1664802152
townsends.online,up,mastodon,2,4,5603,1669879982
www.tomfosdick.com,up,wordpress,4,217,,1668270154
social.marcorennmaus.de,up,mastodon,1,48,658,1667421760
ncc1701e.social,up,mastodon,3,2,1074,1618268480
gleaminf.hostdon.ne.jp,up,mastodon,5,12,17,1668808199
mastodon.titi.me.uk,up,mastodon,1,4,1587,1672082528
yesand.community,up,mastodon,32,206,3671,1667948614
3dart.social,up,pixelfed,19,383,1107,1650025536
mastodon.johndevine.co.uk,up,mastodon,3,964,5741,1666126282
matt.writefreely.dev,up,writefreely,1,55,,1612578345
masto.retroviator.com,up,mastodon,1,227,4518,1668975114
fedi.opensourcestories.org,up,mastodon,2,0,24,1680160391
tlef.social,up,mastodon,1,18,1743,1676392891
kurosawa.moe,up,pleroma,3,2991,8879,1663056950
social.primeos.dev,up,pleroma,3,389,3475,1612578270
mst.universoalterno.es,up,mastodon,24,2490,4229,1667719000
unpeuderecul.fr,up,wordpress,1,9,,1675701389
evilgeniuschronicles.org,up,wordpress,7,5507,,1672907303
fedi.python-podcast.de,up,takahe,1,10,638,1671161941
social.mattrnet.org,up,pleroma,3,2,400,1667203580
pleroma.elia.garden,up,pleroma,1,0,644,1671745183
ravenation.club,up,mastodon,22687,326216,20145,1651017592
gts.superseriousbusiness.org,up,gotosocial,5,1865,2064,1626897737
digitally.cool,up,mastodon,1,17,6028,1669044379
uestc.social,up,mastodon,36,68,27,1678708679
blog.jeng.co,up,wordpress,1,1,,1674599404
ap.umedasp.co.jp,up,mastodon,2,9,409,1612578268
social.metakaos.space,up,akkoma,3,322,5780,1612578269
naapurinpoika.com,up,mastodon,5,326,1199,1676760069
tututu.tube,up,peertube,8,30,,1612578348
www.simounet.net,up,wordpress,1,339,,1612578346
coolkids.house,up,mastodon,5,302,4238,1667939821
social.lsnet.eu,up,mastodon,4,4946,8088,1612578266
devco.social,up,mastodon,1,594,5985,1669232608
social.de-lacom.be,up,pleroma,1,962,5783,1650980193
piraten-holzminden.de,up,wordpress,5,18,,1669612988
sono.komun.org,up,funkwhale,2,,,1651400728
are.sexy,up,mastodon,2,11,451,1671547305
rapemeat.solutions,up,akkoma,293,13085,7147,1651122351
tale.violaine.xyz,up,writefreely,23,117,,1676892889
social.0314159.xyz,up,mastodon,4,197,1664,1667847852
funkwhale.boringcactus.com,up,funkwhale,1,,,1645920266
social.redcloud.org,up,mastodon,1,17,6158,1669631837
computerfairi.es,up,mastodon,1493,433075,24821,1612578267
social.rapotec.org,up,friendica,0,0,0,1671676310
pix.everythingbut.fish,up,pixelfed,1,445,121,1677137747
atilla.im,up,mastodon,1,18,3262,1612578271
social.unraidcloud.de,up,mastodon,9,700,8697,1667577326
an.exchange,up,mastodon,8,752,139930,1668499185
mastodon.bwnet.it,up,mastodon,3,1044,5896,1668329015
nos.pub,up,mastodon,3,1,13,1677763555
mouth.semperpax.com,up,mastodon,3,32,18,1668707758
cornputer.org,up,mastodon,3,503,1478,1666995623
twotingwafu.rikozone.net,up,,0,0,0,1669608865
bears.town,up,mastodon,43,2946,7225,1670204535
friendica.visionroot.org,up,friendica,0,0,0,1612578347
audiomo.online,up,mastodon,3,561,6328,1674207920
fed.sonnenmulde.at,up,friendica,3,424,28200,1612578345
onosamo.tech,up,mastodon,6,70,144,1675527536
mastodon.pathconnect.de,up,mastodon,3,81,2925,1668303750
social.vapokland.io,up,mastodon,2,0,150,1669091816
mastodon.isafurry.baby,up,mastodon,2,6,52,1668363715
private.fedimovie.com,up,peertube,3,0,10149,1633034879
toot.revelin.fr,up,mastodon,3,58,2637,1612578266
noagendatube.com,up,peertube,754,11646,,1612578267
social.brianmorrison.com,up,mastodon,1,102,2872,1671828853
owncast.alphawaveradio.co.uk,up,,1,913,0,1659629342
m.corduba.tech,up,mastodon,12,13,243,1670165924
mousetodon.com,up,mastodon,4,17,1635,1670038075
mastodon.raudssus.de,up,mastodon,2,24,2641,1668071828
foresdon.jp,up,mastodon,156,255946,8711,1612578267
toot.re,up,mastodon,107,6425,8625,1667493570
subnivean.zone,up,mastodon,2,0,2262,1671371176
social.tasartir.cz,up,gotosocial,1,146,146,1666971550
wow.such.disappointment.fail,up,peertube,2,119,,1668750566
blog.gotosan.jp,up,wordpress,4,2452,8,1675471617
hub.pythia.cloud,up,pleroma,3,11,1001,1675183976
video.dudenas.lt,up,peertube,2,1406,,1658677392
lieurance.social,up,mastodon,2,94,4169,1669229211
fedi.openmtx.com,up,pleroma,2,30,2240,1669685570
bmbl.fun,up,mastodon,4,0,395,1671679197
jasondavis.org,up,mastodon,1,8,1984,1675045813
social.witchfinder.org,up,mastodon,3,4,91517,1672461122
hackers.town,up,mastodon,338,484364,28389,1612578270
social.laboratomium.de,up,mastodon,2,74,2705,1645362497
mobilizon.pl,up,Mobilizon,70,120,,1626298852
post.michae.lv,up,akkoma,1,0,6798,1674349122
proptech.news,up,mastodon,14,36,3350,1669917652
mastodon.alkaabi.io,up,mastodon,1,0,1197,1671940050
drumstodon.net,up,mastodon,618,2659,10433,1669500875
frnd.nanoscopic.de,up,friendica,0,0,0,1646016497
life.omx.ch,up,pixelfed,2,20,0,1677541069
social.kaoskvlt.de,up,mastodon,2,7,180,1679051026
jaehanley.social,up,mastodon,4,136,6411,1667263593
biketravel.photos,up,pixelfed,2,336,77,1670012806
staging.carhenge.club,up,mastodon,1,10,0,1668399677
social.zlatko.dev,up,gotosocial,1,702,539,1652459820
sw-development-is.social,up,mastodon,111,3438,8450,1667931029
o.bar.fo,up,gotosocial,1,0,85,1668000078
solarpunkacres.org,up,mastodon,3,2,1,1679907261
mistodon.cloud,up,mastodon,105,244603,4398,1612578268
connections.coach,up,mastodon,6,28,1224,1669753991
albaruthenica.masto.host,up,mastodon,1,459,3916,1663237673
mastodon.encryptomatic.com,up,wordpress,3,55,,1670813245
kalmar.social,up,mastodon,13,1808,2580,1668342695
50pd.uk,up,wordpress,18,28,,1669800899
fedi.slatecave.net,up,microblogpub,1,0,102,1668319894
mastodon.brdsnest.net,up,mastodon,2,12,4357,1671506389
calamityconductor.com,up,mastodon,5,4,2852,1668197498
gnu.gl,up,mastodon,7,63,3138,1673582051
musain.cafe,up,mastodon,62,15237,4580,1653377294
misskey.komekome09.jp,up,misskey,2,21,74,1675552656
i.cymaphore.net,up,mastodon,1,1313,3699,1673576688
urawareds.supporter.social,up,mastodon,24,72,7,1675514963
mst.ramsdr.ru,up,mastodon,5,355,1217,1677327888
mast.quecoisas.xyz,up,mastodon,1,2,1382,1669064516
