hostname,state,software,user_count,note_count,peer_count,discovered_at
social.tamez.systems,up,mastodon,1,16,5417,1668581279
blog.cptpudding.de,up,wordpress,1,57,,1667303346
bulman.social,up,mastodon,2,38,2267,1669053106
digipres.club,up,hometown,523,36484,17573,1612578271
social.malolepszy.org,up,gotosocial,1,29,267,1668905337
schelling.pt,up,mastodon,440,40071,10968,1612578270
mastodon.aethernet.cc,up,mastodon,1,0,1367,1669166613
thebristol.social,up,mastodon,3,19,1869,1669754526
learningscienc.es,up,mastodon,3,42,4236,1668781659
m.rickosborne.org,up,mastodon,2,377,6804,1668360075
mastod.on74th.cloud,up,mastodon,2,21,2800,1667722454
mastodon.jackf.red,up,mastodon,1,1,735,1667884423
mnglw.xyz,up,mastodon,6,18548,18,1626299105
jaxbeach.social,up,mastodon,69,103,2705,1669209225
mastodon.pirate.lgbt,up,mastodon,5,1104,6004,1668944956
social.dmichael.be,up,mastodon,1,0,28,1668472558
yeetr.dev,up,mastodon,1,2,5,1669240145
peertube.treffler.cloud,up,peertube,1,4041,,1659390058
fellies.social,up,mastodon,11,2504,13231,1612578268
biketravel.photos,up,pixelfed,2,22,18,1670012806
social.bennypowers.dev,up,mastodon,3,1108,8089,1667346936
beppo.online,up,mastodon,21,4324,1422,1668389358
pix.anduin.net,up,pixelfed,7,17,22,1672581117
loquacious.social,up,mastodon,2,3,2792,1670076185
mastodon.star-one.org.uk,up,mastodon,23,1378,6922,1612578347
social.pcwideopen.com,up,pleroma,2,971,5715,1612578270
mastodon.menzns.de,up,mastodon,1,16,2368,1668904971
social.davisohana.org,up,mastodon,1,1,8,1674269052
typo.social,up,mastodon,1243,18406,10330,1667728125
pirateheaven.eu,up,mastodon,2,142,78681,1672224291
social.randomserver.org,up,mastodon,6,47,3238,1668904961
fora.win,up,akkoma,1,112,6708,1670739569
404.rip,up,mastodon,2,1,4392,1668802304
mastodon.andreasvongunten.com,up,mastodon,1,73,1828,1667661883
introvert.social,up,akkoma,7,436,9900,1612578267
complacent.io,up,mastodon,2,12,3537,1668814098
njalla.social,up,mastodon,1,33,4160,1668178065
sharepixels.de,up,pixelfed,2,17,16,1668904971
quixotic.info,up,mastodon,7,105,1931,1612578345
woodland.cafe,up,mastodon,1,305,7491,1672002610
icedlatte.chat,up,mastodon,1,50,5615,1625977737
gts.lacoloc.cafe,up,gotosocial,1,4,74,1669317931
mastodon.granatapet.io,up,mastodon,1,0,42,1669919001
fora.social,up,mastodon,1,90,3676,1669626924
