hostname,state,software,user_count,note_count,peer_count,discovered_at
mastodon.fammar.synology.me,up,mastodon,1,0,163,1675021262
xn--p1abe3d.xn--80asehdb,up,pleroma,3,9054,9664,1620376106
dje.li,up,mastodon,1,9,850,1669269937
imker.social,up,mastodon,3,4,298,1671263274
social.mf1.dev,up,mastodon,4,0,1547,1671297783
mstdn1.h3z.jp,up,mastodon,8,18555,2488,1662736237
video.pcf.fr,up,peertube,17,1458,,1612578348
iconfactory.world,up,mastodon,4,91,2261,1674515477
mastodon.kimse-bg.de,up,mastodon,3,22,644,1668025284
mastodon.fyksen.me,up,mastodon,3,393,4499,1651233014
san-junipero.gimme-sympathy.org,up,mastodon,1,800,5076,1612578269
scorpinc.social,up,mastodon,4,776,3333,1668279134
mastodon.binwang.me,up,mastodon,1,269,121,1612578346
ulmd.de,up,mastodon,2,5,341,1673262697
infosexy.fun,up,mastodon,4,4,1723,1668253671
social.tpapak.com,up,mastodon,5,97,2893,1668964574
xn--hlzchen-90a.net,up,mastodon,2,11,1919,1669205353
mastodon.askan.cloud,up,mastodon,2,1,46,1674394244
leafposter.club,up,pleroma,202,55562,15270,1627072829
mastodon.tf.fi,up,mastodon,2,2,702,1668554730
silversword.online,up,mastodon,109,4211,13020,1667426056
the.gimon.zone,up,pleroma,2,55,1042,1672959303
blog.emily.sh,up,wordpress,1,5,,1669586365
mastodon.espinha.net,up,mastodon,1,84,3612,1667768380
shine.d-lowl.space,up,pleroma,5,37,1843,1668609485
politics.rip,up,mastodon,18,977,4369,1651386540
rkvssr.nl,up,wordpress,3,3272,,1668013244
noagenda.bigbobuniverse.com,up,mastodon,1,5,316,1637102509
mastodon.frankston.com,up,mastodon,2,5,5,1672664569
mygaming.network,up,mastodon,3,19,5079,1668175231
hanson.social,up,mastodon,2,115,6451,1668556416
toot.nx-pod.de,up,mastodon,1,42,11501,1612578269
mastodon.einfachmc.de,up,mastodon,3,47,1519,1671462681
dev.furries.club,up,mastodon,1,9,22,1668583750
gts.cybre.ninja,up,gotosocial,1,1785,666,1642623074
awscommunity.social,up,mastodon,10928,127366,16904,1651137353
social.awcca.community,up,hometown,12,104,1633,1674082910
a.sc,up,mastodon,334,6524,7718,1662694016
nyan.live,up,mastodon,1,21,114703,1612578392
presidentissimo.com,up,mastodon,3,53,806,1668407175
social.undisruptable.technology,up,mastodon,3,258,7260,1652504679
m1.thosemartins.net,up,mastodon,2,415,9437,1668940249
social.jifish.co.uk,up,mastodon,1,23,1325,1672689088
urbanists.social,up,mastodon,5481,93074,17018,1667260279
lin.cat,up,mastodon,1,10,54,1669580988
