hostname,state,software,user_count,note_count,peer_count,discovered_at
mountainmoverseducation.org,up,wordpress,4,48,,1670030559
p.bg.sb,up,pleroma,6,32,3906,1668904961
social.weebvr.com,up,mastodon,3,29,5190,1668837687
soymas.to,up,mastodon,16,266,3022,1669055236
woodwideweb.social,up,pixelfed,2,1501,397,1672811301
t.freesky.im,up,mastodon,32,294,16,1671661265
social.h9k.wtf,up,mastodon,3,153,2269,1668904971
wubbel.social,up,mastodon,30,703,1188,1669156524
social.itfm.xyz,up,mastodon,3,40,4637,1669696998
freelancer.social,up,mastodon,2,0,3,1652237282
social.browser.org,up,gotosocial,7,1082,47,1667863158
wptoots.social,up,mastodon,73,6572,10286,1668855806
media.zat.im,up,peertube,9,2216,,1612578269
social.woodbine.nyc,up,mastodon,3,35,2214,1671764059
soc.strawhousepig.net,up,mastodon,2,57,4688,1674067697
narrativ.es,up,mastodon,2,2110,10196,1674319956
twatter.catvibers.me,up,akkoma,21,619,9490,1633533558
peruano.social,up,mastodon,2,5,74,1676006388
mastodon.mnte.ro,up,mastodon,2,5,825,1669305100
rot.gives,up,pleroma,31,52666,10069,1674147434
a.katgirl.club,up,mastodon,1,798,5652,1679491005
19marbles.org,up,mastodon,5,2759,5373,1674847043
felk.ie,up,mastodon,1,0,1114,1612578270
abstracta.osrx.chat,up,mastodon,1,1,640,1676825534
mstdn.hokkaidosm.net,up,mastodon,83,64396,267,1612578346
bbs.fedibox.com,up,misskey,3,453,3515,1668543539
irrelevant.me.uk,up,mastodon,1,1018,9459,1668551754
social.cottongin.xyz,up,wildebeest,,,189,1676482293
pleroma.tomori.sk,up,pleroma,4,2,355,1670105263
0ddfactory.com,up,mastodon,1,1171,121620,1671448366
digitalcourage.social,up,mastodon,2526,299805,24342,1612578271
social.gabskent.de,up,mastodon,1,18,99866,1672329959
stefan.vivaldi.net,up,wordpress,1,2,,1670964904
social.brennanbenkert.com,up,mastodon,1,10,1382,1612578266
fedi.circuitlocution.com,up,akkoma,2,614,8182,1612578270
social.lithio.fr,up,pleroma,1,169,4098,1670259653
backpacklife.social,up,mastodon,7,72,1521,1673060916
mstdn.hyogo.jp,up,mastodon,335,35950,8926,1612578269
masto.cloud.joingardens.com,up,mastodon,4,50,1412,1663359862
m.omg.coffee,up,mastodon,2,26,2744,1673730043
social.s6jr.com,up,akkoma,1,49,2638,1676462835
narikiri.hostdon.ne.jp,up,mastodon,34,4321,285,1612578346
fedi.lamer-ethos.site,up,akkoma,1,458,8440,1671773229
mastodon.uz,up,mastodon,10,3977,241,1668483635
tmprs.ynh.fr,up,pleroma,1,0,122,1673385379
mstdn.gergely-szabo.com,up,mastodon,1,64,94142,1669158296
stream.lorialet.fr,up,,1,2,0,1681872770
claws.blue,up,mastodon,23,490,5069,1668540332
social.dje.li,up,mastodon,1,13,1333,1669282290
social.flal.net,up,gotosocial,2,52,252,1665448111
social.monch.ee,up,mastodon,1,9,1539,1674182829
mastodon.paftech.se,up,mastodon,2,12,1460,1667604468
social.wizbos.club,up,pleroma,1,1,8183,1612578266
social.zocradio.info,up,mastodon,4,624,2608,1668910022
it.szeged.social,up,mastodon,6,18,12,1612578346
friendica.a-zwenkau.de,up,friendica,70,5443,23674,1612578265
toot.kevinschachtschneider.net,up,mastodon,1,5,4552,1669297399
social.georgeb.net,up,mastodon,2,234,4224,1667926280
lausitz.social,up,akkoma,2,0,4717,1672085676
meron.io,up,mastodon,1,559,8803,1669864309
f.kretschmann.social,up,friendica,0,0,0,1612578345
hueck.social,up,mastodon,1,13,3331,1671472360
ggtea.org,up,,2,47,4030,1612578388
dcj.me,up,mastodon,1,24,3800,1675265359
duwa.ng,up,pleroma,2,820,5485,1655965184
eicker.news,up,mastodon,12,2638,4390,1633513825
mstdn.drawsdraws.com,up,mastodon,3,106,1993,1678630448
mastodev.scronch.com,up,gotosocial,1,4,4,1669742701
fault.stsecurity.moe,up,mastodon,123,562,2584,1612578345
social.zell-mbc.com,up,akkoma,2,119,6992,1612578269
photo.liberta.vip,up,pixelfed,6,15,19,1674118977
quasisocial.lone-starr.net,up,mastodon,1,0,27,1669682117
heylisten.social,up,mastodon,8,118,2680,1667883830
social.pekkasipila.com,up,mastodon,1,46,3270,1678165442
pinet.vn,up,mastodon,9,69,326,1677627636
mastodon.lplab.net,up,mastodon,4,39,2906,1673111793
mdhughes.tech,up,wordpress,1,1176,,1667911303
beyondwatts.social,up,mastodon,5,1171,8157,1668980511
pleroma.rucknium.me,up,pleroma,1,42,2116,1668972759
chaoznekoz.gay,up,calckey,3,612,2970,1679480601
mastodon.li212.fr,up,mastodon,1,0,596,1667806530
mstdn.soine.site,up,mastodon,12,570,646,1680094501
mastodon.trand.fr,up,mastodon,3,15,2050,1668369256
innocent.yukimochi.io,up,mastodon,12,572,949,1612578268
mi.t0.si,up,misskey,10,215,165,1682414985
darmstadt.social,up,mastodon,1155,41362,17743,1612578269
foxylo.xyz,up,pleroma,2,128,8480,1667961675
social.ballpointcarrot.net,up,pleroma,1,613,11333,1612578269
mastodon.fiveop.de,up,mastodon,1,141,3460,1612578345
kobold.house,up,mastodon,2,108,1520,1681252313
toot.bldrweb.org,up,mastodon,160,12564,14699,1667676749
copland.social,up,mastodon,1,74,3493,1676069859
pixelfed.thebubble.noho.st,up,pixelfed,1,374,65,1678149012
social.adamperfect.com,up,mastodon,1,57,2494,1675441721
project-nex.net,up,mastodon,1,14,822,1674161223
air11.social,up,mastodon,1,170,4058,1670720909
friendica.gourmetkater.com,up,friendica,0,0,0,1671395259
linuxjobs.social,up,mastodon,20,-410,8221,1612578267
robotmonkeys.net,up,wordpress,3,454,,1672988743
retroverse.social,up,mastodon,23,5537,4917,1668531935
social.sulli.blog,up,mastodon,1,1,1,1672425298
vmh.rest,up,mastodon,4,147,3027,1668934401
mastodon.prowl.social,up,mastodon,7,127,1970,1672352349
xmz.io,up,mastodon,1,0,760,1682398612
owncast.hufman.me,up,,1,32,0,1675028847
jsirish.social,up,wordpress,1,3,,1682267833
pl.pube.tk,up,pleroma,1,2372,4584,1612578270
mandelbrotsetapp.com,up,mastodon,1,1,1081,1668129047
thehacker.jp,up,mastodon,5,40,1248,1668573818
hhsocial.de,up,mastodon,23,263,2354,1670622449
mastodon.ibax.org,up,mastodon,1,11,3288,1651004483
mastodon.malachi.cc,up,mastodon,1,1,2788,1669946639
onjase.quebec,up,friendica,2,3,20356,1676749327
social.robtarr.net,up,mastodon,1,6,263,1612578266
pixelfed.belajkorpoj.art,up,pixelfed,2,46,80,1637510027
mescl.in,up,pleroma,2,13,1512,1612578269
eindhoven.social,up,mastodon,3,768,201,1674858854
mastodon.republicofthieves.org,up,mastodon,3,0,765,1671619211
social.samf.me,up,mastodon,10,27918,471,1674794759
fediverse.lgbt,up,mastodon,1,0,136,1678915371
wug.fun,up,mastodon,287,103433,10705,1612578269
literooni.masto.host,up,mastodon,4,3,685,1657012993
social.ursaoskius.com,up,takahe,1,2,1406,1675688850
social.shitposting.fr,up,mastodon,5,230,4790,1668447475
reshet.social,up,mastodon,9,373,4568,1670640813
jerseycounterinfo.noblogs.org,up,wordpress,2,116,,1677531310
yip.yip.yip.yip.yip.computer,up,mastodon,1,1501,5352,1666410424
social.animint.fr,up,mastodon,4,4463,890,1668266931
nylpixies.nylarea.com,up,pixelfed,1,18,15,1681395979
truthsocial.co.in,up,mastodon,6533,52046,106069,1651281820
ak.nachocheese.uk,up,akkoma,6,105,3684,1680533491
www.llun.me,up,mastodon,1,150,1,1669012040
social.sentynel.com,up,gotosocial,1,32,219,1668413542
deff.no,up,mastodon,9,114,5347,1667960864
javisst.space,up,mastodon,6,243,3356,1612578270
econtwitter.net,up,mastodon,7770,184646,19938,1667605044
aipi.social,up,mastodon,8354,16911,3985,1612578266
mastodon.ilovewasting.ink,up,mastodon,1,1,989,1677249935
m.futex.au,up,mastodon,12,1956,8719,1669109582
v2.nyoki.club,up,mastodon,19,191920,7913,1612578268
scz.social,up,mastodon,10,36,341,1678511470
1132don.com,up,mastodon,1,138,17,1675941315
palmsy.club,up,mastodon,7,97,3173,1669083640
mastodon.amwranes.synology.me,up,mastodon,2,0,1475,1671767454
social.isolated.actor,up,mastodon,2,119,4698,1676994852
union.sh,up,mastodon,3,75,2321,1680616931
arbo.dev,up,mastodon,2,11,2639,1667961975
tube.shanti.cafe,up,peertube,1,477134,,1614710829
jupiter.tube,up,peertube,2,92,,1612578267
lmaa.pm,up,gotosocial,1,7,6,1669319917
mastodon.kiasyn.com,up,mastodon,1,2,2741,1669065587
otonium.net,up,funkwhale,2,,,1671944411
pdx.land,up,mastodon,4,19,1555,1677384324
ciurdarea.nu,up,mastodon,1,56,3952,1674514776
pix.xroad.se,up,pixelfed,4,31,13,1664107974
rsngrtn.fyi,up,mastodon,2,108,1126,1669150353
activity.moobi.monster,up,gotosocial,6,64,264,1668944956
arasaka.vip,up,mastodon,3,128,1170,1666929460
mastodon.librelabucm.org,up,mastodon,1351,5739,10433,1612578268
pix.closeuprussia.com,up,pixelfed,78,677,6,1612578346
transfur.social,up,mastodon,97,2161,9197,1669488658
stream.var1able.network,up,,1,5,0,1681059359
social.redcloud.org,up,mastodon,1,17,7145,1669631837
rawr.ink,up,mastodon,6,335,5561,1667942448
mastodon.wiorca.com,up,mastodon,2,38,1461,1672178941
mstdn.umbraluvine.xyz,up,mastodon,1,0,31,1683178474
schaumburg.social,up,mastodon,27,24034,8008,1667569725
www.biznik.co.uk,up,wordpress,1,28,,1612578346
harekiet.com,up,mastodon,1,3,611,1670059716
manx.social,up,mastodon,6,3376,9248,1612578392
mastodon.martinm.de,up,mastodon,1,1,1452,1671209026
social.sumeru.top,up,pleroma,3,7653,1835,1672936056
64e.social,up,calckey,2,1,27,1683178474
tube.genb.de,up,peertube,2,2,,1654936597
fluffy.social,up,misskey,101,17828,401,1677606263
live.magicknetwork.com,up,,1,42,0,1664112345
plz.7td.org,up,pleroma,13,364,11165,1612578265
mastodon.hyperfreedom.org,up,mastodon,4,57,2863,1668111618
raymondtec.com,up,wordpress,2,17368,,1668904971
fedi.technodro.me,up,friendica,0,0,0,1665630069
tube.nogafa.org,up,peertube,10,14438,,1659415400
mastodon.sbpk.fr,up,mastodon,4,189,3488,1630324055
poopy.social,up,mastodon,3,207,24,1613560718
changewriter.blog,up,wordpress,2,59,,1669141455
social.gibberfish.org,up,diaspora,249,83061,,1612585289
toot.rmi0.com,up,mastodon,1,10,3088,1673836920
gts.werefox.cafe,up,gotosocial,1,1033,310,1668561452
ms.beniceplease.com,up,mastodon,4,1010,5216,1668534910
mastodon.garrlab.it,up,mastodon,1,0,22,1675124761
aidoru.cafe,up,pleroma,2,1869,1256,1629782773
pleroma.narrativerry.xyz,up,pleroma,2,4309,7622,1647213645
social.brittle.st,up,mastodon,1,0,2898,1675809806
friendica.myportal.social,up,friendica,33,9048,23795,1642365906
feed.mccormick.cx,up,mastodon,3,72,682,1669734862
music.gigachad.ru,up,funkwhale,5,,,1667215910
cabbage.lol,up,gotosocial,3,15,88,1667881476
mastodon.whereizben.com,up,mastodon,3,10,2,1680806011
fedibot.dev,up,mastodon,12,10290,610,1667728127
mastodon.clinicians-exchange.org,up,mastodon,30,566,5991,1669664343
toots.nu,up,mastodon,25,922,8857,1669423725
mk.godspeed.moe,up,misskey,13,328,2859,1650244911
legaltech.social,up,mastodon,2,10,588,1673600056
weirdstar.stream,up,,1,3,0,1678222362
social.duarte.vg,up,friendica,0,0,0,1612578269
coconatsu.co,up,mastodon,6,4218,1522,1663359862
gaymers.me,up,mastodon,3,30,212,1669538785
fedir.de,up,,3,0,14,1673635740
184.im,up,mastodon,2,7,1938,1675519746
mastodo.ng,up,mastodon,5,37,5394,1667911303
restraint.social,up,mastodon,62,878,3572,1668846826
social.3dots.lv,up,mastodon,14,190614,15185,1612578270
brignell.co,up,mastodon,4,1148,7604,1612578268
friendica.4zido.de,up,,0,0,0,1668906192
mastodon.maescool.be,up,mastodon,1,77,15842,1612578268
observatory.social,up,mastodon,3,152,38,1682700108
schoolahead.social,up,mastodon,1,379,8356,1672259027
triangle.social,up,akkoma,82,10662,10715,1671577186
nice.freetreasures.shop,up,ImmersSpace,0,,,1650568966
social.eurotrib.com,up,mastodon,11,129,4863,1667944993
social.vy9.ca,up,mastodon,1,134,101889,1669331350
social.fuzzyoverlords.org,up,mastodon,4,895,8032,1667715658
critcare.social,up,mastodon,336,11437,9721,1668187208
audio.nobodyhasthe.biz,up,funkwhale,136,,,1614669214
gts.rkd.pw,up,gotosocial,2,1,1,1679617914
lehrmastodon.com,up,mastodon,5,5,1235,1612578270
masto.kruythoff.net,up,mastodon,1,622,7892,1671085996
seifenkiste.rsp-blogs.de,up,wordpress,2,1829,,1671841319
pleroma.guizzyordi.info,up,pleroma,1,18878,7504,1612578268
social.dualpower.supply,up,mastodon,1,1,55,1681791607
video.codeplumbers.eu,up,peertube,1,9,,1682042510
rodina-sucha.cz,up,mastodon,1,1903,6000,1612578266
mofmof.coffee,up,mastodon,32,45526,5098,1625491357
hci.social,up,mastodon,2300,61054,17602,1651593490
humanist.social,up,mastodon,2,9,1692,1682889650
guineapig.space,up,hometown,1,162,7764,1667720101
iztasocial.site,up,mastodon,2184,33470,584,1612578347
blog.mapcommunity.org,up,writefreely,14,97,,1626083405
baeuchle.frankfurtium.de,up,wordpress,1,256,,1671745500
commonworlds.org,up,hubzilla,27,146,,1669490701
friend.propoleo.xyz,up,friendica,0,0,0,1678836313
www.wufo.watch,up,wordpress,6,75,,1677457632
some.tehy.fi,up,mastodon,4,304,3007,1669821476
crosshatch.fun,up,mastodon,4,6,2398,1668073383
kunagisa.moe,up,wordpress,1386,15,,1673987174
misskey.chilitreat.dev,up,misskey,27,889,329,1677852460
pixelfed.lclsea.icu,up,pixelfed,2,47,0,1617612498
sawakai.space,up,,195,1344,1279,1612578269
video.soi.ch,up,peertube,32,88,,1617160518
scitech.video,up,peertube,547,169,,1612578345
mtd.task.vc,up,mastodon,2,1,2,1682988399
toot.fre.do,up,mastodon,1,32,620,1678906040
social.nyerm.com,up,pleroma,1,306,4337,1612578268
mstdn.klageweib.de,up,mastodon,3,13,2901,1668753782
social.amiva.cc,up,pleroma,1,5,775,1630063866
prgmr.net,up,mastodon,2,92,414,1669097625
social.0x.kiwi,up,mastodon,1,0,1083,1677196401
laura.social,up,mastodon,1,3,1697,1675911291
social.sideno.eu,up,pleroma,1,0,3133,1612578270
tube.conferences-gesticulees.net,up,peertube,36,100,,1612578270
mastodon.honnef.co,up,mastodon,1,63,1817,1671335332
reidodon.net,up,mastodon,1,254,5911,1671608977
gamedev.lgbt,up,mastodon,91,8025,14299,1667599573
mi.shi-jk.com,up,misskey,28,798,1917,1645280378
pixelfed.babb.no,up,pixelfed,8,197,100,1682526172
eristocracy.org,up,wordpress,1,0,,1654249260
asocial.grimstack.xyz,up,pleroma,4,678,6397,1612578271
erutario.de,up,wordpress,3,31,,1675385298
trainasone.com,up,wordpress,6,43,,1682150159
sukeban.moe,up,wordpress,2,67,,1668823894
pleroma.chez-papy-daarky.ovh,up,pleroma,2,390,1912,1612578267
friendica.vrije-mens.org,up,friendica,5371,52737,25440,1612578269
mast.tpz.de,up,mastodon,2,45,6683,1668446482
www.diemelstadt-rhoden.de,up,wordpress,2,171,,1671798946
charade.social,up,pleroma,1,795,9272,1631019907
mastodon.delic.fi,up,mastodon,1,15,1872,1672179300
relay-2.toot-a-luau.com,up,activity-relay,1,,,1667987542
peertube.skorpil.cz,up,peertube,2,11707,,1632755489
marginalia.hugh.run,up,writefreely,1,30,,1612578346
samariter.social,up,mastodon,4,31,652,1679800349
mastodon.hackerfoo.com,up,mastodon,2,33,3121,1669315780
nordicshutter.com,up,pixelfed,2,277,20,1682182088
reparierecke.de,up,,0,0,0,1668431528
jpchan.com,up,wordpress,2,1888,,1674449288
peertube.jackbot.fr,up,peertube,5,33623,,1612578345
trpg.cloud,up,mastodon,993,145911,5284,1612578267
p.kretschmann.social,up,pixelfed,1,28,3,1612578345
mastodon.uy,up,mastodon,1194,94867,17139,1612578267
xscape.top,up,pleroma,333,8630,6127,1669383756
mach-o.com,up,gotosocial,1,18,136,1668382751
demtech.global,up,mastodon,5,172,5285,1669241266
jase.social,up,socialhome,2,592,,1617871062
mastodon.claesjonsson.net,up,mastodon,1,0,1499,1671764614
k8s.social,up,mastodon,100,2031,11121,1652568269
lesbiab.space,up,mastodon,560,27664,5171,1612578265
soc.schuerz.at,up,friendica,20,2307,19068,1630500110
brisingr.uk,up,mastodon,1,10,2641,1671422565
social.murf.org,up,mastodon,1,165,6477,1651675513
muenster.im,up,mastodon,4242,85642,18007,1612578266
mstdn.geekyboo.net,up,mastodon,5,34,440,1628985856
owncast.q4.gay,up,,1,4,0,1676241476
