hostname,state,software,user_count,note_count,peer_count,discovered_at
social.tysdomain.com,up,mastodon,1,3,557,1671183179
ideophone.org,up,wordpress,3,223,,1669463873
aliensoup.social,up,mastodon,3,54,2784,1668242050
semaphore.life,up,mastodon,5,15,1059,1668619646
qua.ntumfy.re,up,mastodon,1,0,53,1672723732
pixelfed.tekdmn.me,up,pixelfed,1,46,24,1628109468
orasi.io,up,mastodon,3,18,1760,1669209225
b.koa.im,up,misskey,9,1421,4663,1651334011
oxygen.pub,up,mastodon,6,22,116,1669306798
douban.city,up,mastodon,86,6899,5056,1612578267
social.thadthig.com,up,mastodon,2,0,4312,1668968329
social.alemi.dev,up,mastodon,2,8,2274,1668066672
shocktohp.xyz,up,pleroma,2,114,918,1667422621
social.evolved.systems,up,mastodon,1,39,449,1669127184
md.korako.me,up,mastodon,12,14347,6325,1617552124
social.canony.xyz,up,pleroma,1,503,5923,1612578266
stream.apontaeclica.com,up,,1,11,0,1647669671
social.roeckoe.be,up,mastodon,6,725,4912,1612578271
systemli.social,up,mastodon,65,2211,7407,1667617921
live.byzero.de,up,,1,8,0,1665513948
mastodon.munsell.io,up,mastodon,2,12,1298,1671413194
mastodon.giacofei.org,up,mastodon,2,3,577,1670983166
glitch.zowi.ee,up,mastodon,1,31,3078,1612578266
social.helios42.de,up,mastodon,7,2126,2503,1612579015
comm.cx,up,mastodon,60,13438,11322,1612578269
mastodonte.club,up,mastodon,4,119,1961,1670031766
kiritan.work,up,mastodon,272,1674801,8805,1612578268
peertube.public.cat,up,peertube,13,5591,,1612578345
stories.ahlroos.me,up,pixelfed,1,10,9,1670375209
warcraft.social,up,mastodon,2,16,2530,1669708888
moth.social,up,mastodon,133,1095,4924,1671693455
blog.clickomania.ch,up,wordpress,1,3350,,1670871828
huber.social,up,mastodon,1,15,1270,1671835141
tube.9minuti.it,up,peertube,2,3224,,1612579016
social.oxgoad.page,up,mastodon,2,321,5866,1671449010
social.mbbit.de,up,mastodon,3,148,1977,1667253950
biu.bilibili.party,up,mastodon,1,10,273,1671471290
nagoyadon.jp,up,mastodon,130,236707,5244,1612578267
mastodon.communick.com,up,mastodon,10,611,10052,1612578268
fedi.wersdoerfer.de,up,mastodon,2,108,3077,1669157208
allpro.social,up,mastodon,70,70607,13070,1612578270
mastodon.in.th,up,mastodon,2438,198295,12049,1612578271
remotebutter.social,up,mastodon,3,67,1193,1672165408
birdsite.link,up,,72,12,6197,1612578271
m6n.io,up,mastodon,50,2591,10915,1667289483
peertube.ch,up,peertube,2834,21008,,1612578345
moonbeam.town,up,mastodon,5,909,7111,1625224978
liibeu7vlwaumwrstixzcpkqucdfln5m4sn5buciwkgbn6aet2xokzyd.onion,up,mastodon,2,21,64,1644914514
