hostname,state,software,user_count,note_count,peer_count,discovered_at
van-der-boom.nl,up,gotosocial,1,2,24,1665187968
social.netzspielplatz.de,up,gotosocial,5,284,350,1627991553
microconfluence.org,up,drupal,,,,1612578347
social.bacardi55.io,up,gotosocial,2,46,154,1670025545
strnad.social,up,mastodon,1,0,402,1670707025
mastodon.kichi2004.jp,up,,2,1,19,1668904971
social.ryankes.eu,up,mastodon,1,49,981,1612578345
pleroma.wolfie.pw,up,akkoma,4,6881,9674,1612578269
mdon.ee,up,mastodon,1,127,4077,1612578269
pleroma.glueoh.com,up,akkoma,1,18628,5026,1612578269
mastodon.teqqnet.de,up,mastodon,1,66,896,1668466625
trekkies.social,up,mastodon,81,3243,9237,1667603322
social.robertwgehl.org,up,hometown,1,14,569,1618282864
social.kdhq.dev,up,mastodon,5,4,1,1667960864
myna.social,up,mastodon,8,359,1971,1667832246
mastodon.in-stuggi.de,up,mastodon,1,0,94,1669321858
transformacion.social,up,mastodon,4,123,3309,1667274107
social.wittemeier.de,up,friendica,0,0,0,1650021354
mbl.social,up,pleroma,4,190,4144,1612578267
pix.nixt.de,up,pixelfed,2,16,57,1651175998
toot.onlyfans.tokyo,up,mastodon,2,7,1406,1668326425
lacommune.social,up,mastodon,1,13,1156,1668981453
emancipe.es,up,pleroma,4,5,337,1665881954
mastodon.ch-le.fr,up,mastodon,1,25,2304,1667416537
oslo.town,up,mastodon,2059,20474,18450,1612578268
sc.tertech.de,up,mastodon,3,0,108,1670710868
realmonsters.rodeo,up,mastodon,11,26,1638,1668329592
mastodon.fyksen.me,up,mastodon,3,360,3424,1651233014
srsly.lol,up,mastodon,2,1,5,1668228749
social.kghorvath.com,up,gotosocial,1,2,23,1612578270
yamagadon.com,up,mastodon,2,850,4119,1612578270
perfect.moe,up,mastodon,1,38,1779,1668471315
kafeneio.social,up,mastodon,233,165457,24075,1652301150
bright.rosy-colored.space,up,hometown,3,89,2116,1669500747
social.katzenjens.de,up,mastodon,2,106,3319,1669428079
toot.li,up,mastodon,5,63,1676,1612579013
asentientbot.ca,up,mastodon,1,1,1484,1668239713
pxl.roflcopter.fr,up,pixelfed,1000,548,6,1612578345
bigmastodon.com,up,mastodon,1,0,1901,1669702641
mstdn.fan,up,mastodon,1,0,39,1670944623
social.niyawe.de,up,mastodon,7,79,4932,1612578268
social.mow.cx,up,mastodon,1,0,70,1669137619
mastodon.currentlyhq.com,up,mastodon,5,5,2519,1667339527
social.yeschenko.com,up,mastodon,1,8,464,1669660329
social.weebvr.com,up,mastodon,3,4,1029,1668837687
mk.udongein.reisen,up,misskey,2,9506,3070,1634481074
social.zerotier.com,up,mastodon,8,380,5415,1667351283
oer.social,up,mastodon,3,106,708,1667623753
mastodontech.de,up,mastodon,14276,144485,18705,1612578266
mstnf.com,up,mastodon,55,130,485,1669224188
gts.basspistol.org,up,gotosocial,4,89,171,1666945039
anmax.direct,up,pleroma,4,114,3078,1670061811
mastodon.annleckie.com,up,mastodon,8,303,2776,1667924285
social.nerdiverset.no,up,gotosocial,1,141,121,1668167554
uksocial.cloud,up,mastodon,14,79,4037,1668554730
indg.club,up,mastodon,64,728,3575,1669397274
neurodifferent.me,up,mastodon,726,45936,9855,1667821346
social.wcwts.dev,up,mastodon,2,3,5,1668359252
www.didiermary.fr,up,wordpress,2,687,,1612578270
social.bobcall.me,up,mastodon,10,4972,11676,1612578270
video.windfluechter.org,up,peertube,6,5926,,1635606951
bad-radio.social,up,mastodon,3,334,2657,1669516290
yapi.burger.rodeo,up,akkoma,1,13,2283,1655799165
toot.houbahouba.de,up,mastodon,5,240,2827,1667657337
mailcow.social,up,mastodon,5,7,2345,1668790029
aidoru.cafe,up,pleroma,2,1869,1229,1629782773
zirk.us,up,mastodon,4230,148574,13966,1667517909
ourtribeonline.com,up,mastodon,5,76,2459,1667351283
mastodon.digiwake.net,up,mastodon,3,267,3947,1667893362
tifosi.social,up,mastodon,3,748,4613,1669083363
typrout.ml,up,,9,11226,431,1612579014
sayrf.social,up,mastodon,16,40,187,1669524399
xn--69a.xn--99axc.xn--y9a3aq,up,mastodon,21,2459,7038,1628710554
friends.johalla.org,up,friendica,0,0,0,1657469773
keaton.cool,up,pleroma,5,26,4,1654539733
bandit.disquette.top,up,,1,2,0,1670670789
weyr.social,up,mastodon,2,24,699,1668484423
dudu.best,up,pleroma,432,14990,7545,1612578269
kolektiva.media,up,peertube,192,20261,,1612578267
stayville.social,up,mastodon,1,0,3,1668940013
runtube.re,up,peertube,80,332821,,1612578346
redpanda.lgbt,up,mastodon,1,120,640,1669869513
metuba.hostdon.jp,up,mastodon,1,286,267,1612578345
twitchfr.social,up,mastodon,65,394,4372,1668077246
explorons.fr,up,Mobilizon,88,310,,1625105195
veronaxxx.masto.host,up,mastodon,45,8961,3770,1612578270
mastodon.jabbxi.de,up,mastodon,3,29,1185,1668271490
topofthe.city,up,mastodon,2,6,1457,1642900996
china.al,up,mastodon,117,5032,3832,1653100668
margio.de,up,mastodon,1,344,3197,1668203343
psu.social,up,mastodon,6,262,670,1669046014
canada.masto.host,up,mastodon,270,7402,10479,1612578266
xn--kdk0c930v.com,up,mastodon,2,2,2,1668972260
thegurgle.blog,up,writefreely,1,4,,1669363658
whitesmokebbq.social,up,mastodon,7,814,4738,1663267947
diskette.online,up,mastodon,1,3,1579,1668283624
mastodon.linuxmuster.net,up,mastodon,17,48,650,1670025392
mastodon.devsforce.org,up,mastodon,3,35,2377,1668466625
social.myfed.space,up,misskey,1,1,7,1669604390
social.ariona.fr,up,pleroma,1,1674,4705,1612578268
storynetworks.kr,up,gotosocial,2,4,2,1670603726
fediverse.zachleat.com,up,mastodon,1,949,7416,1667605559
t.chadole.com,up,mastodon,1,326,409,1669297548
m.chars.jp,up,misskey,,,5439,1635925407
the.ait.place,up,gotosocial,1,7,64,1669615222
social.platypush.tech,up,mastodon,28,50550,11097,1651479347
px.lutoma.org,up,pixelfed,1,0,1,1667915643
mastodon.danov.biz,up,mastodon,2,57,307,1667493606
social.taker.fr,up,mastodon,116,60150,13471,1612578267
social.deberon.com,up,mastodon,1,1,491,1667791877
camp.smolnet.org,up,mastodon,75,11362,10207,1650070333
mstdn.co.uk,up,mastodon,1,1288,7688,1645816308
jackal.chat,up,mastodon,3,75,426,1633481628
karlsruhe-social.de,up,mastodon,24,378,5721,1668450973
social.singularity-node.net,up,mastodon,3,135,2685,1635044013
mastodon.bwnet.it,up,mastodon,3,259,2866,1668329015
mast.yurec.online,up,mastodon,1,31,869,1661106542
masto.never.bid,up,mastodon,1,12,9,1668623599
mastodon.rozhlas.cz,up,mastodon,14,67,788,1670409121
mastodon.thirring.org,up,mastodon,52,2838,3894,1668773318
social.crew23.de,up,mastodon,3,13,1390,1668694184
mastodon.canonicity.org,up,mastodon,3,217,4867,1655622734
mastodon.schle.nz,up,mastodon,1,133,2466,1667803342
social.ridetrans.it,up,mastodon,194,9119,7672,1667032699
mstdn.mk39.xyz,up,mastodon,1,589,3532,1612578265
m.allpurposem.at,up,mastodon,1,7,1473,1667728127
social.zdx.fr,up,mastodon,29,13903,6737,1612578270
tooting.social,up,mastodon,25,440,4698,1667919978
thetavern.social,up,mastodon,5,21,98,1669333226
frontend.country,up,mastodon,1,6,1437,1668369150
mstdn.jeffyen.net,up,mastodon,1,183,3644,1668193503
virtualarchitectures.social,up,mastodon,1,1,20,1669615222
grumpys.online,up,mastodon,9,3758,6478,1612578267
social.lunchlurkers.com,up,mastodon,5,114,1553,1668812776
disaster.bi,up,mastodon,3,321,3005,1668138972
social.wakemu.fr,up,mastodon,1,34,1398,1669253960
wpbuilds.social,up,mastodon,106,1937,6487,1618878661
squawk.mytransponder.com,up,mastodon,74,1289,5488,1668548734
mastodon.jessidhia.dev,up,mastodon,1,14,903,1650979798
social.orzs.tech,up,mastodon,1,28,2001,1669215150
social.factorial.io,up,mastodon,4,6,663,1669619223
likeme.social,up,gotosocial,1,25,78,1668966371
magni.astarbia.com,up,mastodon,2,69,1146,1668451494
dialup.cafe,up,mastodon,7,1216,4762,1668665399
weekly.org,up,mastodon,5,89,4082,1667872153
crank.recoil.org,up,peertube,5,140,,1634430499
mastodon.bostoncaucus.club,up,mastodon,2,3,5012,1668920078
canary.fedibird.com,up,mastodon,1,7,3546,1660293634
social.elderberry.cuddle.science,up,pleroma,2,7,1137,1668697437
photos.inclusion.cc,up,pixelfed,1,1,1,1612578346
mastodon.azumi.fr,up,mastodon,1,2,652,1669002897
troll.social,up,mastodon,6,2,314,1668944956
tube.crapaud-fou.org,up,peertube,369,40673,,1612578345
mastodon.genzine.xyz,up,mastodon,2,64,1842,1668112753
mp-tube.de,up,peertube,3,5564,,1632420143
mastodon.mudkips.net,up,mastodon,2,175,3143,1667881302
tube.querdenken-711.de,up,peertube,10215,2705,,1612578268
unlimit3z.online,up,mastodon,2,132,282,1668637731
mastodon.86thumbs.net,up,mastodon,1,0,978,1669232876
social.qutic.com,up,mastodon,3,172,3495,1667783689
tube.geekyboo.net,up,peertube,4,0,,1633873163
pleroma.floatplane.rip,up,pleroma,1,9,520,1667879889
app.ediscovery.social,up,mastodon,2,0,2642,1670114769
social.handholding.io,up,pleroma,126,85056,12696,1612578268
norberteder.photography,up,wordpress,1,682,,1659801038
birdity.club,up,pleroma,56,2795,6040,1612578269
tube.4aem.com,up,peertube,719,267110,,1612578270
superpets.social,up,mastodon,69,1593,3072,1668042229
cascadia.games,up,mastodon,1,62,441,1612578348
veracity.social,up,mastodon,3,3,6,1669579303
social.critzo.xyz,up,mastodon,1,0,51,1667766092
toot.marty.workisboring.com,up,mastodon,1,61,1051,1667867368
anikeen.social,up,mastodon,2,2,47,1668808199
tube.oldkid.digital,up,peertube,3,13458,,1658391804
social.duarte.vg,up,friendica,0,0,0,1612578269
sharlayan.in,up,mastodon,7,1106,316,1668837483
ottawa.place,up,hometown,101,2126,8625,1668847673
mastodon.4af.eu,up,mastodon,1,0,1383,1668388222
homeplace.nohost.me,up,mastodon,10,46,1,1670905864
nofed01.heguro.com,up,mastodon,4,51,3,1665893213
social.jackscott.id.au,up,mastodon,1,12,822,1667622431
s.sunville.org,up,mastodon,3,218,2264,1668255879
blog.es.thenewoil.org,up,writefreely,1,37,,1631527601
wargamers.social,up,mastodon,274,3486,2583,1669061957
is.burntout.org,up,mastodon,4,404,4447,1668941432
chatter.monster,up,pleroma,7,13,896,1670157941
toots.janl.eu,up,mastodon,1,0,1078,1667814366
monoxyd.de,up,wordpress,6,206,,1667946679
yxsr9ynv9njacchd2o47uovq4pvda5f2.hostdon.ne.jp,up,mastodon,2,191,1,1654173688
nebbia.fail,up,mastodon,220,88467,9788,1612578266
soc.conr.ca,up,mastodon,1,7,946,1668124746
mastodon.schoentoon.com,up,mastodon,1,459,5127,1612578268
social.wuebbsy.com,up,mastodon,1,176,4545,1667825615
panicking.net,up,akkoma,5,17,3955,1668143900
p.umbriel.fr,up,akkoma,5,67980,9306,1612578266
mastodon.alexnackenoff.com,up,mastodon,1,18,780,1668950792
mstdn.nanamachi.net,up,mastodon,3,477,6558,1612578388
gts.2a03.party,up,gotosocial,2,232,361,1648071225
southtyrol.social,up,mastodon,4,14,1718,1668824222
anticitoyen.fr.nf,up,mastodon,3,2754,2696,1612578271
video.dresden.network,up,peertube,38,6778,,1612578348
decentralis.social,up,mastodon,8,988,4771,1668851052
blog.lakomarka.cat,up,writefreely,1,3,,1651775805
mastodon.acc.umu.se,up,mastodon,26,11916,13011,1612578266
social.ramle.be,up,mastodon,1,5,1392,1669757079
mastodon.someotherguy.xyz,up,mastodon,2,945,8557,1623163419
beam.ta.rdis.dev,up,mastodon,1,142,2048,1668482942
risc.social,up,mastodon,3,11,2045,1668554730
friends.desk-apps.com,up,friendica,3,265,1784,1668556981
imastodon.net,up,mastodon,5381,14249796,9895,1612578266
risk.social,up,mastodon,9,107,2553,1668988325
social.philipp-rosch.de,up,mastodon,2,7,882,1623195119
tw.town,up,hometown,42,384,5418,1668292750
social.xphera.eu,up,akkoma,1,39,2984,1651491672
mastodon.mmjo.com,up,mastodon,2,84,2170,1668694184
ani.work,up,mastodon,1395,52910,7584,1612578269
inn4tel.social,up,mastodon,3,509,5653,1667859198
social.vermona.com,up,mastodon,2,0,63,1669433996
hackerspace.au,up,mastodon,7,127,2727,1667913692
social.fast-email.link,up,mastodon,1,0,671,1612578270
ms.fukt.lol,up,mastodon,1,2,5,1670702586
s9.gegenstimme.tv,up,peertube,2,9954,,1620261089
social.dekloo.net,up,mastodon,5,117,1612,1667492363
voloshyn.xyz,up,mastodon,2,25,1704,1668828354
fora.win,up,akkoma,1,29,3575,1670739569
crocosmia.ca,up,mastodon,2,88,3193,1667289483
beppo.online,up,mastodon,19,2227,694,1668389358
cyberia.tokyo,up,pleroma,11,112,228,1630556948
socialclub.nyc,up,mastodon,82,1084,7232,1612578346
mastodon.gamesathome.net,up,mastodon,1,0,85,1668554730
im.im,up,mastodon,11,15,1485,1670195828
daily.surf,up,mastodon,1,0,568,1668019618
fedi.slatecave.net,up,gotosocial,1,7,99,1668319894
cumbria.social,up,mastodon,1,83,2452,1668379161
sphere.fx4.net,up,mastodon,13,248,2100,1669540190
neverwhe.re,up,mastodon,1,3,1199,1667832246
pl.fediverse.express,up,pleroma,2,31,1952,1619475306
mstdn.poyo.me,up,mastodon,217,1156583,11250,1612578269
baguette-it.social,up,mastodon,9,115,900,1668029782
mastodon.aethernet.cc,up,mastodon,1,0,216,1669166613
peertube.serveur.slv-valbonne.fr,up,peertube,32,168,,1612578345
anarchism.space,up,mastodon,2127,246044,18909,1612578269
lewacki.space,up,mastodon,386,8470,5383,1668022427
pix.creative.link,up,pixelfed,1,2,1,1668971052
sandiegourbanists.com,up,mastodon,68,443,4863,1650932220
withers.online,up,mastodon,2,38,865,1668305819
littlefo.rest,up,mastodon,2313,192585,8904,1656474402
mastodon.timnolte.com,up,mastodon,2,642,4071,1667779635
masto.bike,up,mastodon,553,24511,7549,1667812998
mastodon.ashevillains.org,up,mastodon,6,282,3945,1667525710
mstdnandchill.fun,up,mastodon,6,578,2825,1670129213
proc.social,up,mastodon,3,11,894,1669814481
themars.tk,up,mastodon,1,1,2890,1669682174
artsio.com,up,mastodon,36,290,4617,1651010199
qunok.com,up,pleroma,8,38,115,1612578710
social.crazydan.org,up,pleroma,1,464,530,1612578346
m.jbonomi.dev,up,mastodon,1,8,1773,1668851005
vmh.rest,up,mastodon,3,71,1372,1668934401
walkah.social,up,pleroma,1,40,5887,1649959035
tldr.nettime.org,up,hometown,226,1685,5626,1669223254
prsm.space,up,mastodon,8,2946,9568,1612578267
poofion.com,up,,137,210598,1769,1612578268
media.over-world.org,up,peertube,2,6298,,1612578346
social.thatwebsite.xyz,up,gotosocial,2,7,99,1667810465
graphe.me,up,mastodon,4,79,435,1670277659
hinch.social,up,mastodon,2,2,193,1669072822
social.joostagterhoek.nl,up,pleroma,1,97,3400,1650377672
mastodon.nkwebservices.de,up,mastodon,2,49,1211,1668985880
m.fru.bar,up,mastodon,7,96,2834,1669575861
mastodon.tf.fi,up,mastodon,2,2,315,1668554730
mastodon.kebree.fr,up,mastodon,6,387,5779,1612578266
raggedfeathers.com,up,mastodon,17,21035,15315,1612578271
fb.paulgeanta.com,up,mastodon,2,36,2275,1632005885
omba.nl,up,mastodon,2,39,1318,1668053636
serembankia.net,up,mastodon,2,0,1,1668935982
mastodon.tianshengli.me,up,mastodon,1,1361,1623,1612578267
social.hayalmasal.org,up,pleroma,3,30,2240,1669465563
weibo.run,up,pleroma,119,339,3471,1650552711
mstdn.progressiv.dev,up,mastodon,3,991,2288,1612578270
mastodon.straylight.engineering,up,mastodon,8,149,1808,1668256194
rebelbase.site,up,pleroma,199,7912,5471,1612605637
social.machine501.com,up,mastodon,1,119,2954,1668305819
mt.shc.kanagawa.jp,up,mastodon,8,14,5124,1630250072
levant.social,up,mastodon,9,38,1498,1668233385
www.fokuza.eu,up,wordpress,8,394,,1612578346
ebrt.eu,up,mastodon,1,9,4256,1668085426
plutopia.io,up,wordpress,5,210,,1669800899
tafo.co,up,mastodon,2,2,1752,1669110623
jpkjwebyo7.execute-api.eu-central-1.amazonaws.com,up,,,,2,1668981454
friskypaws.social,up,mastodon,2,4695,3205,1612578267
prodromou.pub,up,mastodon,1,1820,9056,1668220955
social.simonwgill.com,up,mastodon,1,109,2633,1649957536
mastodon.me.uk,up,mastodon,2175,100354,21208,1612578270
conesphere.social,up,mastodon,13,4457,9275,1612578266
onetwoseven.one,up,mastodon,1,87,2184,1669355795
social.sparkway.org,up,mastodon,4,22,672,1668469326
mastodon.craftingcomrades.net,up,mastodon,4,15,528,1670178309
mastnode.faith,up,mastodon,8,315,3290,1630105579
social.metaccount.de,up,mastodon,8,76,6751,1612578270
poketopia.city,up,mastodon,8,5231,5721,1668147152
club.darknight-coffee.org,up,pixelfed,2,2,309,1612578267
bookrastinating.com,up,bookwyrm,1052,60069,429,1647378067
quirijngb.dev,up,mastodon,1,0,1,1668057853
friendica.exon.name,up,friendica,0,0,0,1612578344
mastodon.cyrilix.bzh,up,mastodon,1,0,456,1669169761
jonmasters.social,up,mastodon,3,195,6148,1668759483
chatz.nl,up,mastodon,5,98,5346,1668285222
pleroma.kitsunemimi.club,up,pleroma,1,874,4108,1627033322
video.typica.us,up,peertube,2,3780,,1612578345
join.ahabitual.dev,up,friendica,0,0,0,1612578346
liibeu7vlwaumwrstixzcpkqucdfln5m4sn5buciwkgbn6aet2xokzyd.onion,up,mastodon,2,21,64,1644914514
marcotte.party,up,mastodon,4,34,1309,1669757954
cave.mvu.pl,up,mastodon,10,7,533,1653154465
nuwardia.xyz,up,pleroma,15,165,416,1668572374
comerocudequemestalendo.com,up,mastodon,16,2679,2007,1667400275
crabby.fyi,up,mastodon,3,73,1795,1668283440
lviv.today,up,mastodon,2,1,677,1668251145
koyu.space,up,mastodon,134,6350,26543,1612578266
mastodon.fancy.org.uk,up,mastodon,6,661,1369,1612578345
friendsocial.inet.place,up,friendica,0,0,0,1668992689
social.ozoned.net,up,gotosocial,2,86,213,1669414585
linhtran.eu,up,peertube,3,124,,1638057224
mstdntest-01.rondheim.haus,up,mastodon,4,7,1210,1667988137
menulis.blog,up,wordpress,1,6,,1668113895
pixelfur.maw.best,up,pixelfed,62,151,295,1667579421
social.honigdachse.de,up,pleroma,1,151,2651,1667777524
bunny.social,up,mastodon,2,70,727,1669410478
write.von.zone,up,writefreely,35,117,,1612578346
hubzilla.protagio.nl,up,hubzilla,8,28,,1612578348
mastodon.au,up,mastodon,21055,120468,10236,1665705253
feed.vance.land,up,misskey,1,125,4715,1634109325
pagan.plus,up,hometown,262,23704,13442,1624390871
fri.aethercom.de,up,friendica,0,0,0,1612578269
edchat.social,up,mastodon,3,4,1662,1669540214
azad.masto.host,up,mastodon,16,221,217,1612578346
pcwizards.nl,up,pleroma,1,0,473,1647881655
social-test.sunet.se,up,mastodon,32,31,44,1668623599
mastodon-nrw.de,up,mastodon,4,7,918,1667962530
mastodonte.online,up,mastodon,3,17,4172,1668819964
leibniz.pub,up,mastodon,2,42,4101,1667462682
ted.social,up,mastodon,1,19,607,1668821478
mastodon.secvoip.com,up,mastodon,4,8,5023,1668571404
authn.cc,up,mastodon,1,12,1674,1669009511
classicalmusic.social,up,mastodon,59,959,3424,1669321726
rfj.social,up,mastodon,14,0,3,1669107179
soc.umrath.net,up,mastodon,1,3136,9243,1651753880
mastodon.scoutnet.swiss,up,mastodon,2,10,103,1669391110
masto.a0s.de,up,mastodon,1,83,1644,1667199026
yunochi.moe,up,mastodon,3,1965,1820,1668339682
ptube.rousset.nom.fr,up,peertube,2,8,,1612579013
themepark.social,up,mastodon,3,22,2026,1667510758
sleepy.social,up,mastodon,8,73,5307,1668469297
mastodon.masonx.ca,up,mastodon,3,17,1120,1669389531
stream.criminallycute.fi,up,,1,1,0,1668355603
bondsdogs.com,up,mastodon,28,317,3524,1668309712
douzepoints.social,up,mastodon,182,1522,4971,1667936714
social.masi.family,up,mastodon,2,3,694,1620878723
nycr.social,up,mastodon,4,131,4670,1633671701
m.withconor.com,up,pleroma,1,1,645,1668344628
weirdcatqueer.net,up,hometown,1,348,2169,1668300076
social.snircle.space,up,mastodon,1,0,62,1670961405
me.memories.am,up,mastodon,11,418,3369,1656328222
nodots.xyz,up,mastodon,6,38,2245,1668770705
mastodon.wolfpaw.kr,up,mastodon,3,12,1592,1667014105
photo.draconis.me,up,pixelfed,3,33,85,1654673769
mastodon.oe74.net,up,mastodon,1,6,1325,1612578266
reclaim.rocks,up,mastodon,3,37,314,1669223751
mastodon.nc,up,mastodon,7,106,1797,1668569946
roflblog.net,up,mastodon,1,8,1489,1667863881
mia.erp.uno,up,mastodon,11,36,173,1669757493
piupiupiu.com.br,up,mastodon,35,484,5338,1668069339
friendica-2.daners.info,up,friendica,0,0,0,1669282793
mastodon.stefofficiel.me,up,mastodon,2,10326,6541,1612578270
wetterkanal.kachelmannwetter.com,up,wordpress,18,8446,,1667777524
fedi.demelt.net,up,mastodon,3,48,1817,1668623599
triskelion.ca,up,wordpress,13,15,,1669253960
leaningleft.social,up,mastodon,1,5,1265,1668320476
blog.forcesunseen.com,up,writefreely,1,5,,1648734944
ptube.horsentiers.fr,up,peertube,2,6,,1612578346
zo.hyxos.io,up,mastodon,6,90,16,1668233149
masto.osci.io,up,mastodon,1,5,5,1668042321
borgsocial.org,up,mastodon,3,22,2092,1667843995
mstdn.jcx.se,up,mastodon,1,68,2721,1668798437
mastodon.datengrab.online,up,mastodon,3,69,605,1670152148
empty.cafe,up,mastodon,3,583,5076,1612578388
waha.work,up,mastodon,52,530475,6496,1612578267
freaks.social,up,mastodon,3,1,133,1668359252
crabsin.space,up,pleroma,5,38,1604,1668826231
toot.tux.si,up,mastodon,1,14,416,1667789936
signs.codes,up,mastodon,37,8887,13032,1612578269
mastodon.vladovince.com,up,mastodon,2,519,4343,1667893362
mastodon.stefanplank.art,up,mastodon,1,851,2703,1668504401
mastodon.treuchtlingen.de,up,mastodon,1,0,0,1662537910
wir-steine.de,up,friendica,0,0,0,1664478705
twitteregypt.online,up,mastodon,160,11981,1563,1668906043
timetheft.social,up,hometown,24,5408,6259,1662567619
social.gajsin.name,up,pleroma,10,101,662,1656308898
novoa.nagoya,up,misskey,141,33544,7005,1640218050
webdevs.social,up,mastodon,3,4,326,1667853657
mastodon.vervology.social,up,mastodon,1,0,79,1668450715
joost.net,up,mastodon,1,24,3378,1669637499
fediverse.science,up,mastodon,3,55,3779,1669756710
ramyapandyan.com,up,wordpress,681,2996,,1667920828
toots.ananace.dev,up,mastodon,1,83,6490,1668856525
screenshake.io,up,mastodon,2,197,1297,1669110147
mastodon.adriaan.se,up,mastodon,1,1,285,1612578346
alteholz.social,up,mastodon,5,555,2933,1652289377
ht.nixre.net,up,hometown,1,479,3746,1666734261
social.nomagic.uk,up,pleroma,20,2614,8890,1612578270
bimbo.social,up,mastodon,7,62,760,1668386773
s.awoo.dev,up,akkoma,9,147,3804,1651195847
solarpunks.blog,up,writefreely,8,15,,1654078225
social.schoepski.de,up,mastodon,1,0,749,1668613393
mastodon.thewalkingdeaf.net,up,friendica,2,339,19000,1661773124
gorf.pub,up,pleroma,178,12038,6871,1612578269
mastodon.civilitas.io,up,mastodon,1,4,1142,1668030715
satori.cafe,up,mastodon,2,14,1202,1670273747
homebrewer.social,up,mastodon,1,7,8,1668935870
fediverse.pw,up,mastodon,5,26,5299,1668539419
antisocial.notyour.tech,up,mastodon,1,45,934,1669812840
pixelfed.shortens.net,up,pixelfed,68,281,0,1612863248
social.arkane-systems.net,up,mastodon,3,191,1530,1668972759
social.inex.rocks,up,mastodon,68,73470,12211,1612578268
mastodon.teia.art,up,mastodon,53,500,1652,1668359252
social.draconis.me,up,mastodon,2,80,1122,1668696529
mastodon.schenkel.net,up,mastodon,1,30,822,1668204087
mastodon.izzz.fr,up,mastodon,1,30,4648,1612578268
log.choomba.org,up,wordpress,2,71,,1669383179
publicidentity.net,up,mastodon,2,39,2760,1667919978
animesexual.community,up,mastodon,8,2652,7118,1651603447
fedi.aeracode.org,up,mastodon,1,255,5399,1666898876
social.doghub.eu,up,pleroma,11,112,2104,1612578346
sagdas.net,up,gotosocial,2,3,119,1668227218
pewflix.com,up,peertube,160,60304,,1663388565
social.pablom.org,up,mastodon,1,0,14,1669485601
tube.chocoflan.net,up,peertube,269,137333,,1647232341
toolboxtalk.tech,up,mastodon,45,14,154,1670670436
diprotodon.au,up,mastodon,2,35,1985,1667987398
paper.wf,up,writefreely,8549,29611,,1612578347
supervolcano.angryshark.eu,up,mastodon,12,2928,6748,1667020826
treecast.com,up,mastodon,5,20,6323,1667804533
ricci.social,up,mastodon,1,0,20,1670714803
iyke.owncast.neofrakture.club,up,,1,5,0,1665084039
social.gtaconnect.net,up,mastodon,4,38,294,1669615222
blog.nizarus.tn,up,wordpress,25,216,,1612578346
my.noisome.space,up,mastodon,14,3540,,1612578345
mastodon.vandewaetere.be,up,mastodon,2,18,1210,1669175832
social.labr.online,up,mastodon,4,186,6206,1667472457
botsin.space,up,mastodon,6440,18428833,23667,1612578269
social.meatball.lol,up,mastodon,2,2,786,1667800871
blog.meinbergglobal.com,up,wordpress,5,70,,1648129325
mobilizon.defis.info,up,Mobilizon,148,442,,1612578347
pixelfed.lclsea.icu,up,pixelfed,2,47,0,1617612498
relay.wageoffsite.com,up,activity-relay,0,,,1667875327
otherworldly.poetry.garden,up,wordpress,1,1,,1615967779
adhd.energy,up,mastodon,3,434,5595,1616743715
ryona.agency,up,pleroma,33,15380,7881,1649815131
tube.rhythms-of-resistance.org,up,peertube,692,52,,1614099543
freeassociation.world,up,mastodon,14,52,871,1612578266
ilys.fm,up,mastodon,12,185,2839,1668042229
collapsitarian.io,up,pleroma,118,34500,11726,1612578271
mastodon.louino.fr,up,mastodon,1,1,457,1668904971
sweetappleacr.es,up,mastodon,3,21,317,1623198371
vid.prometheus.systems,up,peertube,35,48285,,1646026338
blog.retrospring.net,up,writefreely,1,5,,1655301790
heathenarmy.net,up,pixelfed,2,207,11,1669988452
i.youstory.io,up,ImmersSpace,131,,,1663700793
pdx.social,up,mastodon,338,39368,17047,1612578269
projectmushroom.social,up,mastodon,7321,15091,,1668572864
moonlight-party.net,up,pleroma,15,369,82,1668585274
funkwhale.badhouseplants.net,up,funkwhale,2,,,1667873998
tum.social,up,mastodon,45,1182,4467,1654398567
