hostname,state,software,user_count,note_count,peer_count,discovered_at
seldo.dev,up,mastodon,10,255,3869,1669062220
p.testitfor.me,up,pleroma,8,61,2668,1612578443
gazette.live,up,mastodon,6,929,7681,1612578268
social.uhh.monster,up,mastodon,2,10,3011,1673906327
mastodon.cjl.io,up,mastodon,1,0,1660,1674101510
social.encryptomatic.com,up,pleroma,2,47,2492,1671322333
hugglebot.io,up,mastodon,2,64,4477,1672307569
netmonkey.xyz,up,mastodon,3,1992,11632,1667534545
trpg-o.xyz,up,mastodon,138,3648,746,1674448174
argon.city,up,hometown,12,5127,8088,1667629108
mastodon.137i.de,up,mastodon,5,921,10910,1648805367
tymoon.eu,up,,,,3,1612578386
red.lexa.red,up,mastodon,1,4,736,1668968286
edumasto.org,up,mastodon,239,6425,9392,1667890016
mi.potofu.moe,up,misskey,,,525,1616522432
xn--trt-tna.eu,up,mastodon,1,41,1754,1668717290
ilys.fm,up,mastodon,13,821,6187,1668042229
offkey.social,up,mastodon,1,0,315,1669508378
social.hibiki.eu,up,mastodon,1,6,1928,1668936197
social.nerdraum.de,up,mastodon,1,2,639,1612578347
toot.ss23.geek.nz,up,mastodon,1,108,2118,1670305116
bipeds.onl,up,gotosocial,1,2,2,1680000154
asbestosden.org,up,mastodon,1,252,2562,1673854542
peeps.press,up,mastodon,3,13,3042,1667982482
fashionviz.xyz,up,mastodon,2,186,8040,1667805195
mstdn.mini4wd-engineer.com,up,mastodon,129,130685,8989,1612578268
apobangpo.space,up,mastodon,1008,32172,8649,1668499404
steffes.dev,up,pleroma,1,2,3027,1629772986
forum.krei.social,up,mastodon,4,0,372,1679800349
kensei.dev,up,mastodon,2,144,1523,1670697286
pix.meneer.space,up,pixelfed,2,16,109,1669955983
andythompson.social,up,mastodon,2,2,280,1679199438
social.vier1.de,up,mastodon,2,4,2191,1676299801
mastodon.catwuschel.com,up,mastodon,12,6576,9830,1668827804
ice-lolly.social,up,mastodon,9,1172,7382,1612578269
pixelfed.badabam.net,up,pixelfed,1,44,61,1651681319
fedi.jordanh.net,up,mastodon,1,37,6286,1669064516
safareig.calbasi.net,up,mastodon,14,1384,4045,1668158807
la.ger.wtf,up,,1,0,0,1652088627
xantronix.social,up,mastodon,60,3679,11921,1667877718
social.peregrinecoast.press,up,mastodon,6,116,1854,1668993633
fedi.neon.moe,up,akkoma,1,760,11803,1612578267
rvagc.social,up,mastodon,42,661,8732,1668207522
