hostname,state,software,user_count,note_count,peer_count,discovered_at
kersny.com,up,pleroma,1,0,806,1671671828
iwanthorror.social,up,mastodon,2,37,668,1671045906
colorid.es,up,hometown,2167,138251,14574,1612578270
owncast.tuiter.ovh,up,,1,4,0,1672596780
social.lwis.me,up,gotosocial,1,17,313,1667742596
maratang.life,up,mastodon,91,826,1345,1668245828
tweetrex.co.uk,up,mastodon,64,1377,8472,1614341672
stream.davlin.io,up,,1,49,0,1672804053
craigdidit.com,up,wordpress,1,114,,1669104378
pixelfed.wildsplash.photography,up,pixelfed,1,33,20,1655106223
fedi.epix.icu,up,pleroma,1,3,505,1670005411
gei.st,up,pleroma,1,162,6466,1667631051
mastodon.zuto.ga,up,mastodon,1,44,9672,1667310021
social.cbeck.dev,up,mastodon,1,1,343,1672953928
bassam.social,up,pleroma,296,14749,10084,1668189730
radiosocial.de,up,mastodon,120,15353,13040,1632585778
mastodon.lari.1337.cx,up,mastodon,1,5,773,1669082069
toots.nrqm.ca,up,akkoma,1,0,2548,1675957173
c.c-cha.cc,up,calckey,10,131,653,1681808657
tweep.uk,up,mastodon,7,250,4276,1667668050
mastodon.garden,up,mastodon,22,1065,9358,1667360699
bronyfurry.com,up,calckey,6,95,1793,1649777856
social.lainon.life,up,pleroma,86,6235,8778,1612578269
friend.pierobosio.info,up,friendica,1,7,8126,1614359253
pleroma.nanpou.org,up,pleroma,1,0,25,1671649321
tamagokakitegohan.com,up,mastodon,1,13,1,1677719529
cantos.social,up,mastodon,19,6822,19772,1612578270
test-calckey-wow.naskya.net,up,calckey,6,74,424,1679816551
social.lucaspolo.dev,up,mastodon,1,21,1136,1676317997
peep.anca.tv,up,mastodon,1,4,721,1671093271
peertube.sujets-libres.fr,up,peertube,2,15,,1668946988
mastodon.nekusoul.de,up,mastodon,1,1,4111,1671202929
apub.abstract.properties,up,pleroma,1,45,1743,1671688706
coltivareombre.noblogs.org,up,wordpress,1,22,,1671586797
woehl.social,up,mastodon,1,21,2540,1674681583
waytoomuch.info,up,mastodon,20,1705,146168,1651000191
castironguy.ca,up,wordpress,6,367,,1671300800
my.noisome.space,up,mastodon,14,3722,3,1612578345
goab.net,up,mastodon,2,5,2467,1670455083
hata.casa,up,pleroma,11,1462,1,1612578348
toot.umiamz.me,up,mastodon,2,176,4460,1668105368
my.covalent.ml,up,pleroma,10,889,1483,1668964642
social.ecliptik.com,up,gotosocial,1,307,308,1673183900
pbk.social,up,mastodon,3,94,3228,1674520289
dummkopf.live,up,pleroma,8,51,1177,1667626678
xyzzy.link,up,akkoma,14,23453,15047,1612578266
mastodon.nilswloka.com,up,mastodon,1,29,4703,1667539271
read.gender.systems,up,bookwyrm,7,77,421,1669575196
krasses.berlin,up,funkwhale,3,,,1646231189
awoo.studio,up,mastodon,12,507,9235,1669081168
chat.llun.in.th,up,mastodon,1,1,1,1668114230
discuss.smash.today,up,mastodon,23,557,4848,1668450715
verified.coop,up,mastodon,62,406,6857,1674258572
mastodon.electro.social,up,mastodon,2,1,12,1676009188
social.expendabl.email,up,mastodon,1,0,4,1667134444
vegane.schule,up,mastodon,2,48,2648,1672535695
pl.comofas.org,up,pleroma,11,52,5563,1667790020
social.twosteps.net,up,mastodon,2,1,819,1669419045
anticom.world,up,pleroma,8,44,943,1653462549
social.ugoday.co,up,pleroma,5,3,304,1655357622
fedi.oh2cil.radio,up,mastodon,1,91,4289,1672872847
social.talesofmy.life,up,hubzilla,7,762,,1643277931
social.rubyonmac.dev,up,mastodon,1,1,183,1680464053
net.staropensource.de,up,akkoma,3,0,12,1682260409
social.apokrupha.net,up,gotosocial,1,1,3,1678033531
shitpisscum.mooo.com,up,pleroma,10,19945,9095,1627663812
tmux.me,up,mastodon,2,0,338,1677714765
mastodon.niu.ne.jp,up,mastodon,5,83,349,1612579013
pixelfed.burgstallerfoto.at,up,pixelfed,3,6,74,1669433996
cock.fish,up,pleroma,6,66,1933,1612578266
radikal.social,up,mastodon,165,1901,5427,1678542377
khayrirrw.eu5.org,up,wordpress,2,2,,1665518926
birdity.club,up,pleroma,59,2742,7323,1612578269
mastodon.unknownrealm.org,up,mastodon,9,129,2448,1669682287
mastodon.toposware.com,up,mastodon,5,3,1230,1671240900
vnecke.social,up,mastodon,6,233,3982,1668085426
the.crabdance.ca,up,mastodon,1,0,7875,1667675157
soapbox.midwaytrades.com,up,pleroma,3,42560,7167,1652506845
mendeddrum.org,up,mastodon,215,45828,17393,1667344389
4xl.co,up,mastodon,1,310,9435,1671179500
social.xn--n6x.net,up,mastodon,4,78,1850,1612578269
ibiocephalus.hostdon.ne.jp,up,mastodon,3,107,134,1675688308
cj.codes,up,mastodon,1,15,1997,1668405466
politiek.social,up,mastodon,2,1,1,1678264288
social.epicempower.com,up,mastodon,3,3,2315,1619580859
social.semiotic.systems,up,mastodon,1,192,2533,1674958127
toad.social,up,mastodon,2691,273996,17424,1667903460
pleroma.srv.steinert-ese.de,up,pleroma,6,239,3681,1669071099
idiots.chat,up,mastodon,3,112,4740,1667808792
gotosocial.lapineige.fr,up,gotosocial,1,6,80,1673659585
bajax.us,up,pleroma,3,13475,8000,1640507338
social.nextgamers.eu,up,mastodon,3,145,2286,1673564919
ruhrpott.social,up,mastodon,327,11720,8525,1668612367
misskey.flat.place,up,misskey,11,866,321,1679340169
brennand.net,up,mastodon,1,197,4835,1667962988
boerdica.de,up,friendica,1,19,23399,1673390485
mastodon.spacegirl.nl,up,mastodon,3,2,1022,1670144419
kinney.social,up,mastodon,1,7,2310,1676169998
mastodon.activitypub.be,up,mastodon,2,298,4750,1668623599
mastodon.zevs.me,up,mastodon,10,63,1896,1670447412
mastodon.white-void.net,up,mastodon,2,504,5088,1612578267
musician.social,up,mastodon,2489,27066,16693,1670115208
transient.garden,up,akkoma,3,3,5574,1633564022
archived.software,up,,1,197,5982,1668933780
is.a.horrific.dev,up,mastodon,2,49,2540,1612578270
social.justin-und-florian.de,up,mastodon,2,10,1267,1671014979
cc.pwntoney.com,up,mastodon,2,290,7141,1670216406
carlnimbus.com,up,mastodon,1,200,4987,1662693036
alonecomplex.xyz,up,mastodon,16,13883,3363,1612578266
hosszu.social,up,mastodon,1,37,3217,1675782505
mastodon.kenpo.social,up,mastodon,1,1,12,1677867011
pixel.cyano.at,up,pixelfed,6,38,266,1612581151
mousehole.online,up,mastodon,6,44,650,1667271934
mstdn.tenjuu.net,up,mastodon,1,4,4075,1673499073
stolat.town,up,mastodon,3,908,8923,1670126025
booq.crwd.one,up,mastodon,3,26,20,1675780477
tastingtraffic.net,up,mastodon,6,6539,3962,1659113878
echonyc.blog,up,wordpress,1,38,,1652548936
federated.fun,up,pleroma,2,9535,13237,1668783205
dawdling.net,up,mastodon,1,1477,8115,1677137535
mastodon.cywa.ch,up,mastodon,8,94,4519,1668129998
silversword.online,up,mastodon,153,4619,15866,1667426056
iyasaretai.pw,up,mastodon,43,138956,6450,1614097854
masto.e-sophiamedias.fr,up,mastodon,4,2,352,1668070578
glindr.org,up,pleroma,2919,29335,5671,1612578269
fedi.owo.justdied.com,up,akkoma,2,1874,6518,1671278002
tesdon.otasky.ja-jp.org,up,mastodon,1,7,611,1670500675
proton.deutrino.net,up,pleroma,2,48,3244,1658042761
sal.freyhult.net,up,mastodon,1,162,4085,1667769498
mastodon.jdonszelmann.nl,up,mastodon,1,25,1668,1668905123
replicants.cafe,up,calckey,3,949,3423,1669110509
social.doshi.re,up,pleroma,1,340,1495,1668026698
controlfreak.live,up,,1,15,0,1647575393
bdx.town,up,akkoma,68,8055,14032,1625424519
friendica.multisum.info,up,friendica,0,0,0,1612578344
mastodon.elest.io,up,mastodon,4,64,3806,1671077260
masto.mtcrew.org,up,mastodon,8,237,4161,1612578270
kiessling.social,up,mastodon,1,14,2400,1672104706
social.forestroad.xyz,up,mastodon,1,59,2435,1675608178
social.marbleck.eu,up,mastodon,2,35,2390,1664688860
social.tumelum.de,up,mastodon,2,320,8260,1627331569
live.focks.website,up,,1,0,0,1681159666
starry.day,up,mastodon,2,1,9,1667728126
mastodon.from-de.com,up,mastodon,9,53,3194,1680381102
ceejayoz.io,up,mastodon,1,338,7637,1667166557
mastodon.weinzierlweb.com,up,mastodon,1,69,4279,1668904975
pettingzoo.co,up,mastodon,3548,102435,21567,1612578270
relay.better.boston,up,activityrelay,1,0,,1668119419
adventurer-guild.org,up,mastodon,18,717,308,1680975500
friend.online-erfolg.ch,up,friendica,0,0,0,1667382357
toots.a-deed.com,up,mastodon,1,0,25,1679037497
cthulhu.rocks,up,mastodon,6,130,5566,1668933780
grafton.me,up,mastodon,1,31,5194,1668511113
interrobang.pizza,up,mastodon,4,2,577,1669091327
pix.josh.tel,up,pixelfed,1,1256,519,1670147550
communicating.cypherpunk.observer,up,pleroma,1,2945,11777,1612578270
mastodon.tsub.me,up,mastodon,1,12,586,1676174910
provo.lol,up,mastodon,7,1232,8224,1651302600
mastodon.pom.community,up,mastodon,1,1,725,1671425922
neuromatch.social,up,mastodon,1028,27495,12608,1669726348
fisting.social,up,mastodon,209,1182,2935,1669051395
sindicato.social,up,mastodon,12,219,5678,1638563495
social.secclo.community,up,pleroma,6,39,1605,1669794775
social.themyceliumnetwork.community,up,mastodon,9,694,4063,1667604572
beratna.net,up,mastodon,11,7523,2218,1669044558
devsociety.eu,up,mastodon,2,3,4155,1667700513
nocorp.net,up,mastodon,6,167,3391,1669038107
messydesk.social,up,mastodon,8,2393,10786,1665448111
mastodon.decwebb.com,up,mastodon,1,0,338,1676565141
social.filik.eu,up,mastodon,7,100,3576,1661989415
snaggletooth.life,up,mastodon,134,191966,16679,1612578265
csu.closed.social,up,mastodon,165,1309,17,1678884717
zh-cn.toots.social,up,mastodon,910,43274,7704,1612579014
socialloods.nl,up,birdsitelive,24,0,,1673685512
pleroma.leopold.fajtak.at,up,pleroma,1,0,929,1671652122
moe.cat,up,mastodon,553,35006,14832,1612578268
mammut.moe,up,mastodon,3,1649,8591,1667948614
test.jnktn.tv,up,,1,21,0,1651651687
haqueers.com,up,mastodon,15,5818,10224,1668142097
adace.fyi,up,mastodon,4,5,16,1677831189
live.magicalmirro.red,up,,1,5,0,1667622186
randomrul.es,up,gotosocial,1,29,105,1668072490
furred.social,up,mastodon,6,29,4653,1671619681
canerduh.ca,up,mastodon,2,21,4304,1612578268
larkspur.one,up,akkoma,14,1207,11788,1661334772
solo.masto.host,up,mastodon,1,209,3384,1676870135
soc.occvltvm.co,up,mastodon,8,287,3726,1669087364
midgard.seidr.fr,up,mastodon,1,0,2,1679731929
webworker.social,up,mastodon,10,167,8743,1669553119
brokentoys.social,up,mastodon,16,3330,7499,1667777524
voxdiva.poorabstraction.dev,up,gotosocial,7,1,324,1669232876
social.fro.ge,up,mastodon,4,193,8697,1670407637
do-berghofen.de,up,mastodon,3,22,249,1677344048
posts.dynamic.land,up,mastodon,5,0,4,1681032143
project-p.jp,up,,1,5,0,1679809121
social.jazzbutcher.com,up,pleroma,2,59,4176,1667863313
friendica.temet-nosce.fr,up,friendica,0,0,0,1612578774
mastodon.spv.sh,up,mastodon,1,793,3262,1667676468
max.town,up,mastodon,1,48,2685,1669830948
social.brittle.st,up,mastodon,1,0,2787,1675809806
mastocation.whaddafuq.xyz,up,mastodon,4,49,6676,1672253141
cubicgarden.com,up,wordpress,17,4612,,1669038107
mastodon.ellipsis.fi,up,mastodon,6,626,4758,1612578346
ungrind.io,up,mastodon,21,193,4525,1671199101
heftehaufen.de,up,wordpress,3,407,,1669821377
social.elderberry.cuddle.science,up,pleroma,2,7,1148,1668697437
das-vergessene-land.de,up,wordpress,1,55,,1651035049
mastodon.li,up,mastodon,446,4942,107873,1612578266
wiwi.video,up,peertube,3612,791,,1612824866
userlist.social,up,mastodon,1,0,25,1672207132
atx.pub,up,mastodon,56,2860,10009,1667728127
moessingen.social,up,mastodon,46,3336,10141,1654356321
soc.zhcode.fun,up,mastodon,1,29,1568,1669320068
pleroma.schuerz.at,up,pleroma,2,782,5589,1612578268
kerr.social,up,friendica,0,0,0,1668307809
holygrena.de,up,mastodon,1,204,4527,1669636927
social.nullrequest.com,up,calckey,2,91,1682,1679730946
social.rebtoor.com,up,mastodon,1,109,5516,1644381721
pleroma.2207.fr,up,pleroma,1,0,528,1668047460
punkrock-underground.com,up,friendica,32,501,23748,1667698914
jbgs.jp,up,misskey,4,13,374,1668560944
pso.li,up,mastodon,2,24,1,1681586993
social.ziez.eu,up,mastodon,1,9,9648,1667042649
a.dags.dk,up,mastodon,1,6,187,1651092857
duluth.social,up,mastodon,31,354,5935,1669003052
dhub.social,up,mastodon,13,2700,5607,1635125312
mastodon.gargantia.fr,up,mastodon,1,3771,16339,1612578269
fuwa.pink,up,pleroma,1,1302,4233,1612578267
social.hdr-it.de,up,mastodon,1,42,1498,1679276673
mastodon.robertivanc.com,up,mastodon,1,335,10745,1668384981
babka.social,up,mastodon,629,67449,17667,1668622505
blog.coffeebean.social,up,writefreely,1,3,,1680934291
fedi.marcoabis.it,up,gotosocial,1,48,203,1671536312
baram.me,up,mastodon,6,1937,2166,1675017215
konbini.social,up,mastodon,5,31,708,1681664163
msh.al,up,mastodon,1,106,4243,1669915288
not.nobelium.xyz,up,akkoma,3,3,2239,1672104214
285936586.masto.host,up,mastodon,8,14934,400,1612578267
amst.io,up,mastodon,3,47,4314,1674378296
rathe.social,up,mastodon,9,241,5903,1671341816
thirdeye.exposed,up,wordpress,2,2,,1681919455
ambercons.masto.host,up,mastodon,23,148,1025,1612578270
pleroma.subsonics.nl,up,pleroma,7,84,2986,1619743528
igotit.io,up,mastodon,24,226,1658,1618229188
blog.bitcast.info,up,writefreely,1,50,,1613166828
social.silicon.moe,up,mastodon,289,35540,10169,1667926222
social.xcetera.biz,up,mastodon,5,172,1654,1681430634
