hostname,state,software,user_count,note_count,peer_count,discovered_at
pixelfed.cats-home.net,up,pixelfed,20,1334,547,1612578348
my0.net,up,mastodon,7,9471,7254,1612578265
bonn.social,up,mastodon,1258,172815,23680,1612578266
simracer.social,up,mastodon,3,3,1566,1674395710
pleroma.jezra.net,up,pleroma,1,173,2286,1612578267
pacificnorthwest.social,up,mastodon,1,2,799,1680478397
pfeifling.de,up,mastodon,1,402,7197,1668089685
masto.nobigtech.es,up,mastodon,3282,93687,17100,1635871966
magyarok.cc,up,mastodon,8,6,1784,1668941203
social.nsivertsen.com,up,mastodon,1,0,2294,1674840549
bookstodon.net,up,mastodon,21,48,32,1672003479
blog.dhsdevelopments.com,up,writefreely,1,14,,1647097083
radon.social,up,mastodon,2,2701,4064,1667806027
annihilation.social,up,pleroma,22,8692,8202,1676958319
mastodon.mythoughtprocess.info,up,mastodon,4,85,768,1672791045
awoo.space,up,mastodon,1733,632689,302,1612578270
test.itemis.social,up,mastodon,3,0,0,1670002163
firlefanz.one,up,mastodon,4,113,4223,1672750465
bertshouse.social,up,mastodon,2,2359,31739,1672169202
social.lamacchinadesiderante.org,up,mastodon,4,127,1524,1668968018
bvb.social,up,mastodon,2,5,5020,1668250865
bloor.tw,up,mastodon,2,1904,11398,1667336265
social.mtrichardson.com,up,mastodon,1,195,4454,1667458558
gts.codecoffin.com,up,gotosocial,1,5,207,1673420890
relayfm.social,up,mastodon,10,264,5244,1676418058
hamont.social,up,mastodon,10,871,3606,1668058356
social.ham.land,up,mastodon,1,0,1353,1671493079
diabetes.masto.host,up,mastodon,10,69,4113,1667013032
support.pureharvest.net,up,mastodon,1,3,1,1681894375
mastodon.rzgierskopp.de,up,mastodon,6,1487,4345,1658542830
mastodon.hett.org,up,mastodon,2,34,2749,1667964414
f-ckendehoelle.de,up,mastodon,29,2154,5561,1667697559
a.sinigr.space,up,akkoma,1,710,7563,1671624707
xn--brd-zma.app,up,mastodon,2,1,409,1671445078
awawa.meo.ws,up,mastodon,9,168,12244,1668802947
pub.lunakit.org,up,misskey,31,282,22,1679448727
fedi.marty.tf,up,gotosocial,8,169,139,1679362958
fedi.jai.cat,up,akkoma,7,13,2330,1677258825
m.aqr.af,up,mastodon,2,124825,10764,1612578266
social.juanlu.space,up,mastodon,1,1797,12797,1667385351
gotham.social,up,mastodon,4,3002,7622,1668844653
mygreatest.social,up,pleroma,1,1,1605,1667728126
tetrahedron.trisec.se,up,mastodon,2,0,820,1670990600
bw.diaspodon.fr,up,bookwyrm,136,8627,496,1667401434
art.librepunk.club,up,pixelfed,407,1087,976,1612578270
awoo.fai.st,up,akkoma,42,8966,12146,1636347321
zarja.crq.systems,up,mastodon,2,2,2227,1667924376
zsiegel.social,up,mastodon,1,86,5318,1668305819
social.pinter.family,up,mastodon,1,1,2718,1669043102
icosahedron.website,up,mastodon,868,406280,27875,1612578267
southtyrol.social,up,mastodon,7,17,3557,1668824222
mastodon.hoppinglife.com,up,mastodon,1,279,8266,1612578345
mstdn.thndl.com,up,mastodon,8,4058,7553,1668137581
devrally.social,up,mastodon,1,0,48,1673436652
fed.foad.me.uk,up,pleroma,1,56,4356,1648605516
pixelfed.eigenlab.org,up,pixelfed,5,177,0,1612578346
socks.masto.host,up,mastodon,1,859,11274,1667369544
nitecrew.rip,up,hometown,29,147349,15906,1664401772
mstdn.glorificatio.org,up,mastodon,371,23391,5670,1612578268
karkador.com,up,mastodon,1,4454,1572,1670344825
tatooine.club,up,mastodon,24,646,7546,1668156430
mastodon.schwanzer.online,up,mastodon,4,74,3372,1672851294
social.arkm.de,up,mastodon,18,806,4374,1674394248
hota.hirachon.otakan.jp,up,mastodon,8,140249,1766,1630762062
social.spooky.click,up,gotosocial,1,336,586,1668821462
owncast.xylinvale.space,up,,1,4,0,1661480851
toot.re,up,mastodon,118,7277,8994,1667493570
mastodon.penguinpete.com,up,mastodon,1,0,403,1669126965
social.tarsis.me,up,pleroma,2,2,227,1672326254
uncontrollablegas.com,up,mastodon,5,390,5496,1612578268
social.securitytheater.net,up,mastodon,1,95,2287,1674006882
mastodon.nechapu.to,up,mastodon,4,38,82043,1672420759
akkoma.net,up,akkoma,3,7,4069,1670728931
estrogen.cat,up,mastodon,2,1,1,1682567002
stgt.social,up,mastodon,2,483,1054,1668785875
social.cultofprimes.com,up,mastodon,3,44,3832,1672680706
fedi.python-podcast.de,up,takahe,2,13,733,1671161941
drizzle-damp.net,up,mastodon,78,242346,8047,1612578267
social.monmusu.me,up,pleroma,6,1182,1546,1612578269
social.h12r.de,up,mastodon,2,1,417,1667261805
mastodon.fulltermprivacy.com,up,mastodon,1,512,9991,1648944309
social.the-goblin.net,up,mastodon,1,65,6891,1668904961
chaos.social,up,mastodon,10911,4112042,53126,1612578270
we.defake.app,up,pleroma,9,8,449,1669364880
pleroma.s-m.ac,up,pleroma,1,2,200,1669240145
post.naskya.net,up,calckey,7,347,1487,1682514270
zany.tech,up,mastodon,1,1,7,1680074855
t.hermine.in,up,akkoma,2,263,5237,1674043083
wallonie-bruxelles.social,up,mastodon,2,206,2462,1672168350
open.the-door.uk,up,akkoma,7,64,7384,1669223751
scruz.social,up,mastodon,4,7,9749,1669550859
seaswallow.me,up,pleroma,29,1679,2459,1615704750
grwd.com,up,mastodon,2,6,40,1672707337
mastodon.xnop.yt,up,mastodon,1,28,3147,1668190557
ck.sumi.space,up,calckey,2,2,10,1682421486
coredump.social,up,mastodon,8,15370,8094,1667314801
social.reconnectcolorado.com,up,mastodon,3,183,10634,1667939488
scientificnetwork.de,up,mastodon,47,1504,5054,1667951490
gleasonator.com,up,pleroma,704,185188,22838,1612578266
fpv.social,up,mastodon,4,169,1593,1671598996
mstdn.kitproject.info,up,mastodon,3,563,1165,1676646453
mastodon.naturemag.org,up,mastodon,5,25,1378,1671519924
social.pnyhf.eu,up,akkoma,1,99,5657,1646232027
mastodon.saarland,up,mastodon,25,40,4728,1667082615
mastodon.dustinwilson.com,up,mastodon,1,1199,6862,1612578270
oxlajujqanil.net,up,wordpress,1,26,,1655862645
opensim.world,up,mastodon,14,99,1384,1669296943
ublog.fedi.bbrks.me,up,akkoma,1,28,7186,1668473612
swiss-talk.net,up,mastodon,726,42162,12839,1667395432
pleroma.nognu.de,up,pleroma,5,106,7233,1669245915
mastodon.nickscloud.social,up,mastodon,2,3,1429,1669079492
mastodon.balamb.fr,up,mastodon,2,825,11944,1657476796
piratenpartei.social,up,friendica,0,0,0,1654113766
pub.ivasilev.net,up,mastodon,1,0,921,1678156658
social.animeprincess.net,up,mastodon,1,467,5092,1667813357
social.zolfite.net,up,pleroma,2,2,1890,1670717808
weserbergland.social,up,mastodon,47,1145,208661,1670006443
social.fpsource.info,up,pleroma,2,332,4860,1612578266
gts.goat.rocks,up,gotosocial,1,754,79,1651291430
mtd.coffee.link,up,mastodon,2,8,80,1682682378
m.mtlynch.io,up,mastodon,1,932,5714,1612578341
shabsters.social,up,hometown,22,435,5143,1672817987
masto.alancfrancis.com,up,mastodon,2,1094,5819,1667582609
yyj.social,up,calckey,10,10,149,1668726457
urbansolarpunk.social,up,mastodon,3,106,5519,1668831566
social.seanzach.com,up,mastodon,1,64,2807,1674785474
philos.fkn-systems.de,up,friendica,4,57,23834,1612578270
social.chilira.com,up,mastodon,10,1727,11038,1667319469
mastodon.mace.au,up,mastodon,3,68,4347,1671462378
live.enoent.one,up,,1,2,0,1680323267
pixel.strubbl.de,up,pixelfed,1,1916,1352,1612578271
social.stmh.io,up,mastodon,1,72,3882,1668904962
finnish.social.pekkasipila.com,up,mastodon,1,2,632,1678498757
owncast.radiobrony.live,up,,1,3,0,1667961975
social.elarial.tech,up,mastodon,5,32,3477,1668478124
social.gdamsbo.dk,up,mastodon,1,2,212,1660591617
sauropods.win,up,mastodon,600,75825,19901,1615594870
deadbeefcafe.net,up,mastodon,1,1,1586,1676389040
movementstrategy.social,up,mastodon,1,2,364,1669326974
cybre.gg,up,mastodon,4,113,3323,1668257985
mstd.sparktour.me,up,mastodon,2,0,502,1671887457
india.goonj.xyz,up,mastodon,58,9968,2076,1657390674
mastodon.futurelab.social,up,mastodon,2,242,5341,1669148564
wrong.tools,up,mastodon,4,1707,9512,1668342602
live.greenboi.me,up,,1,13,0,1662529057
free.gluten.space,up,mastodon,13,19567,10356,1612578266
social.bkp.sh,up,mastodon,6,326,5075,1676428982
activitypub.agates.io,up,pleroma,1,377,4510,1668240556
rouge.eu.org,up,mastodon,4,2487,7384,1667693091
itools.jp,up,mastodon,2,180,5332,1674307393
gigaohm.bio,up,pleroma,134,1076,3374,1668472099
pix.lacaveatonton.ovh,up,pixelfed,1,70,29,1678297519
la.ger.wtf,up,,1,0,0,1652088627
