hostname,state,software,user_count,note_count,peer_count,discovered_at
mastodon.agsj.me,up,mastodon,10,116,56,1669024183
rheydt.social,up,mastodon,3,0,3823,1671332519
mastadon.fathermaurer.com,up,mastodon,1,12,399,1673775720
netz.darknight-coffee.org,up,mastodon,1,1467,7295,1667256481
mastodon.hams.social,up,mastodon,333,6256,8646,1667875981
pillowfort.cafe,up,mastodon,7,120,2097,1668345653
social.curlyphries.net,up,mastodon,3,31,1502,1641326212
seifenkiste.rsp-blogs.de,up,wordpress,2,1723,,1671841319
arf.social,up,mastodon,4,0,2677,1669527141
mastodon.amirsadoughi.com,up,mastodon,3,69,3011,1669971272
tube.extinctionrebellion.fr,up,peertube,16,1089,,1612578267
toot.hoyle.me.uk,up,mastodon,2,868,101930,1612578266
social.xmh.one,up,mastodon,4,282,2509,1669754064
soc.conr.ca,up,mastodon,1,7,1757,1668124746
rzpn.pl,up,wordpress,2,9,,1625411370
musique.marmat.ovh,up,funkwhale,5,,,1612578348
forge.citizen4.eu,up,gitea,14,1,,1673031581
social.hackerfraternity.org,up,mastodon,1,467,6622,1612578269
social.fingerprintsoftware.ca,up,friendica,0,0,0,1646106720
write.echoless.space,up,mastodon,3,53,2877,1667948752
pinkroom.biz,up,mastodon,6,8,1847,1668013244
masto.glorious-space.eu,up,mastodon,6,592,69830,1667513754
lebrady.net,up,mastodon,4,289,5498,1667762769
blog.kitchenparty.online,up,wordpress,4,0,,1674819080
prsm.space,up,mastodon,8,3051,12575,1612578267
viidalepp.me,up,mastodon,1,41,3816,1668320637
xvlt.net,up,mastodon,23,624,5288,1669525074
gamechat.social,up,mastodon,1,6,108403,1669087838
social.thecodeclub.in,up,mastodon,17,28,1627,1669383180
mastodon.simply-life.net,up,mastodon,2,135,2708,1667626230
luther.social,up,mastodon,1,108,6685,1612578266
hub.winslow.cloud,up,mastodon,1,25,3760,1674402617
gts.okaris.de,up,gotosocial,2,37,81,1652820844
masto.severino.be,up,mastodon,1,4,1356,1612578347
tutor.social,up,mastodon,1,0,679,1669905777
fediverse.antho.dev,up,mastodon,1,98,5781,1668187976
fediverse.untz.net,up,gotosocial,1,58,327,1668288443
blog.jtworld.net,up,writefreely,1,2,,1671439936
punk.pizza,up,mastodon,1,8,2494,1673713997
