hostname,state,software,user_count,note_count,peer_count,discovered_at
photos.tsrats.net,up,pixelfed,1,37,5,1671608161
the.zymocosm.com,up,mastodon,5,37,3188,1612578346
toot.c.pizzafactory.jp,up,gotosocial,3,26,63,1669000509
discuss.smash.today,up,mastodon,21,479,3200,1668450715
mastodon.samfira.com,up,mastodon,5,179,4551,1667809489
seo.chat,up,mastodon,1120,1921,7227,1667914555
angelou.club,up,mastodon,3,82,3779,1668028498
sutrofan.com,up,mastodon,2,1023,10676,1669492553
social.fauxzen.com,up,mastodon,3,1116,8999,1667957485
hometech.social,up,mastodon,1267,1031,4691,1669317303
community.digitalcollections.nyc,up,mastodon,1,10,1504,1668904971
blackdogs.social,up,mastodon,2,5,1413,1668485931
antiquated.systems,up,mastodon,3,7,5334,1651548046
txwb.org,up,pleroma,61,157,2195,1612578345
offenburg.social,up,mastodon,4,7,3,1668908591
mastodon.babyl.ca,up,mastodon,3,120,1509,1651117476
august-don.site,up,mastodon,104,1045,6200,1612578266
social.winter.ink,up,mastodon,2,1312,5790,1613417111
quasisocial.lone-starr.net,up,mastodon,1,0,26,1669682117
tabletop.vip,up,mastodon,207,5909,12646,1651246145
syok.lol,up,mastodon,5,4,1026,1672672595
toot.andr3.net,up,mastodon,2,335,5581,1667728127
stamps.town,up,mastodon,3,7,87,1669316380
philipjohn.social,up,mastodon,1,358,2779,1670258237
soir.wtf,up,gotosocial,1,3,45,1669436832
social.balad.in,up,mastodon,2,28,1080,1671489174
tube.systest.eu,up,peertube,6,171,,1614198053
live.szkod.ovh,up,,1,6,0,1670395291
mastodon.teamrocket.nz,up,mastodon,2,28,1324,1669179235
configure.ac,up,mastodon,1,46,1042,1671533572
kulturfront.org,up,mastodon,8,115,5663,1669583734
hostux.eu,up,mastodon,4,185,3466,1668009052
sociable.cafe,up,mastodon,16,597,4849,1667693769
kayii.goe.land,up,akkoma,8,3602,8745,1612578269
agora.echelon.pl,up,pleroma,2,5034,10395,1633434291
igloo.cloud,up,mastodon,6,74,2051,1667863737
sendne.ws,up,mastodon,3,1959,487,1671286512
cj.codes,up,mastodon,1,13,1410,1668405466
social.indycompanion.com,up,mastodon,4,4,23,1669072822
demoarts.social,up,hometown,1,8,642,1658328979
social.foederiert.de,up,mastodon,3,17,3199,1670431236
social.ciruxia.se,up,mastodon,3,11,6282,1669578753
mstdn.facb69.com.br,up,mastodon,1,494,5082,1668791845
tentacle.social,up,mastodon,5,223,2475,1612578266
pix.diaspodon.fr,up,pixelfed,612,17520,1618,1612578265
owncast.kemonine.info,up,,1,3,0,1672530173
fedi.demelt.net,up,mastodon,3,147,2469,1668623599
plock.social,up,mastodon,11,435,7265,1612578267
danonidon.azarakko.net,up,,6,159,863,1612578345
live.clar.ke,up,,1,36,0,1668013244
tube.grin.hu,up,peertube,45,2032,,1612578346
lsof.uk,up,mastodon,2,8,2976,1672225701
guzmansocial.com,up,mastodon,4,7,164,1633817399
caspodon.club,up,mastodon,1,4,1545,1669500225
scriptum.friediversum.de,up,,0,0,0,1669354822
dju.social,up,mastodon,5804,27114,10671,1651251870
social.haja.nz,up,mastodon,1,2,919,1667267617
albert.aribaud.net,up,wordpress,2,52,,1669463873
club0.spookygirl.boo,up,akkoma,2,19,2907,1672343897
pixelho.me,up,pixelfed,73,312,503,1637355611
peertube.familleboisteau.fr,up,peertube,2,129,,1655572404
portal.redp.icu,up,mastodon,1,6,1295,1667828520
fietkau.social,up,mastodon,1,240,7311,1667810465
social.adamb.ro,up,mastodon,1,4,746,1671586179
social.port0.xyz,up,mastodon,2,3,1394,1612578265
videos.alamaisondulibre.org,up,peertube,9,348,,1653579931
forestver.se,up,mastodon,3,2,66,1668366530
mastodon.blaede.family,up,mastodon,1,3,2486,1672882302
mastodon.fraize.com,up,mastodon,20,1220,9900,1667349968
karl.guru,up,mastodon,1,349,3119,1672244192
journodon.com,up,mastodon,78,457,5516,1668216403
stoney.monster,up,mastodon,1,1,137,1669175832
futurenow.agnessa.pp.ru,up,hubzilla,3,314,,1665490016
social.surstroemming.de,up,friendica,0,0,0,1625766618
wordy.gdn,up,akkoma,1,12,5081,1668851414
prlic.social,up,mastodon,5,35,4009,1668408848
keenclocks.studio,up,mastodon,1,104,5259,1667644280
social.scronkfinkle.net,up,mastodon,1,0,17,1668623599
anthem.shadowlan.net,up,mastodon,1,0,259,1671670956
www.korrupt.biz,up,wordpress,9,1302,,1667752053
iamterminally.online,up,gotosocial,1,53,40,1667503055
pony.social,up,mastodon,305,19402,16539,1612578271
toot.geeky.af,up,mastodon,1,129,4714,1666941433
nunes.uk,up,mastodon,2,13,3742,1667164437
sysad.ninja,up,mastodon,10,1088,8976,1667925562
artao.ca,up,friendica,3,44,1541,1670908250
toon.social,up,mastodon,5,519,6038,1644922587
wreck.rocks,up,pleroma,9,4725,6735,1634397591
blog.westsideblogger.eu,up,wordpress,5,83,,1667340493
toots.hilandchris.com,up,mastodon,2,67,2734,1667863313
darnell.tv,up,wordpress,1,200,,1657861188
qnmd.info,up,mastodon,1,5846,7657,1612578265
social.frogeye.fr,up,pleroma,1,3226,2822,1612578267
realityridge.online,up,mastodon,3,47,2690,1668904959
b4udw3rk5.com,up,mastodon,2,785,3779,1662404879
democracy.town,up,mastodon,211,400215,14074,1612578269
twit.dispersio.us,up,mastodon,1,69,3583,1612582195
blog.symbolic.city,up,writefreely,1,30,,1637185964
vogtland.social,up,mastodon,9,85,2601,1667676534
killcops.lol,up,mastodon,2,0,1268,1670608650
mastodon.jdonszelmann.nl,up,mastodon,1,7,975,1668905123
kawaii.kitsune.cafe,up,akkoma,7,8615,8219,1627159284
soc.mackenba.ch,up,gotosocial,1,1,14,1652743122
social.itm.osaka,up,pleroma,3,22,1838,1668904971
mastodonte.online,up,mastodon,3,17,4604,1668819964
digitaldata.social,up,mastodon,6,6,37,1667907580
obo.sh,up,mastodon,756,21513,8672,1652205416
mikecoats.social,up,mastodon,1,48,4648,1652579120
mastodon.bquatre.fr,up,mastodon,3,4,2088,1668306248
social.noahschmitz.me,up,gotosocial,1,2,57,1671635646
mas.n0t.net,up,mastodon,1,0,590,1668554730
mastodon.aspisdata.com,up,mastodon,2,265,2273,1612578270
swmnu.net,up,mastodon,1,4,523,1670891684
m.phase.org,up,mastodon,2,749,8354,1667303346
ukiyo.cafe,up,mastodon,1,34,3765,1658952459
mstdn.ro,up,mastodon,66,1415,8979,1668181978
freethinkers.lgbt,up,akkoma,168,7398,12331,1612578266
tooter.social,up,mastodon,144,15340,9026,1612578269
spidersrainbow.com,up,mastodon,4,117,1837,1670744669
books.mxhdr.net,up,bookwyrm,123,1301,248,1629935285
dresserfamily.social,up,mastodon,2,1,81,1670169903
bytetower.synology.me,up,activity-relay,2,,,1669118035
social.perspective-daily.de,up,mastodon,15,389,4502,1668904971
pleroma.whydoesntmycode.work,up,pleroma,4,48,4981,1668118833
madsnoot.org,up,mastodon,7,18,26,1671654702
social.tsst.net,up,mastodon,2,1,278,1669371732
mastodon.softwarecurmudgeon.social,up,mastodon,1,17,3632,1670030836
mastodon.heimann13.com,up,mastodon,6,38,647,1654280360
c3po.bashell.com,up,microblogpub,1,438,,1612578268
mastodon.probesys.com,up,mastodon,6,12,192,1669659733
diaspora.polaris62.fr,up,diaspora,,,,1647804454
orbfellows.us,up,pleroma,5,1036,1220,1667564061
catsandcoffee.de,up,mastodon,1,11,623,1671313736
jacs.xyz,up,writefreely,1,3,,1612578345
serotonin.party,up,akkoma,1,275,4559,1667126759
triumph.bikernod.com,up,mastodon,2,5,767,1669219881
social.teia.bio.br,up,friendica,0,0,0,1612578344
gts.tiuxo.com,up,gotosocial,1,6,94,1672123954
masto.do,up,mastodon,15,87,3901,1668123820
sftware.space,up,mastodon,1,4,51,1667904527
social.flipdot.org,up,mastodon,7,596,5964,1668904947
furred.social,up,mastodon,2,17,2390,1671619681
wrestling.social,up,mastodon,15,5520,6182,1612578268
kafka.icu,up,misskey,12,2969,5269,1612578265
wuelender.de,up,Mobilizon,1,1,,1654489983
hibiscus.pink,up,mastodon,3,531,6451,1668640128
nightshift.social,up,pleroma,31,6937,8331,1662090876
mastodon.debugco.de,up,mastodon,2,6,1340,1668981453
social.wps.de,up,mastodon,19,50,1293,1670525487
scalie.club,up,mastodon,14,26689,8995,1612578267
social.sandou.space,up,mastodon,4,2,825,1669253960
hometown.team13h.com,up,hometown,3,16,3,1668002518
jbstans.social,up,mastodon,3,195,5209,1667929181
rivals.space,up,mastodon,686,86674,13473,1612578270
magic.win,up,akkoma,15,78,3276,1668758051
rack.social,up,mastodon,8,28,3795,1667950047
pleroma.math.moe,up,pleroma,2,4,134,1631352969
loudstoffarm.de,up,writefreely,3,10,,1651379016
uddannelse.social,up,mastodon,95,2219,5040,1669212115
mastodon.hexadecilab.com,up,mastodon,2,1,126,1668905106
mastodon.cutelab.space,up,mastodon,2,5,1108,1632334170
stream.schenklklopfer.de,up,,1,34,0,1646706694
movementstrategy.social,up,mastodon,1,2,282,1669326974
mi.rhyme.ml,up,misskey,13,2446,3199,1668633111
social.meyer-guillot.fr,up,akkoma,1,14,2518,1672491450
masto.donte.com.br,up,mastodon,241,448873,21381,1612578266
scookeoni.com,up,pixelfed,1,23,101,1641248600
mastodon.cmnr.eu,up,mastodon,1,0,661,1669008015
live.studyfun999.xyz,up,,1,809,0,1671823754
xn--dreikseho-z2a.ch,up,wordpress,6,20,,1653183728
mast.holistichackers.org,up,mastodon,2,14,547,1669835323
social.watercoolertrivia.com,up,mastodon,5,30,1718,1670456213
misskeytest.lexa.red,up,pleroma,1,5,102,1670579293
himk.am,up,mastodon,99,6770,5580,1612578266
pedestal.social,up,hometown,1,9,305,1673071258
holygrena.de,up,mastodon,1,114,3001,1669636927
blackblocpolitics.com,up,mastodon,1,17,353,1672950755
d20.social,up,mastodon,3,607,4511,1612578269
cerb.social,up,mastodon,4,9,1367,1668698536
beta.ra.no,up,peertube,3,4,,1668533425
social.manulanglois.fr,up,mastodon,3,1,96,1612578345
koyamaan.vivaldi.net,up,wordpress,1,5,,1672423768
comicscamp.club,up,mastodon,128,37630,17834,1612578266
queer.party,up,mastodon,6086,794068,26400,1612578268
punk.ro,up,friendica,0,0,0,1650743090
mastodon.oi7.de,up,mastodon,8,13422,9408,1612578269
hoops.chat,up,mastodon,1,4,473,1668841041
cave.mancave.de,up,friendica,0,0,0,1612578267
pixelfed.jannis-goeing.de,up,pixelfed,3,7,36,1652546922
chirpy.zone,up,ecko,1,88,4067,1671206854
unverified.club,up,mastodon,1,9,1202,1668089534
soundcafe.nl,up,mastodon,5,419,3359,1612578266
toot.envsys.com,up,mastodon,10,47,203,1670431942
pythonist.as,up,mastodon,23,444,8601,1667829186
lemmy.services.coupou.fr,up,lemmy,17,31,,1638103994
social.tenak.net,up,akkoma,2,125,5434,1667467355
dc801.space,up,mastodon,12,39,6061,1651691226
tube.s1gm4.eu,up,peertube,2,0,,1623526980
flyingcube.tech,up,pleroma,1,545,3406,1612578270
mastodon.sapara.com,up,mastodon,1,3,70,1671682646
srsly.lol,up,mastodon,2,1,5,1668228749
zipdig.social,up,mastodon,2,385,2896,1671921439
