hostname,state,software,user_count,note_count,peer_count,discovered_at
video.mateuaguilo.com,up,peertube,2,36,,1650410246
toot.onlyfans.tokyo,up,mastodon,2,7,1249,1668326425
mdn.camden.wtf,up,mastodon,1,26,2921,1667722454
rued.com,up,wordpress,1,292,,1667777524
friendsofdesoto.social,up,mastodon,68,2181,4581,1667932482
social.tomlawson.io,up,mastodon,1,57,1452,1668423240
social.smallint.net,up,pleroma,2,3,99,1638638928
toki.social,up,mastodon,464,6660,5067,1633942501
www.reisetagebuch-podcast.de,up,wordpress,1,139,,1644159089
toot.gg,up,mastodon,1,5,1773,1667790316
peertube.ev1.pw,up,peertube,10,2313,,1658454052
grimoire.eu.org,up,writefreely,12,12,,1653612397
booknerds.social,up,mastodon,2,4,563,1669008015
write.in0rdr.ch,up,writefreely,1,1,,1667792203
a-chill.space,up,misskey,3,67,5015,1667975720
mastodon-relay.moew.science,up,pub-relay,1,0,,1612578346
mastodon.g2od.ch,up,mastodon,11,1396,3232,1651974072
relay.wageoffsite.com,up,activity-relay,0,,,1667875327
fightforinfo.com,up,peertube,3,2129,,1612578347
maxpe.todon.de,up,mastodon,2,0,1585,1668250993
feed.vance.land,up,misskey,1,120,4248,1634109325
social.cubyx.eu,up,mastodon,8,22,1026,1668251064
blog.es.thenewoil.org,up,writefreely,1,37,,1631527601
m.solinge.eu,up,mastodon,3,2,185,1625745097
2c.taoetc.org,up,mastodon,2,361,4391,1630895794
social.nkb.fr,up,mastodon,3,112,3635,1668025165
nonexiste.net,up,mastodon,10,5921,17103,1612578268
pleroma.bushi.moe,up,pleroma,1,5,892,1668298968
peer.azurs.fr,up,peertube,3,157,,1612578348
funky-family.eu,up,mastodon,1,11,3494,1668946428
usedom.social,up,mastodon,3,4,183,1667962530
defenders.town,up,mastodon,4,1911,3864,1655523680
eaku.net,up,mastodon,1,41,3955,1668985880
pleroma.floatplane.rip,up,pleroma,1,8,442,1667879889
mastodon.buzzneon.com,up,mastodon,3,7,1123,1668904971
popkulturreferenz.de,up,mastodon,1,25,476,1669064516
let-it-sli.de,up,mastodon,2,2,1335,1657839348
pixelfed.mywire.org,up,pixelfed,1,1,0,1647126684
social.tipnacu.ch,up,mastodon,1,0,16,1668981453
photo.sarsworld.eu,up,pixelfed,4,141,9,1631375102
mastodon.archive.org,up,mastodon,34,319,6039,1668132054
nine.land,up,mastodon,21,1219,1489,1651413283
ele.godshome.info,up,mastodon,4,255,862,1668373067
social.lemee.co,up,mastodon,3,158,8171,1612578269
bambus.social,up,pleroma,1,0,139,1668450973
reve.land,up,mastodon,1,119,3488,1612578266
social.ramle.be,up,mastodon,1,2,352,1669757079
clerks.me,up,wordpress,1,3,0,1650307977
bitsandpixels.dev,up,mastodon,3,20,60,1668773857
social.katyucha.ovh,up,pleroma,1,10838,4535,1612578268
wiki.style,up,mastodon,2,67,4181,1665858456
skiscratcher.com,up,mastodon,4,86,1032,1667775333
mastodon.nebulon.io,up,mastodon,2,0,812,1668450715
itm.johntrain.org,up,ecko,1,0,15,1668023445
hausbau.blog.dpesch.de,up,wordpress,3,200,,1667777524
townsquareapp.com,up,mastodon,2,0,15,1669064515
pleroma.purexo.mom,up,pleroma,1,35,2087,1649761424
1stterm.sakakidon.icscoe.jp,up,,16,198,4,1612579014
social.wildparadox.com,up,mastodon,1,27,2063,1668060702
video.tum.social,up,peertube,7,1,,1666124476
tube.tr4sk.me,up,peertube,10,138456,,1612578775
social.markham.family,up,mastodon,15,653,373,1619821642
blog.gerontopilot.de,up,writefreely,1,14,,1655132155
not.exactly.news,up,microblogpub,1,0,,1669803090
misskey.azunyan.jp,up,misskey,121,3310,1366,1612579015
blog.forcesunseen.com,up,writefreely,1,5,,1648734944
audio.oplibris.com,up,funkwhale,13,,,1612578348
lemmy.pt,up,lemmy,142,409,,1637229847
video.9wd.eu,up,peertube,2,17,,1654936597
ovaltube.codinglab.ch,up,peertube,6,108,,1625076631
blog.retrospring.net,up,writefreely,1,5,,1655301790
soc.mrkal.fi,up,mastodon,1,0,513,1668571300
mk.eliko.ga,up,misskey,5,45,1007,1640838357
social.frith.dev,up,mastodon,1,25,1458,1667920327
nostream.stream,up,wordpress,1,1,0,1654929265
siena.group.lt,up,pixelfed,34,193,49,1637662209
pixelfed.uno,up,pixelfed,3876,12771,2278,1612578265
8bit.red,up,mastodon,2,235,2190,1668335646
strabbit.com,up,mastodon,1,7,396,1668216870
pixel.rmendes.net,up,pixelfed,1,0,5,1612578267
deepthought.social,up,mastodon,3,96,2360,1667545677
cryptodon.chat,up,mastodon,13,1068,959,1668149139
bookwyrm.nx-pod.de,up,bookwyrm,2,0,14,1664257445
fedi.jordanh.net,up,mastodon,1,13,2719,1669064516
duckchat.me,up,pleroma,2,13,3273,1612578271
azad.masto.host,up,mastodon,15,221,217,1612578346
based.social,up,mastodon,45,323,2797,1630102248
twitteregypt.online,up,mastodon,160,8620,1154,1668906043
conesphere.social,up,mastodon,13,4400,8858,1612578266
social.shrimp.faith,up,mastodon,3,2,1690,1667872153
mastodon.jeckyll.net,up,mastodon,2,548,390,1667818911
mofu.one,up,mastodon,2,156,2557,1639649497
toot.hoec3.de,up,mastodon,7,175,4649,1612578270
pleroma.eichler-bg.de,up,pleroma,2,2,1277,1654104891
mastodon.everythingistacos.net,up,mastodon,1,3,1117,1612578348
dungeoncrawler.world,up,gotosocial,3,53,62,1668198400
don.fetus.jp,up,mastodon,1,28,3821,1612578267
fedi.lawngno.me,up,mastodon,1,28,1017,1667646531
awesome.computer,up,mastodon,1,5,667,1669064516
amiga.team,up,mastodon,5,117,2181,1668019618
mastodon.evolix.org,up,mastodon,11,1664,5790,1612578270
stammtisch.tupambae.org,up,,,,5484,1612578269
nebbia.fail,up,mastodon,219,87065,9234,1612578266
social.fossdle.org,up,mastodon,13,421,4174,1667547712
lacommune.social,up,mastodon,1,11,773,1668981453
uksocial.cloud,up,mastodon,12,74,3307,1668554730
social.fast-email.link,up,mastodon,1,0,624,1612578270
iwillescape.com,up,mastodon,1,8,478,1667919979
pixelfed.nz,up,pixelfed,357,839,738,1612578269
chat.skiddle.id,up,mastodon,1,153,6677,1654729508
smarthome.ringelgebirge.de,up,wordpress,2,37,,1668171907
social.trier.website,up,pleroma,8,2,144,1669064516
rustbelt.city,up,mastodon,2,179,3014,1667713509
