hostname,state,software,user_count,note_count,peer_count,discovered_at
akkoma-test.floogul.net,up,akkoma,1,4,3,1669038107
mstdn.thndl.com,up,mastodon,5,336,5494,1668137581
social.doma.dev,up,mastodon,14,3433,5908,1612578267
miteff.co,up,pleroma,1,3,587,1667898920
mo-na.space,up,mastodon,3,3077,3920,1612578268
fedi.digper.tech,up,mastodon,1,0,44,1670297242
pal.camp,up,mastodon,2,8,5414,1634105767
s.subversida.de,up,gotosocial,1,1,2,1652727085
nayukana.info,up,mastodon,23,26795,5413,1612578270
aynrand.social,up,mastodon,3,24,1254,1669364423
public.garden,up,pleroma,40,225,5609,1667899509
zeero.dev,up,mastodon,1,137,1143,1669542019
solawi.social,up,mastodon,1,1,1,1669837264
digineko.net,up,mastodon,1,3583,3164,1612578267
eskate.world,up,mastodon,6,139,3227,1651103726
fox.masto.host,up,mastodon,9,6,3479,1612578270
mstdn.unasuke.com,up,mastodon,1,3200,5261,1612578270
mastodon.insert.tk,up,mastodon,1,53,2315,1667837640
podcastindex.social,up,mastodon,1290,87548,13004,1612578267
lazybear.social,up,mastodon,4,7322,11594,1612578269
nebula.borj.org,up,pleroma,2,119,4028,1668442830
webperf.social,up,mastodon,108,886,4605,1667923125
fedi.yaf.ai,up,mastodon,1,33,940,1669787685
dialog.pics,up,pixelfed,7,14,0,1668943961
forextrading.one,up,mastodon,5,37,116,1668707758
pod.ms,up,mastodon,6,154,1550,1667344723
mastodon.gecko20.de,up,mastodon,6,38,1243,1640541254
xn--cr8h.bogos.binted.space,up,mastodon,1,7,158,1668329190
mastodon.adless.net,up,mastodon,1,2,5,1669741070
eupolicy.social,up,mastodon,1106,23583,10011,1651860486
social.pixie.town,up,mastodon,43,101813,15503,1612578268
pleromav2.fly.dev,up,pleroma,1,18,1747,1669925293
mastodon.voltagecontrol.com,up,mastodon,3,7,23,1668904985
friendly.talesofmy.life,up,,0,0,0,1669926144
social.sankara.me,up,pleroma,1,0,65,1667646245
mastodon.fiveop.de,up,mastodon,1,122,2615,1612578345
opencoaster.net,up,mastodon,58,870,3493,1668904985
social.producer-network.de,up,mastodon,2,64,3044,1667627327
troet.yavin3.de,up,mastodon,2,254,3408,1669897757
mastodon.mlejnas.com,up,mastodon,3,0,1087,1617300684
haecksen.social,up,friendica,13,80,8353,1612578270
pix.baensch.noho.st,up,pixelfed,1,18,5,1651819857
pleroma.narrativerry.xyz,up,pleroma,2,2838,4460,1647213645
friendica.cucitofacile.it,up,,0,0,0,1669750420
gnulinux.social,up,mastodon,50,2938,6687,1667753907
angelou.club,up,mastodon,3,76,3013,1668028498
delaeuforia.com,up,mastodon,5,7172,2833,1612578269
mastodon.simulakrum.vpndns.org,up,mastodon,6,1,1389,1667781891
blargh.wondering.xyz,up,microblogpub,1,2,,1668062065
catcatnya.com,up,mastodon,190,47307,13199,1650051322
asocial.jacquesetmichel.fr,up,mastodon,2,1028,2516,1667329126
social.amz.hrnmtech.de,up,mastodon,5,2,12,1670004374
mazanec.social,up,mastodon,2,2,1400,1670787544
pouet.me,up,mastodon,2,275,2202,1612578270
mastodon.skylarkservers.net,up,mastodon,1,17,811,1669833881
social.lacoloc.cafe,up,pleroma,4,1495,6175,1612578268
stream.redstrate.com,up,,1,16,0,1669681057
aurochs.moosecow.net,up,mastodon,12,1408,3997,1648344396
7.cr,up,mastodon,1,89,4226,1669538405
gts.urgle.com,up,gotosocial,1,16,97,1667808975
hacked.af,up,mastodon,14,96,3178,1667788501
securitycafe.ca,up,mastodon,13,229,4015,1667773901
bldg7.social,up,mastodon,3,5,414,1667681613
miggle.net,up,mastodon,1,0,1,1669055430
oldbytes.space,up,mastodon,644,127909,18296,1612578268
mastodonczech.cz,up,mastodon,4035,21307,7611,1668156684
linden.social,up,mastodon,2,93,3799,1668296264
brignell.co,up,mastodon,4,760,5204,1612578268
117net.co.uk,up,mastodon,3,237,4633,1668361015
