hostname,state,software,user_count,note_count,peer_count,discovered_at
social.foltran.dev,up,mastodon,1,1,2272,1667948752
mastodon.peregrinecross.com,up,mastodon,1,63,1590,1667484307
social.ostolc.org,up,gotosocial,1,4,89,1669054784
mastodon.rosiesocosy.com,up,mastodon,8,167,3008,1667920828
mastodon.myhome.pm,up,mastodon,10,5589,2440,1671374591
social.khajiit.de,up,mastodon,4,254,3397,1667109897
gfedi.uk,up,friendica,0,0,0,1673028443
mastodon.hyperfreedom.org,up,mastodon,3,57,2158,1668111618
social.gerbet.me,up,mastodon,1,23,2157,1671496391
microbiome.social,up,mastodon,2,3,1514,1671306448
bots.gogn.in,up,gotosocial,2,149,11,1668980511
pixel.cuscuz.in,up,pixelfed,6,155,141,1662174837
megantoots.com,up,mastodon,1,148,5416,1612578266
darkshade.social,up,pleroma,3,24,2922,1668315392
social.jgc.org,up,,,,,1673426532
social.greenwoodmedia.xyz,up,mastodon,5,4,3376,1670080650
social.x220.co.uk,up,pleroma,1,127,2774,1613333007
orwell.fun,up,pleroma,143,4725,7957,1651138512
social.city-of-glass.net,up,mastodon,1,128,4280,1612578268
hub.cats-home.net,up,hubzilla,5,499,,1613149971
avgeek.social,up,mastodon,67,989,6664,1671161385
likeme.social,up,gotosocial,1,40,131,1668966371
cornerof.world,up,pleroma,63,193044,6426,1612578269
node.neohobo.io,up,mastodon,3,9,2389,1667905313
dimick.social,up,mastodon,1,12,718,1674341668
social.youhoo.fr,up,mastodon,3,30,164,1669408662
rap.social,up,mastodon,33,784,4321,1670217186
social.zolfite.net,up,pleroma,2,23,576,1670717808
schoolahead.social,up,mastodon,1,191,4440,1672259027
pixelfed.s-a.at,up,pixelfed,4,271,381,1669669635
dica.interfel.de,up,friendica,7,251,6851,1612578267
social.cesiandalex.com,up,gotosocial,1,31,120,1665298253
live.epicalert.xyz,up,,1,29,0,1646572967
social.bert.org,up,mastodon,1,79,5506,1612578345
mstdn.sysinfra.info,up,mastodon,2,5109,21,1651472453
mstdn.xymoste.ch,up,mastodon,1,2,1504,1669172747
pleroma.gidikroon.eu,up,pleroma,4,1834,10104,1612578270
books.theunseen.city,up,bookwyrm,612,54752,541,1654902164
soc.starkov.site,up,mastodon,2,33,985,1668148993
etaverse.com,up,mastodon,1,1,24,1669253959
s.vnchich.net,up,peertube,10316,4052,,1654935708
social.srxavi.me,up,mastodon,1,28,3207,1669433996
dads.cool,up,hometown,132,346588,18108,1612578266
peerlea.eu.org,up,pleroma,1,3,1798,1671450514
status.steren.fr,up,mastodon,1,144,5488,1667548089
mastodon.o3o.icu,up,mastodon,3,35,5897,1642998252
josephgruber.space,up,mastodon,2,232,6526,1669517057
social.petrovs.info,up,mastodon,3,8,3308,1612578267
soc.redeyes.site,up,misskey,4,0,156,1650757252
masto.amsterdam,up,mastodon,2,0,3389,1672355789
social.sd.ai,up,mastodon,1,1551,11036,1667597053
social.antifa.gmbh,up,mastodon,38,7843,10155,1612578270
mastodon.fredprod.com,up,mastodon,1,214,3709,1668457964
blubrry.chat,up,mastodon,3,43,930,1668200216
mstdn.poyo.me,up,mastodon,221,1175201,12351,1612578269
mastodon.cultuurparticipatie.nl,up,mastodon,3,1,317,1671482186
hodlr.one,up,mastodon,4,5590,3893,1612578270
solarpunk.cloud,up,mastodon,3,269,2616,1672119975
marrow.haus,up,mastodon,5,1171,9699,1669019848
xarxa.cloud,up,mastodon,2998,59228,16523,1612578270
chatty.mcchattersons.com,up,mastodon,6,62,1641,1672291143
mstdn.tharyrok.eu,up,pleroma,2,63,3170,1612578269
mastodon.tobedefined.net,up,ecko,4,565,6233,1645202980
gervtuber.de,up,mastodon,85,1538,2050,1668831820
kerr.social,up,friendica,0,0,0,1668307809
mastodon.ctuck.com,up,mastodon,1,25,2225,1667633747
weirdcatqueer.net,up,hometown,2,700,2802,1668300076
penguinproducer.com,up,wordpress,2,1,,1614165531
raspberrypi.social,up,mastodon,1,542,8173,1667951868
mastodon.zarrplays.com,up,mastodon,1,24,620,1671747521
video.lespoesiesdheloise.fr,up,peertube,2,1,,1612578348
p-dev.net,up,mastodon,2,105,2970,1669113924
burch.es,up,mastodon,1,0,8,1669957293
reads.caskey-demaret.se,up,bookwyrm,1,199,51,1669038937
don.masto.host,up,mastodon,6,321,908,1673815377
social.mootech.eu,up,mastodon,18,133847,11217,1612578265
social.cain.mobi,up,mastodon,2,6,967,1668105368
cabbage.lol,up,gotosocial,3,15,80,1667881476
weaviate.community,up,mastodon,3,21,25,1671594212
honk.jxs.me,up,honk,1,205,,1664181811
dan.mastohon.com,up,mastodon,2,4198,12895,1667437604
ludiflux.intern.at,up,mastodon,10,50,,1668554730
mastodon.tstm.info,up,mastodon,2,4,1757,1671390362
federate.me.uk,up,mastodon,1,124,2060,1667944274
mastodon.burzum.ch,up,mastodon,3,0,349,1670724989
chrysanthem.org,up,pleroma,2,2,853,1667728126
soc.luciferi.st,up,pleroma,22,59719,9473,1612578267
foxsay.southfox.me,up,mastodon,14,3155,8677,1640887035
