hostname,state,software,user_count,note_count,peer_count,discovered_at
marches.social,up,mastodon,2,0,1130,1668802304
podcastindex.social,up,mastodon,1312,99607,18773,1612578267
tebukuro.xyz,up,mastodon,40,89412,4097,1612578268
masti.algorithm.berlin,up,mastodon,1,9,589,1668802304
weird.tw,up,mastodon,1,53,467,1667020826
www.weserleinebergland.de,up,wordpress,3,49,,1672189968
djs.social,up,mastodon,20,1297,6056,1612578267
cesarcardenas.smosla2022.osl.academy,up,wordpress,5,107,,1668910631
kreatv.org,up,wordpress,1,15,,1651424184
postthread.xyz,up,mastodon,28,62,409,1673311622
mastodon.schenkel.net,up,mastodon,1,35,1319,1668204087
mastodon.mindlesstux.com,up,mastodon,1,15,8104,1612578265
mastodon.quirijngb.com,up,mastodon,2,1,380,1678347719
social.wps.de,up,mastodon,22,265,4239,1670525487
fed.qaz.red,up,mastodon,2,1212,7545,1667625962
en.osm.town,up,mastodon,577,29903,22511,1612578270
quiet.town,up,mastodon,2,34,5341,1671364489
nyan.network,up,akkoma,6,2173,9466,1612578267
noods.fun,up,mastodon,30,2830,3819,1651184559
m.keng42.com,up,gotosocial,1,1,49,1671268527
h4.io,up,mastodon,7871,46390,13518,1651682903
masto1.100flowers.tech,up,mastodon,2,284,3497,1615093783
mastodon.lescommuns.org,up,mastodon,24,174,3987,1673569327
bora.army,up,mastodon,6,467,503,1668836324
queef.social,up,mastodon,6,406,6849,1667640834
mastodon.fightforthefuture.org,up,mastodon,9,503,11414,1667842602
social.mootech.eu,up,mastodon,18,135948,12698,1612578265
carclub.social,up,mastodon,7,39,52017,1671556021
bend.town,up,hometown,9,495,5486,1668940533
afg.social,up,mastodon,6,41,14,1671916936
member.ro,up,mastodon,12,10,1707,1669151210
syngevity.hosted.spacebear.ee,up,mastodon,1,2,293,1612578268
seifenkiste.rsp-blogs.de,up,wordpress,2,1780,,1671841319
shavedmammoth.social,up,mastodon,2,44,3489,1668264530
therealium.xyz,up,pleroma,1,10,21,1612578266
colloquy.social,up,mastodon,2,25,5081,1671278872
raspidon.mamemo.online,up,mastodon,51,135844,6613,1612578266
mitra.anemoneya.me,up,mitra,1,1,73,1679274526
indahood.de,up,takahe,1,1,1040,1669518262
assemblag.es,up,hometown,489,21815,17066,1650994185
iguana.masto.host,up,mastodon,3,83,1791,1667698914
t.cly.wtf,up,mastodon,17,1340,3626,1612578266
realsocial.life,up,hometown,76,13800,14214,1667964414
edolas.world,up,pleroma,14,13728,14832,1612578270
zero.parts,up,pleroma,1,1,477,1677192900
mastodon.browarski.de,up,mastodon,2,10,476,1675413936
danstodon.com,up,mastodon,2,47,33185,1671764613
jayus.net,up,mastodon,102,7398,1174,1674099883
social.baubs.net,up,mastodon,4,8,3025,1668242356
pmth.us,up,mastodon,35,45,1825,1653405133
m.bavetta.com,up,mastodon,1,8,42381,1669280748
social.kithop.ca,up,mastodon,3,7649,10594,1612578269
mastodon.cornspace.space,up,mastodon,1,1,347,1674867473
cockos.net,up,mastodon,4,35,3511,1671586180
xantronix.social,up,mastodon,52,3414,11394,1667877718
mastodon.yshi.org,up,mastodon,7,3047,7038,1651625654
mastodon.rogers.plus,up,mastodon,4,43,5500,1668203734
testing.pixeldroid.org,up,pixelfed,12,28,78,1612579016
gauteholmin.no,up,wordpress,2,585,,1667950607
sudo.cat,up,mastodon,4,414,6812,1667928321
bearologics.social,up,mastodon,7,1002,8883,1644117554
mastodon.star-one.org.uk,up,mastodon,25,1696,8440,1612578347
social.khoa.cool,up,mastodon,2,2,7799,1671387784
mastodon.juleserver.no,up,mastodon,1,2,476,1671574145
pixelfed.s-w2.de,up,pixelfed,3,134,0,1673114349
aidoru.cafe,up,pleroma,2,1869,1245,1629782773
so.prx.link,up,pleroma,1,8,2428,1667040569
kcmo.social,up,mastodon,249,131285,14505,1612578268
tt.vvxq.ca,up,mastodon,6,7004,125,1612578710
social.wideboys.org,up,pleroma,22,3568,10610,1665133272
pleroma.al45tair.net,up,pleroma,1,53,2984,1672439549
eloi.social,up,mastodon,3,69,79266,1671429301
social.caserio.de,up,mastodon,5,1705,4669,1651058720
mastodon.f12n.de,up,mastodon,9,229,2307,1612578780
hina.house,up,misskey,5,16507,1365,1655923103
pleroma.guse.fr,up,pleroma,1,2,1399,1668811467
schwerin.social,up,mastodon,7,3,613,1667962530
mastodon.otherworldsink.com,up,mastodon,18,3821,7996,1672986874
pleroma.what.re,up,pleroma,1,36,1183,1612578345
surfin.dog,up,mastodon,1,64609,9073,1612578268
social.bund.co,up,mastodon,1,0,1761,1651184559
live.retrostrange.com,up,,1,59,0,1650529553
social.restless.systems,up,mastodon,65,6977,9902,1667783307
seldo.dev,up,mastodon,10,255,3696,1669062220
togethr.party,up,pleroma,1,8,1787,1651685715
thelake.town,up,mastodon,7,3179,619,1672270035
ohai.social,up,mastodon,37795,584811,19664,1667930033
shiro.dog,up,mastodon,5,178,9714,1612578269
masto.fediverse.be,up,mastodon,1,84,4033,1670365100
machikadon.online,up,mastodon,162,139463,10635,1612578270
espr.moe,up,akkoma,1,0,2292,1650457191
masto.sneeu.com,up,mastodon,1,58,2328,1673357560
