hostname,state,software,user_count,note_count,peer_count,discovered_at
peertube.020.pl,up,peertube,3,169,,1612578346
social.carolineerclark.com,up,mastodon,1,0,31,1668935982
birdsite.gred.al,up,birdsitelive,32,0,,1651185801
fedi.mc8051.de,up,mastodon,1,13,133364,1671683134
tube.abolivier.bzh,up,peertube,2,1597,,1613117796
blog.rac.me.uk,up,wordpress,1,1105,,1667997872
social.bitplumber.de,up,gotosocial,1,31,330,1668222961
starlight.camp,up,mastodon,2,39,3965,1675101060
social.oark.org,up,mastodon,2,173,3558,1646103284
blog.musty.io,up,writefreely,1,4,,1612578346
cville.online,up,mastodon,168,11860,13655,1668391738
koeb.be,up,mastodon,1,1,1018,1668161124
headpats.cafe,up,mastodon,1,645,1886,1669343101
mastodon.maxmazz.com,up,mastodon,3,23,8956,1671563618
mastodon.lordofthedummies.com,up,mastodon,1,758,3642,1671214583
fr.nixre.net,up,friendica,0,0,0,1672346599
pixelfed.evandodson.com,up,pixelfed,1,1,1,1679199303
roseability.com,up,wordpress,2,1,,1673429699
the-pit.uk,up,pleroma,2,1249,7385,1612578266
beta.kemomi.me,up,misskey,8,1187,587,1673505230
pleroma.astro.clinic,up,pleroma,6,512,395,1631021420
toobnix.org,up,peertube,197,1423,,1612578270
pleroma.bushi.moe,up,pleroma,2,28,3085,1668298968
tubage.social,up,mastodon,2,10,2462,1669473457
swiftdev.space,up,mastodon,17,2633,10560,1675441166
qaq.social,up,mastodon,1,1,2473,1674571565
toot.turbo.chat,up,mastodon,1165,29217,3059,1612578269
core.s-config.com,up,pleroma,5,190,2996,1671464284
ferretwilliams.com,up,wordpress,1,66,,1669228387
freelearner.social,up,mastodon,4,111,2613,1671435874
mastodon.zougloub.eu,up,mastodon,1,114,7166,1667842407
social.box.sh,up,mastodon,4,48,5945,1668835188
vid1.diekershoff.de,up,peertube,3,0,,1677958334
pixelfed.tuffert.de,up,pixelfed,1,3,6,1672140743
masto.kreks.nl,up,mastodon,6,1026,7711,1667415134
writ.ee,up,writefreely,36,79,0,1655203887
metropolan.com,up,mastodon,4,15,2774,1671622437
cats.city,up,calckey,7,393,3307,1681228286
trackmania.social,up,mastodon,133,871,11872,1668287254
write.szkod.ovh,up,writefreely,3,3,,1667771287
mastodon.akhepcat.com,up,mastodon,66,4915,114364,1667871844
p.6921.space,up,pleroma,1,1,1338,1650289737
indulgent.art,up,calckey,10,3803,5821,1666869584
pkm.social,up,mastodon,1041,17728,16704,1668090379
despora.de,up,diaspora,978,150475,,1612585289
