hostname,state,software,user_count,note_count,peer_count,discovered_at
mastodon.goroundtrip.co,up,mastodon,2,2,115,1674445486
ciberneticagerber.it,up,wordpress,3,450,,1678656034
hamdorf.org,up,wordpress,1,9,,1670970566
mastodon.wentam.net,up,mastodon,2,3,5470,1668471314
video.barbed.fr,up,peertube,2,18994,,1612578345
social.ostolc.org,up,gotosocial,1,5,109,1669054784
artraige.masto.host,up,mastodon,8,704,6525,1612578345
exitus.social,up,mastodon,6,11,1954,1669113859
cloudkeeper.dev,up,mastodon,4,33,1520,1674495802
thismastodonwillexplo.de,up,mastodon,74,450,3939,1672977395
s.hirtz.pm,up,mastodon,2,24,3044,1651187376
peertube.soykaf.org,up,peertube,2,1,,1629623998
muzzlespace.com,up,mastodon,6,648,3307,1669009428
mastodon.neptunedev.us,up,mastodon,3,6,534,1616299684
friend.potkukelkka.bond,up,friendica,0,0,0,1650856735
oarsoaldea.euskaragendak.eus,up,gancio,4,40,,1657578018
shashindo.de,up,wordpress,3,203,,1675714075
markrvickers.com,up,wordpress,1,145,,1675632103
supergood.social,up,mastodon,1,238,3370,1675289122
dubitaristes.fr,up,wordpress,2,4,,1651263971
minimalistedtech.com,up,writefreely,1,42,,1618270280
chosonclip.net,up,peertube,13,650,,1664827589
punk.pizza,up,mastodon,1,22,3453,1673713997
ikbenpiraat.nl,up,akkoma,49,1526,11160,1612578265
live.auzziejay.com,up,,1,3,0,1672517340
spore.social,up,mastodon,1667,76830,17169,1669240341
social.kechpaja.com,up,mastodon,1,369,4972,1673191422
ps-sw145sd.hostdon.ne.jp,up,mastodon,5,1948,1386,1677451358
mastodon.bloonface.com,up,mastodon,21,16956,11957,1666559161
paigecompositor.marktwainstudies.org,up,mastodon,10,238,5043,1667595493
mastodon.giema.net,up,mastodon,1,1,34,1671586180
www.bornholz.com,up,wordpress,2,740,,1670408669
kampa.si,up,mastodon,4,199,1505,1671421306
takahe.humberto.io,up,takahe,1,13,1942,1672619866
social.incenp.org,up,friendica,1,306,4322,1612578269
lewd.cx,up,calckey,2,813,1230,1671476147
ninetailed.space,up,mastodon,5,566,3205,1641431321
social.madeoutofmeat.com,up,pleroma,1,36,725,1612578345
video.rainevixen.com,up,peertube,2,0,,1653396617
mastodon.wappler.systems,up,mastodon,2,107,2245,1659846792
peertube.thefediverse.net,up,peertube,3,2,,1674055175
mastodon.konc.wtf,up,mastodon,1,138,8782,1612578270
thevapor.space,up,mastodon,1,8,162,1675043018
datflow.tech,up,mastodon,2,272,3197,1666972461
retirenow.top,up,mastodon,377,42343,8945,1644674860
camsturba.com,up,wordpress,16,4122,,1676099328
lousydomain.xyz,up,mastodon,2,211,7862,1667949897
relay.tirefireind.us,up,activityrelay,1,0,,1668542960
crosshatch.fun,up,mastodon,5,10,2132,1668073383
orbsafe.masto.host,up,mastodon,4,4149,12754,1612578270
bouteilledepis.se,up,mastodon,51,3322,2053,1668297536
devrally.social,up,mastodon,1,0,30,1673436652
monocles.social,up,mastodon,54,222,7838,1618088519
bliothek.social,up,mastodon,2,244,7611,1669452772
shiru.social,up,mastodon,1,287,2847,1668857082
social.tarsis.me,up,pleroma,2,2,210,1672326254
queer.dev,up,mastodon,9,1239,8968,1668019618
don.masto.host,up,mastodon,3,128,5096,1673815377
mastodon.r3pek.org,up,mastodon,2,1463,11952,1612578270
john-norris.net,up,wordpress,1,138,,1668724259
ambient.fm,up,wordpress,17,170,,1668090672
pawoo.net,up,mastodon,838498,69314898,31027,1612578266
www.bongaplus.com,up,wordpress,7,19002,,1676099328
social.c1710.de,up,pleroma,3,1010,4614,1651283178
mastodon.cyberhub.sbs,up,mastodon,1,3,550,1675690774
pub.ssig33.com,up,microblogpub,1,167,,1671170349
fedi.triodug.com,up,akkoma,2,47,3490,1676859994
pedo.school,up,mastodon,106,6829,2444,1627399317
ciecuo.club,up,mastodon,20,2336,2723,1669134029
pfeifling.de,up,mastodon,1,205,6685,1668089685
social.dib.de,up,mastodon,6,18,906,1679064907
berzerk.pl,up,wordpress,1,170,,1668187208
5dollah.click,up,pleroma,4,4369,6760,1642740043
social.zerojay.com,up,akkoma,1,1035,11728,1612578442
gigaohm.bio,up,pleroma,116,926,2738,1668472099
r2.do,up,mastodon,30,8815,10097,1641707801
letallmortalfleshfindtheirvoice.social,up,mastodon,10,183,5286,1612578268
www.joachimweber.name,up,wordpress,1,14,,1676298428
chromium.social,up,mastodon,2,127,2422,1673889911
videos.koumoul.com,up,peertube,3,68,,1612578346
blog.sonny.re,up,writefreely,1,2,,1676167258
moto.exchange,up,mastodon,2,2,93,1651060929
martin.farrent.de,up,mastodon,1,0,131,1673140845
kiri.to,up,mastodon,1,285,1075,1674341959
room1969.net,up,mastodon,1,55,167,1676176238
larry.town,up,mastodon,1,6,5544,1676223684
rambleon.social,up,mastodon,1,90,4947,1671300036
mastodon.rhadamanthe.ch,up,mastodon,1,86,237,1670204622
photo.draconis.me,up,pixelfed,3,37,112,1654673769
sociale.network,up,mastodon,4098,203830,21348,1612578266
fc.r8z.us,up,,0,0,0,1669498940
