hostname,state,software,user_count,note_count,peer_count,discovered_at
social.data.coop,up,mastodon,26,4483,8301,1651959589
bittube.social,up,mastodon,278,7484,5709,1612578266
m.adju.st,up,mastodon,17,361,3693,1667733686
fedi.neuwirth.priv.at,up,mastodon,2,257,3313,1667655283
blooming-land.icu,up,mastodon,82,732,439,1669256087
zerowastefvg.it,up,wordpress,7,0,,1640151666
rivendell.middangeard.ch,up,mastodon,1,0,389,1668164684
dogno.se,up,mastodon,17,438,5498,1667986008
bidule.menf.in,up,pleroma,24,18656,9661,1612578268
p.bozolord.ml,up,pleroma,1,56,2350,1648313311
tube.bartrip.me.uk,up,peertube,2,79,,1669499707
best-friends.chat,up,mastodon,2438,11131540,12363,1612578266
gts.fsociety.social,up,gotosocial,1,338,322,1665048177
socialwriters.net,up,mastodon,3,6,426,1668914538
wasatchfront.social,up,mastodon,13,134,3367,1667777524
gotosocial.constructed.space,up,gotosocial,1,3,72,1667718156
mastodon.sprawl.club,up,mastodon,8,170,2585,1667628622
videos.trom.lt,up,peertube,2,34410,,1651272879
antiquated.systems,up,mastodon,3,3,3601,1651548046
m.coolhost.fr,up,mastodon,2,22,584,1668856448
snarky.club,up,mastodon,1,13,1846,1667336204
social.owotel.com,up,akkoma,8,34,2563,1669500195
lipn.info,up,mastodon,54,1085,3591,1651935953
curiouscabbit.social,up,pleroma,1,124,734,1629172607
social.dnlr.org,up,mastodon,2,38,2663,1643223259
pixelfed.fi,up,pixelfed,923,1152,520,1612578267
gallion.sh,up,mastodon,3,71,1097,1667919039
twincities.photo,up,pixelfed,5,23,240,1667961975
mastodon.mexicanbold.com,up,mastodon,3,15,489,1667961675
social.zlatko.dev,up,gotosocial,1,318,231,1652459820
stream.vplays.live,up,,1,3,0,1668018440
video.infinity.garden,up,peertube,2,0,,1669499707
social.niyawe.de,up,mastodon,7,75,4533,1612578268
dembowski.social,up,mastodon,1,0,32,1668935870
jibun.club,up,mastodon,4,13,1716,1638083250
historians.social,up,mastodon,61,96,1559,1668916132
mastodon.technology,up,mastodon,23545,1289915,23783,1612578269
growers.social,up,mastodon,6,709,5609,1667812359
nere.social,up,mastodon,1,6,0,1667890016
social.sdf.org,up,mastodon,82,479,2355,1669334407
sportsfeed.me,up,mastodon,4,46,528,1669417880
social.blogsofwar.com,up,mastodon,1,886,7376,1667456727
turkum.art,up,Turkum,33,16,0,1624651434
live.absturztau.be,up,,1,0,0,1668057481
homebrewer.social,up,mastodon,1,7,8,1668935870
nein.ftrv.se,up,gotosocial,1,57,119,1668024699
compumun.do,up,mastodon,11,51,1482,1668819829
pewtix.com,up,mastodon,7041,14450,7653,1650926795
liberal.win,up,mastodon,3,11,157,1667986275
mstdn.mini4wd-engineer.com,up,mastodon,126,130551,7088,1612578268
akko.chir.rs,up,akkoma,3,2269,7949,1662821516
geekstodon.com,up,mastodon,8,122,1678,1668167529
moot.pub,up,mastodon,3,4,1008,1668935870
mastodon.xech.io,up,mastodon,1,51,3646,1668130028
nil.social,up,mastodon,3,29,3677,1667946703
scookeoni.com,up,pixelfed,1,19,64,1641248600
gts.fiveeighteen.net,up,gotosocial,1,1,130,1668191773
mastodon.pratl.net,up,mastodon,2,45,883,1668450715
netzsphaere.xyz,up,akkoma,19,98670,13577,1612578271
norbertmarteau.fr,up,mastodon,13,1441,3,1612578346
social.olchis.net,up,mastodon,2,81,2599,1649621321
social.sakamoto.gq,up,pleroma,927,56417,12118,1612578268
twitterexiles.social,up,mastodon,2,2,903,1668769134
internationalanarchist.masto.host,up,mastodon,57,2688,2042,1618019094
social.arles.io,up,mastodon,3,1160,1077,1643672731
fedinet.org,up,calckey,5,1,0,1669499707
elysian.city,up,mastodon,1,67,5457,1612578269
mastodon.lertsenem.com,up,mastodon,2,10519,12295,1612578270
socialize.cyou,up,mastodon,17,274,4004,1612578269
catgirl.download,up,gotosocial,1,946,288,1668059038
social.pta2002.com,up,gotosocial,2,1,34,1668480851
ccrvb.com,up,mastodon,3,227,1769,1668769463
fediverse.rmdir.co.uk,up,mastodon,2,49,2080,1668440097
social.transpeak.lgbt,up,mastodon,3,20,973,1653700651
social.weisensee.me,up,pleroma,1,3,1597,1642613502
laterracita.online,up,mastodon,54,3501,3957,1667759390
holycarp.org,up,mastodon,3,12,893,1668823843
mastodon.gruezi.net,up,mastodon,4,549,5637,1650942898
emu.social,up,mastodon,5,297,2713,1668769489
rcsocial.net,up,mastodon,465,20911,11558,1612578270
jetnet.social,up,mastodon,1,43,1789,1668200298
social.abraum.de,up,friendica,41,130,5067,1621470370
social.ritter.noho.st,up,ecko,4,0,2131,1667174773
social.shadowfacts.net,up,pleroma,1,13855,10858,1612578266
conversafiada.net,up,mastodon,105,4516,4200,1655727045
mastodon.overholts.dev,up,mastodon,1,8,1857,1668164970
iridescent.xyz,up,pixelfed,0,0,0,1612579015
neuroscience-mastodon.com,up,mastodon,15,29,798,1667821346
gts.hansenerd.de,up,gotosocial,1,5,20,1661418907
social.mw,up,mastodon,1,10,889,1669488963
mastodon.bartchampagne.be,up,mastodon,1,0,0,1667351283
toot.scott.ee,up,gotosocial,1,57,186,1651686372
fedi.dysphoric.space,up,gotosocial,1,404,236,1661603496
m.pid1.sh,up,mastodon,9,85,1139,1668286941
bun.social,up,mastodon,3,6,1259,1668769463
masto.sarahlizzy.org,up,mastodon,4,426,4093,1668166358
mcrn.one,up,mastodon,1,8,3120,1667194872
social.aldiserver.de,up,mastodon,14,145,142,1635448349
www.superstork.org,up,mastodon,17,97,2259,1668569946
m.trisweb.com,up,mastodon,2,519,4916,1667577348
airpollution.science,up,mastodon,54,595,3921,1668060702
xarxamontgri.masto.host,up,mastodon,8,23047,9352,1612578266
social.thegeneral.chat,up,mastodon,4,172,1671,1667631051
tambayan.us,up,mastodon,29,242,2429,1668573781
mastodon.sdm-it.com,up,mastodon,2,4,315,1667742596
social.qunn.eu,up,pleroma,6,510,2681,1644162354
eldritch.cafe,up,mastodon,12654,1874849,22494,1612578267
mastodon.simply-life.net,up,mastodon,2,78,1668,1667626230
tilde.zone,up,mastodon,1452,131945,17821,1612578269
lbry.world,up,mastodon,106,3210,6979,1612578266
social.scharom.de,up,mastodon,1,18,108,1668435200
hello.io0288.cn,up,misskey,4,16,2,1640115008
mastodon.khorneflak.es,up,mastodon,1,2,71,1668802304
social.skrasek.us,up,mastodon,1,128,328,1668359726
appellate.social,up,mastodon,79,581,4168,1667629108
fed.tomd.org,up,mastodon,1,5,533,1668089685
wizzards.club,up,mastodon,3,308,5291,1612578266
