hostname,state,software,user_count,note_count,peer_count,discovered_at
social.thierrytalbert.fr,up,friendica,1,6,18067,1645547831
wahni.at,up,mastodon,2,69,4853,1669397484
neubau.social,up,mastodon,1,2,2689,1674403246
washingtonparentsnetwork.org,up,,0,0,0,1668934031
tams.tech,up,mastodon,6,1164,9370,1612578348
schaumo.de,up,mastodon,2,2,1973,1671474227
optiplex.wallaby-bass.ts.net,up,birdsitelive,19,0,,1668848454
clrk.space,up,mastodon,2,560,26891,1668977014
miku-enthusiast.club,up,misskey,3,171,6898,1652494645
authn.cc,up,mastodon,1,19,4473,1669009511
flooded.club,up,mastodon,2,363,8100,1673020700
gn-tronics.dev,up,mastodon,2,230,9364,1635606577
slut.town,up,mastodon,6,65,645,1668187208
mastodon.kaiserflur.de,up,mastodon,2,323,3489,1612578268
mastodon.ealmuina.xyz,up,mastodon,7,1684,6012,1675870833
happytoo.cyou,up,pleroma,3,710,2581,1639648386
gochisou.dev,up,mastodon,33,2913,4474,1612578266
rouven-volkmann.de,up,pixelfed,1,2,1,1668382751
tube.nestor.coop,up,peertube,3,34,,1654936597
v-insanity.com,up,mastodon,4,1152,1921,1612578266
fedi.buckket.org,up,gotosocial,1,6,36,1679963595
social.simonjon.es,up,mastodon,1,1,306,1671308535
social.kleinrensing.com,up,mastodon,2,23,4367,1658674657
drumstodon.net,up,mastodon,631,2810,10753,1669500875
social.stamper.net,up,mastodon,2,14,3842,1667833199
social.bitsammelwanne.de,up,mastodon,2,132,1690,1668283624
social.brianmorrison.com,up,mastodon,1,101,3026,1671828853
social.mckendrick.io,up,mastodon,1,50,3034,1667655277
pleroma.remerge.net,up,pleroma,9,67,163,1635326911
kleinebackstube.org,up,mastodon,1,125,1888,1679997127
ohbear.wtf,up,mastodon,3,321,2299,1676087468
nerdtreff.it,up,mastodon,2,163,5382,1622903022
social.manulanglois.fr,up,mastodon,3,1,194,1612578345
masto.es,up,mastodon,19573,157917,13763,1668226037
cochran.social,up,mastodon,2,2,1936,1668785052
mstdn.beer,up,mastodon,801,5519428,143677,1612578266
hostboi.social,up,mastodon,10,124,1595,1680171605
aelf.ee,up,gotosocial,2,184,464,1668907387
mast.sftblw.moe,up,mastodon,4,4339,1129,1665861426
moe.reisen,up,gotosocial,3,125,244,1668527600
mastpub.com,up,mastodon,9,141,135325,1672479637
mastodon.rpdev.net,up,mastodon,3,134,3918,1667917340
social.targaryen.house,up,mastodon,3787,105020,23383,1612578269
social.cativa.net,up,mastodon,1,237,3630,1667040143
video.retroedge.tech,up,peertube,7,996,,1649492502
myopic.one,up,mastodon,1,271,8399,1666914302
wulf.social,up,mastodon,2,304,2629,1668597235
juni.tube,up,,1,10,0,1670981438
startrekshitposti.ng,up,mastodon,99,2198,10635,1668141686
lizards.live,up,mastodon,3,138300,15274,1612578266
cloudycrux.es,up,mastodon,5,60,3640,1670866304
social.cyano.at,up,friendica,0,0,0,1612578269
social.azureheads.gr,up,mastodon,61,55,3467,1670503718
watch.kawen.site,up,,1,72,0,1648930528
veronaxxx.masto.host,up,mastodon,44,9822,5413,1612578270
studiointegracji.org,up,wordpress,1,3,,1612578346
cosmedn.net,up,mastodon,74,1461,5359,1668946080
mastodon.ladon-dragon.net,up,mastodon,1,20,3391,1667815610
llun.dev,up,mastodon,1,150,1,1668981454
starcitizenmmo.fr,up,wordpress,3,4,,1671913029
bigleaf.city,up,mastodon,7,19919,7717,1668293583
