hostname,state,software,user_count,note_count,peer_count,discovered_at
masto.lh01.onl,up,mastodon,1,19,257,1676577522
mastodon.isafurry.baby,up,mastodon,2,6,46,1668363715
social.phillipjordan.com,up,calckey,3,1689,5597,1670521230
friends.wimmer-edv.de,up,friendica,3,23,17056,1648157968
mayson.us,up,pleroma,2,64,2437,1653488903
mastodon.gurubert.de,up,mastodon,1,5503,9494,1612578269
social.lacot.org,up,mastodon,1,643,1450,1669037542
rebel.ar,up,mastodon,107,3258,5927,1668632102
fedi.openmtx.com,up,pleroma,2,30,1815,1669685570
blop.social,up,mastodon,23,5019,11364,1667918998
pub.deferpanic.dev,up,mastodon,10,9,1364,1673924418
some.evvk.fi,up,mastodon,3,1073,5215,1670586807
friend.geoffray-levasseur.org,up,friendica,0,0,0,1612578268
r3dp1ll.sh,up,mastodon,1,2,736,1672460733
f.voidgaming.co,up,pleroma,4,9,2102,1664605706
social.paladyn.org,up,pleroma,3,58,1379,1624041344
masto.4lgorhythm.io,up,mastodon,1,54,3890,1671497081
smugglersbbs.com,up,mastodon,8,6191,8731,1669495133
test.breadqueues.com,up,mastodon,3,171,7236,1659884105
mastodon.laurakalbag.com,up,mastodon,2,1113,12588,1612578267
cybercuties.net,up,mastodon,2,68,932,1668981454
social.jonaskoeritz.de,up,mastodon,2,81,2571,1650971231
devs.live,up,pleroma,121,1015,8755,1612578269
mastodon.raviteja.computer,up,mastodon,1,15,2289,1671285705
occult.institute,up,mastodon,5,13724,12047,1612578270
plrm.podcastalot.com,up,pleroma,3,846,5517,1668768278
crowleyclub.com,up,mastodon,1,579,5910,1652960390
nozomi.best,up,mastodon,2,98,2251,1675261366
climatejustice.global,up,mastodon,169,37000,19952,1612578268
pleroma.nthomas20.net,up,pleroma,31,141940,11610,1621204722
tv.duc.gay,up,,1,15,0,1668299223
mastodon.vhome.info,up,mastodon,2,179,9814,1651231225
social.soundforsound.co.uk,up,gotosocial,2,5,37,1675065297
wall.demouliere.eu,up,pleroma,1,577,8084,1612578270
borgsocial.org,up,mastodon,3,36,3155,1667843995
tux.social,up,mastodon,29,648,7583,1668268618
social.gaming-gorilla.de,up,mastodon,1,24,2556,1668045895
pleroma.wolfie.pw,up,akkoma,4,6901,11392,1612578269
terrible.gay,up,mastodon,5,3,663,1667564061
auralis.space,up,mastodon,3,112,1,1669224188
social.kevread.fr,up,pleroma,1,3,836,1672752894
nsfw.finance,up,pleroma,14,517,6670,1612578392
pix.tyrel.dev,up,pixelfed,1,19,24,1667722454
southcape.social,up,mastodon,1,47,3438,1671410129
mastodongroup.social,up,mastodon,2,14,155,1676203588
pixelfed.mrak.at,up,pixelfed,2,466,459,1671521995
mstdn.soysoftware.net,up,,2,7414,3310,1612578266
social.negativezero.link,up,gotosocial,1,196,133,1612578348
pixel.elbmatsch.de,up,pixelfed,1,48,28,1651020860
fedi.dequis.org,up,gotosocial,1,10,89,1668980538
uforeport.de,up,mastodon,1,15,17,1670417913
social.jvns.ca,up,mastodon,2,350,10672,1673362378
social.atho.me,up,mastodon,2,2,1091,1665796333
mastodon.jcaicedo.com,up,mastodon,1,3,2486,1668816436
pix.salocin.eu,up,pixelfed,1,0,0,1651553994
avantwhatever.org,up,hometown,26,2152,6586,1612578270
taowa.gay,up,mastodon,2,1,1245,1670138018
oubliette.city,up,mastodon,1,51,3,1672646122
gts.superseriousbusiness.org,up,gotosocial,5,1791,1883,1626897737
fedi.tesaguri.club,up,pleroma,69,17658,9176,1612578269
mastodon.mou-da.me,up,mastodon,4,8,354,1668648142
social.ezra.ch,up,mastodon,1,1,1460,1669249446
jitakurack.chotto.moe,up,mastodon,53,1730,6063,1612578270
rdm.me,up,pleroma,1,21,326,1676564222
fedi.xaloc.space,up,pleroma,1,1343,5267,1612578268
masto.flyingburri.to,up,mastodon,1,18,4748,1667725992
social.crowsnestlanding.com,up,mastodon,2,0,1,1671314758
mastodon.stoile.name,up,mastodon,1,2,4770,1651804566
madmullins.live,up,,1,8,0,1657338144
xirenus0846.f5.si,up,mastodon,1,15,1220,1675528013
neurodifferent.me,up,mastodon,904,100507,14672,1667821346
mastodon.whitehead-smith.com,up,mastodon,1,9,1983,1668013244
m6n.eu,up,mastodon,2,0,1,1670267516
social.p6drad-teel.net,up,gotosocial,1,41,310,1668007254
8030a0.social,up,gotosocial,3,241,124,1671833834
mastodon.kiklhorn.cz,up,mastodon,2,175,1772,1668161507
island.social,up,mastodon,2,9,623,1653092537
mastodon.dangilbert.eu,up,mastodon,1,0,1950,1668906043
pickles.kiber-ogur4ik.space,up,calckey,7,70,1460,1675965653
cocaine.moe,up,akkoma,5,5354,9158,1612578268
hasestall.com,up,friendica,0,0,0,1612578348
mstdn.mx,up,mastodon,1262,133654,23666,1612578268
borborema.zone,up,mastodon,2,5,641,1671304263
pl.apathy.tv,up,pleroma,2,9,1694,1643804598
mstdn.unasuke.com,up,mastodon,1,3417,5600,1612578270
social.networkaholic.net,up,mastodon,5,7,1396,1668111466
toots.tangoit.net,up,mastodon,3,1,48,1673366732
ostatus.lardbucket.org,up,mastodon,2,13631,5684,1612578268
mst.muiiio.com,up,mastodon,2,950,9649,1668553703
epsom.social,up,mastodon,3,406,96663,1668847060
bundyo.com,up,mastodon,2,1251,5159,1668361015
sociale.network,up,mastodon,4098,190487,20393,1612578266
fed.munster.dev,up,gotosocial,1,35,183,1669164413
mastodon.number251.duckdns.org,up,mastodon,1,30,1546,1670197132
campdon.jp,up,mastodon,3,20,135,1673330671
mastodon.juderjahn.de,up,mastodon,2,0,28,1672320738
mastodon.demorz.de,up,mastodon,11,49,5226,1675122994
normie.cafe,up,pleroma,1,263,4279,1657130569
mastodon.sammydee.net,up,mastodon,2,30,1607,1669800899
dedonnie.social,up,mastodon,3,4,2190,1671748453
soc.hnzz.nl,up,pleroma,1,1,551,1668450715
cryptodon.lol,up,mastodon,2762,17175,13248,1667783067
social.hessen.de,up,mastodon,14,20,224,1676645170
