hostname,state,software,user_count,note_count,peer_count,discovered_at
myhobby.zone,up,mastodon,19,249,8098,1669383180
write.schuerz.at,up,writefreely,6,20,,1626271111
noise.j-w.au,up,mastodon,1,457,4766,1667840848
pleroma.kollar.cloud,up,pleroma,1,10,925,1652430278
castoranxieux.ca,up,akkoma,2,92,4980,1667349641
ostatus.isidai.com,up,mastodon,1,2210,5051,1612578387
fedi.aeracode.org,up,mastodon,3,375,7214,1666898876
weirder.earth,up,hometown,1137,859437,27015,1612578269
were.party,up,mastodon,27,515,5355,1668505256
bostonmusic.online,up,mastodon,11,1333,10183,1612578269
mastodon.ph,up,mastodon,56,387,4080,1670169903
kiyi.ca,up,mastodon,10,766,78345,1668691287
vnecke.social,up,mastodon,6,193,3281,1668085426
pleroma.initlab.org,up,pleroma,4,1,3,1668548871
mastodon.federarks.xyz,up,mastodon,17,556,1196,1612578270
rotmok.nl,up,mastodon,1,45,5717,1669260910
tube.doctors4covidethics.org,up,peertube,2,87,,1637718739
tooters.org,up,mastodon,3,90,3319,1675478149
vibrant.li,up,mastodon,5,46,4177,1635357800
friendica.esiliati.org,up,,0,0,0,1668363715
brontosin.space,up,mastodon,14,1877,4800,1670952916
social.ovh-1.server.zac.dev,up,mastodon,1,4,1072,1668925716
tokhmi.xyz,up,mastodon,22,4843,6331,1640551230
officiating.rocks,up,mastodon,3,69,4315,1671550086
lasersword.club,up,mastodon,10,2897,15731,1612578268
social.cesiandalex.com,up,gotosocial,1,31,133,1665298253
dea42.social,up,mastodon,1,84,57,1669819277
social.tumelum.de,up,mastodon,2,293,7386,1627331569
mastodon.theultraworld.org,up,mastodon,4,139,6340,1668270800
mastodon.canonicity.org,up,mastodon,3,362,6407,1655622734
noxon.cc,up,mastodon,2,157,2654,1675122994
espaco.noblogs.org,up,wordpress,1,9,,1670801951
social.pancakesontuesday.com,up,mastodon,2,132,2426,1671489838
akkoma.bsd.cafe,up,akkoma,2,0,2632,1672213867
friede.cc,up,mastodon,1,41,1353,1651011629
rsch.club,up,mastodon,2,4,212,1670777652
schrock.social,up,mastodon,1,13,208,1675146609
social.mef.gg,up,mastodon,6,38,3902,1668164970
imposible.blog,up,wordpress,1,0,,1674364758
sphere.fx4.net,up,mastodon,31,3145,6385,1669540190
mastodon.underworld.fr,up,mastodon,106,3271,8765,1612578270
mastodon.lambertz.xyz,up,mastodon,1,0,921,1612578345
vheart.online,up,mastodon,55,2142,2727,1667481359
social.kiesow.net,up,mastodon,3,2145,8516,1667401306
selenian.space,up,mastodon,4,31880,4731,1612578269
nodutiesowed.com,up,mastodon,19,93,5396,1612578268
tum.social,up,mastodon,53,2366,6453,1654398567
owncast.small-web.org,up,,1,21,0,1655011187
magincia.cafe,up,mastodon,29,3570,9107,1659750647
mastodon.vervology.social,up,mastodon,1,0,132,1668450715
latenightfiction.com,up,writefreely,1,5,,1612578346
mastodon.opencloud.lu,up,mastodon,252,15524,18737,1612578266
social.fifteen40.com,up,mastodon,7,100,2951,1616040559
