hostname,state,software,user_count,note_count,peer_count,discovered_at
rheinland.social,up,mastodon,50,197,3834,1642622368
kneel.before.dog,up,akkoma,3,253,6428,1667772640
awful.buzz,up,akkoma,2,20,7823,1672768219
dair-community.social,up,mastodon,393,20033,17412,1667500029
orbiscognito.com,up,mastodon,4,168,4439,1667812074
addy.gg,up,mastodon,58,717,3539,1669965313
truthsocial.com,up,,,,,1664485367
zerocial.com,up,mastodon,7,12,2,1677187242
calamity.world,up,mastodon,9,125,1876,1676460778
kicked.ro,up,mastodon,3,101,4426,1668090672
pl.salushnes.solutions,up,akkoma,6,1296,8281,1669719905
mastodon.notsorandom.com,up,mastodon,8,306,3731,1667787027
toot.supremesyntax.com,up,mastodon,3,38,3717,1612578269
www.afcolegiado.app,up,mastodon,3,837,322,1674668021
yunyun.moe,up,pleroma,1,0,2190,1660067805
fedi.aria.dog,up,akkoma,1,729,7016,1668797890
social.expendabl.email,up,mastodon,1,0,4,1667134444
videos.buceoluegoexisto.com,up,peertube,4,30635,,1612578268
digitaal66.social,up,mastodon,22,342,6144,1669832205
isntvery.social,up,mastodon,7,79,2184,1669158296
pix.weanimatethings.com,up,pixelfed,1,67,63,1667675868
bucher.naturesmeatcandy.org,up,mastodon,2,25,2042,1669401252
mastodont.cat,up,mastodon,7138,822868,14207,1612578269
mastodon.helaosteraker.se,up,mastodon,2,12,2603,1671809089
anubis.social,up,mastodon,6,2144,4245,1668370146
chain.closetoya.com,up,mastodon,2,0,0,1676991741
mastodon.f2a.io,up,mastodon,4,555,3331,1669003052
m-n.live,up,mastodon,1,86,5711,1669765386
rocketsnail.masto.host,up,mastodon,2,1527,3135,1650993977
mastodon.bentasker.co.uk,up,mastodon,4,982,11387,1668349148
rezchannel5.mawsnpaws.live,up,,1,2,0,1673322491
prague.fyi,up,mastodon,18,82,3004,1668111903
social.graves.cl,up,misskey,2,725,3737,1671258231
toot.kobold.cafe,up,gotosocial,1,0,0,1668487543
actuallyacat.com,up,mastodon,1,21,6958,1669535006
mastodon.train.cz,up,mastodon,2,5,210,1672799875
social.isolated.actor,up,mastodon,2,29,1853,1676994852
sts.ditatompel.com,up,mastodon,7,21,553,1612578266
sxnlabs.social,up,mastodon,1,35,1416,1676236992
nfld.social,up,mastodon,20,138,3418,1669361317
mastodon.devontechnologies.com,up,mastodon,4,159,153164,1673309752
mastodon.jehuty11.com,up,mastodon,1,1,3293,1667904527
est.social,up,mastodon,1065,14040,8326,1668904962
fika.grin.hu,up,friendica,6,57,23006,1612578266
umet.us,up,mastodon,12,827,3182,1614228751
mast.lttl.one,up,mastodon,1,0,37,1677469673
uhlig.social,up,gotosocial,1,5,1,1670887076
social.weebvr.com,up,mastodon,3,21,3421,1668837687
www.kubiwahn.de,up,wordpress,4,834,,1669969505
fault.stsecurity.moe,up,mastodon,121,544,1444,1612578345
social.sedders123.me,up,mastodon,1,0,3468,1671815757
stadtbu.de,up,mastodon,2,29,3202,1668904962
social.mykolayiv.dcomm.net.ua,up,mastodon,27,3175,8688,1660100183
nightshift.social,up,pleroma,29,9514,9606,1662090876
pleroma.comix.gr,up,pleroma,4,3,3242,1612578347
toot.rhetro.de,up,mastodon,1,109,5712,1669203250
marrow.haus,up,mastodon,5,1779,11299,1669019848
mast.stalker.ee,up,mastodon,3,0,1533,1673721699
otp.akkoma.dev,up,akkoma,13,72,5103,1655466565
fedi.sekai-writer.my.id,up,gotosocial,1,7,41,1671426514
mstdn.yukioke.com,up,mastodon,2,56,2690,1676150641
elonsucks.org,up,mastodon,45,3909,16446,1669135741
puls.im,up,mastodon,1,51,2781,1672263395
m.astest.org,up,mastodon,1,0,1731,1670169903
ger.social,up,mastodon,13,14,2184,1669691554
neuromatch.social,up,mastodon,954,18298,10749,1669726348
exile.social,up,mastodon,8,1665,8958,1642810635
mastodon.se,up,mastodon,2669,85663,23256,1612578266
ceilidh.online,up,mastodon,4,1217,6212,1667877979
petroskowo.pl,up,friendica,0,0,0,1665082872
tyt.maanebedotten.no,up,akkoma,2,262,8901,1667972019
ghost-relay.ovh.padserver.xyz,up,,11,4,4,1668098556
mstdn-skyblue.net,up,mastodon,22,523,7,1673330671
social.guckt.info,up,gotosocial,2,3192,324,1667292822
farsi.cloud,up,pleroma,6,365,4836,1667919979
social.aguilera.soy,up,pleroma,1,766,3168,1668002592
social.cartaxo.eu,up,mastodon,1,0,2661,1667957358
mastodon.datadyne.at,up,mastodon,5,33,565,1671156898
social.tenak.net,up,akkoma,2,161,6497,1667467355
catgirl.place,up,akkoma,5,97,6560,1669915438
peertube.floss-marketing-school.com,up,peertube,2,417,,1612578346
art.glitch.monster,up,pixelfed,1,51,4,1668464632
live.absturztau.be,up,,1,0,0,1668057481
social.krylc.cloud,up,mastodon,1,6,4916,1612578267
social.saxonroad.uk,up,mastodon,1,0,83,1668548734
nano.masto.host,up,mastodon,1,0,3,1676471879
social.monmusu.me,up,pleroma,6,1182,1536,1612578269
future.cafe,up,mastodon,1,24,1001,1673067890
engasjert.mdg.no,up,mastodon,20,291,2942,1674576053
yukieyun.net,up,wordpress,1,74,,1612578454
mitra.syui.cf,up,mitra,1,4,2,1673417768
test-gotosocial.geekgonecrazy.com,up,gotosocial,1,3,2,1645190807
hi.hearts.community,up,mastodon,2,4,703,1674392658
social.caa-ins.org,up,mastodon,613,5240,7195,1612578269
mastodon.freihd.de,up,mastodon,2,3,84,1670360463
social.devteams.at,up,mastodon,5,670,5840,1667460612
chilidog.world,up,mastodon,1,12,1193,1676589773
distant.homes,up,gotosocial,1,50,200,1668773823
mstdn.linfiel.com,up,mastodon,1,427,1453,1612578267
robinturner.vivaldi.net,up,wordpress,1,1594,,1672530151
bsl.gronk.cc,up,birdsitelive,0,0,,1674143962
sonichu.social,up,mastodon,2,0,2127,1674680668
nichtort.de,up,writefreely,1,13,,1651736703
mastodev.scronch.com,up,gotosocial,1,4,4,1669742701
freesouls.masto.host,up,mastodon,5,11,26,1676834370
mastodon.angusworld.org,up,mastodon,1,108,2691,1651231402
mastodon.lo0.uk,up,mastodon,3,87,2191,1668517481
mastodon.vegh.social,up,mastodon,1,22,1820,1675371443
must.beer,up,mastodon,5,294,1062,1675448897
personalfinance.social,up,mastodon,5,8,304,1670009510
meetplay.net,up,pleroma,2,6,5,1675173463
andrew.xyz,up,mastodon,1,4,27,1671514432
trotlot.online,up,mastodon,9,233,4350,1674141024
booktoot.social,up,mastodon,67,2608,7254,1671586180
holi.social,up,mastodon,17,19,701,1668435200
puzzl.hostdon.ne.jp,up,mastodon,12,67,3167,1612578269
social.donar.dev,up,mastodon,3,178,5498,1667525710
together.chaoyu.us,up,mastodon,358,25961,3645,1613445803
eggplant.social,up,mastodon,43,954,4744,1668781496
desu.blog,up,writefreely,1,7,,1612578268
social.beutner.name,up,mastodon,1,18,172849,1667821579
aprelay.mycrowd.ca,up,activityrelay,1,0,,1667718588
kicou.info,up,mastodon,2,3141,10749,1612578267
yakumo.foundation,up,mastodon,67,419531,8320,1612578266
mastodon.fjerland.no,up,mastodon,1,260,4720,1645511203
elephant.tjd.dev,up,mastodon,1,0,1073,1674598794
n.kdecherf.com,up,pleroma,1,112,1702,1672337470
mastodon.land,up,mastodon,29,311,6768,1612579013
mastodon.probesys.com,up,mastodon,6,13,252,1669659733
mastodon.stenki.eu,up,mastodon,1,8,505,1668743615
mastodon.jisaba.life,up,mastodon,3,143,168,1673635686
m.techsocial.site,up,mastodon,5,608,9185,1669008015
mond-basis.eu,up,mastodon,13,48474,10899,1612578267
homelab.host,up,pleroma,1,49,788,1674512174
clamo.red,up,pleroma,2,4,3702,1612578265
worst.computer,up,mastodon,1,64,3056,1671556931
sundet.io,up,mastodon,1,190,125404,1668074844
foo.sx,up,mastodon,3,2268,13477,1612578266
xreality.social,up,mastodon,16,157,8354,1667134726
lemmy.wiredentrypoint.xyz,up,lemmy,1,5,,1648233029
social.grozog.tech,up,mastodon,3,27,100897,1671657654
smooth.guru,up,mastodon,26,61,2913,1671536985
calckey.quiteabsurd.net,up,calckey,4,628,7061,1668800444
mastodon.bores.com,up,mastodon,1,26,3394,1667580468
hips.social,up,mastodon,3,23,52,1668367068
www.lustaufleben.at,up,wordpress,2,5,,1633115023
sudojudo.com,up,mastodon,3,70,97471,1671399148
legume.fans,up,mastodon,2,1,1563,1634676199
social.cryptography.dog,up,mastodon,6,3631,9691,1629556880
social.homenet.click,up,mastodon,1,2,2730,1668947027
social.golurk.de,up,mastodon,2,65,2596,1668741441
masto.geoffdunham.photo,up,mastodon,2,113,40781,1671575446
toots.hubns.net,up,mastodon,6,29,1756,1668272411
social.ketupat.me,up,akkoma,2,4,3187,1671409346
www.dialogstadt.de,up,wordpress,1,0,,1668263135
dogs.chat,up,mastodon,7,49,1621,1672781169
shaughnessy.xyz,up,mastodon,1,112,7993,1668441356
mast.straffin.net,up,mastodon,2,0,688,1671485882
glindr.org,up,pleroma,2911,29335,5517,1612578269
mastodon.datenkrake.ch,up,mastodon,2,1,501,1669979819
mstdn.hokkaidosm.net,up,mastodon,28,25703,265,1612578346
mastodon.hamik.net,up,mastodon,2,12,2077,1669835157
social.developer.li,up,gotosocial,1,1,2,1669915288
cmm.fyi,up,mastodon,8,73,143,1673569138
friendica.a-zwenkau.de,up,friendica,65,5212,25707,1612578265
misskey.hashbang.sh,up,misskey,4,2,380,1675927345
social.balad.in,up,mastodon,2,118,1948,1671489174
m.wolfwater.com,up,mastodon,3,49,2184,1668755164
whimsical.fail,up,mastodon,2,168,499,1676256003
assonance.org,up,mastodon,1,0,134,1677392573
mastodon.mkljczk.pl,up,mastodon,3,15,105,1670893142
social.portal.siberspace.org,up,mastodon,1,4,1660,1671865183
miku-enthusiast.club,up,misskey,3,169,5200,1652494645
pixelfed.photos,up,pixelfed,497,1075,794,1612578348
sin.tyaku.com,up,mastodon,7,6995,6968,1612578271
mastodonnederland.online,up,mastodon,26,6674,12225,1667320015
msky.ntr.homes,up,misskey,2,1165,6,1670116656
arbo.dev,up,mastodon,2,10,2111,1667961975
fedi.stderr.wtf,up,gotosocial,3,79,261,1670888341
ashgrove.social,up,mastodon,1,0,4752,1673928255
coywolf.social,up,mastodon,5,427,11734,1648910955
toot.orchid-cottage.uk,up,pleroma,2,11,2866,1668031495
mastodon.decentralised.social,up,mastodon,1,202,5959,1674607439
linuxjobs.social,up,mastodon,20,-451,7358,1612578267
follow.agwa.name,up,pleroma,2,37,3953,1668305819
mastodon.jparenas.com,up,mastodon,1,0,3598,1668939939
mastodon.waxwing.studio,up,mastodon,5,1,1255,1665968056
fedica.de,up,,0,0,0,1669932908
soapbox.minaduki.dev,up,pleroma,2,44,45,1675218060
meganekeesu.tokyo,up,mastodon,25,173273,6369,1612578266
mastodon.staropa.net,up,mastodon,5,110,1457,1669260634
6a02.digital,up,mastodon,2,3730,7181,1670431236
tube.pustule.org,up,peertube,7,4,,1676765120
eight-bamboo.com,up,mastodon,9,313,1,1676360386
pleroma.unigiri.net,up,pleroma,1,432,2098,1612578266
mastodon.lucci.xyz,up,mastodon,1,674,7181,1612578271
masto.binaryworks.ca,up,mastodon,6,85,3878,1669008015
skrivel.se,up,mastodon,11,3923,10501,1612578267
mastodon.kitchen,up,mastodon,168,45196,8473,1612578267
leftist.network,up,mastodon,162,15395,11262,1612578270
pix.felmey.org,up,pixelfed,2,20,570,1643467292
mastodon.boyfails.me,up,mastodon,2,52,347,1668775978
mastodon.ramble.moe,up,mastodon,1,62,33518,1668937869
dingus.business,up,wildebeest,,,13,1677383102
medien.social,up,mastodon,8,302,261,1672518907
social.dskofgrn.xyz,up,pleroma,5,42,763,1672956267
mastodon.rafferty.net,up,mastodon,2,15,2982,1667792203
social.nanosector.nl,up,mastodon,1,134,4212,1667075651
maciaszek.social,up,mastodon,1,655,8385,1668090672
ikelos.monster,up,pleroma,1,20,630,1671760659
soultuna.nry.pw,up,funkwhale,9,,,1612578346
mastodon.queensnkings.de,up,mastodon,4,27,2135,1665369485
www.blabbergoats.com,up,mastodon,10,584,5488,1671616180
plm.ranranhome.info,up,pleroma,1,2,88,1612578268
social.kcseb.digital,up,mastodon,3,33,2063,1676166947
society.oftrolls.com,up,mastodon,49,33651,19054,1612578268
mastodon.yyyyy.world,up,mastodon,31,62953,8469,1612578270
kw.social,up,mastodon,3,8,901,1667314141
scookeoni.com,up,pixelfed,1,25,105,1641248600
vtdon.com,up,mastodon,515,31966,3243,1670161734
arts.social,up,mastodon,23,666,6553,1667978569
stuph.org,up,mastodon,2,966,7818,1671220550
flm9.me,up,mastodon,3,17,142276,1667727916
onlinelc.nohost.me,up,mastodon,1,0,1095,1667022492
owncast.radiobrony.live,up,,1,3,0,1667961975
mastodon.acolono.me,up,mastodon,1,1,259,1643110006
charr.engineer,up,mastodon,1,179,5129,1671647994
hellyeah.social,up,mastodon,7,105,3829,1668972759
mast.ebrightphoto.com,up,mastodon,3,14,245,1671654702
mastodon.badgirls.org.uk,up,mastodon,2,1,61,1676499880
dubnation.social,up,mastodon,18,1512,4382,1670180053
mstdn.social,up,mastodon,189041,9375743,46526,1612578271
portside.social,up,mastodon,8,327,3357,1671221008
mastodon.raptorpond.com,up,mastodon,1,21,2537,1651045536
elezen.club,up,akkoma,2,25,4624,1669755277
video.thinkof.name,up,peertube,2,0,,1612578348
