hostname,state,software,user_count,note_count,peer_count,discovered_at
tsuki.network,up,mastodon,2,101,951,1612578268
luckyloop.koeln,up,wordpress,105,118,,1671788317
mastodon.ninthgate.us,up,mastodon,1,24,169,1661299271
clesports.social,up,mastodon,101,460,6393,1668315392
social.teci.world,up,pleroma,65,17086,15643,1612578269
mastodon.thijstops.com,up,mastodon,2,1,21,1669690778
ph.social,up,mastodon,4,31,1502,1674976017
nemushee.net,up,mastodon,224,129655,12111,1612578268
cheney.net,up,httpsgithubcomdavecheneypub,2,0,3734,1668835010
social.vates.tech,up,mastodon,29,164,5287,1668825824
social.as59715.net,up,pleroma,4,292,557,1669152852
geek.co.il,up,wordpress,273,465,,1677733007
du.capricom.info,up,mastodon,86,3008,7718,1666493541
social.fetedelamusique.de,up,mastodon,4,15,1456,1680310028
mastodon.ericlathrop.com,up,mastodon,1,1113,10415,1612578266
theringed.city,up,mastodon,6,109,4082,1669271031
owncast.xylinvale.space,up,,1,4,0,1661480851
mastodon.aroah.website,up,mastodon,1,63,2770,1645414851
troet.odinlab.xyz,up,mastodon,2,32,5466,1669122851
m.nobelpunk.de,up,mastodon,2,6,1256,1669795911
key.kubiwa.moe,up,calckey,20,1084,997,1678270791
gts.nyro2.com,up,gotosocial,1,44,3,1675768123
social.lasanha.org,up,pleroma,3,38,6378,1612578269
toot.uoga.net,up,pleroma,3,152,4679,1612578267
social.integritymo.de,up,pleroma,1,393,5741,1612578269
kokoro.garden,up,hometown,13,492,2710,1675310441
blog.techeasy.org,up,wordpress,2,114,,1663963783
shadowsocial.org,up,mastodon,15,127,5252,1626062445
mastodon.s-yurama.com,up,mastodon,1,251,11,1612579014
social.kesuek.de,up,mastodon,2,1,2897,1678437469
io.bennyp.org,up,mastodon,1,6,786,1612579012
bankmann.name,up,mastodon,1,0,3516,1652301898
masti.algorithm.berlin,up,mastodon,1,9,700,1668802304
tampabayocculture.club,up,wordpress,5,17,,1612578347
toot.megadrive.me,up,mastodon,2,278,6388,1669833063
friendica.produnis.de,up,friendica,23,156227,21888,1612578270
